#{"t_start": 1596440595.3691878, "env_id": null}
r,l,t
62,200,4.945789
64,200,10.608758
65,200,16.265434
72,200,21.74534
58,200,27.442769
52,200,33.104363
56,200,38.776725
64,200,44.447535
57,200,50.125943
71,200,55.793211
65,200,61.659536
67,200,67.326945
56,200,73.17765
62,200,78.9985
68,200,84.95636
57,200,90.980729
62,200,96.57017
57,200,102.424444
70,200,108.621936
65,200,114.640335
56,200,121.182283
55,200,127.645087
61,200,133.69237
60,200,139.74637
58,200,145.78182
56,200,152.323095
67,200,158.236261
50,200,164.444942
58,200,170.587557
51,200,176.872193
69,200,183.610736
61,200,189.582274
53,200,195.751169
65,200,201.981936
55,200,208.267092
65,200,214.530122
66,200,220.902138
66,200,227.361801
65,200,233.841702
62,200,240.069546
60,200,246.779823
59,200,252.936554
72,200,259.229124
63,200,265.469628
58,200,271.621558
53,200,278.373588
59,200,284.529818
61,200,290.760496
64,200,297.088313
50,200,303.282281
68,200,310.179505
60,200,316.511077
60,200,322.884772
68,200,329.086231
54,200,335.317631
68,200,341.822217
64,200,348.14953
52,200,354.493439
62,200,360.856925
66,200,366.922765
64,200,373.698836
69,200,379.970476
64,200,386.247825
64,200,392.542662
57,200,398.882708
64,200,405.654037
62,200,412.218493
57,200,418.601594
65,200,425.069106
71,200,431.397796
65,200,438.067427
61,200,444.070731
68,200,450.316128
61,200,456.640347
58,200,462.990736
63,200,469.781069
62,200,476.165059
68,200,482.432171
65,200,488.798694
62,200,495.431166
59,200,502.316557
66,200,508.712015
71,200,514.93329
80,200,521.273494
62,200,527.322023
70,200,534.386571
63,200,540.840309
70,200,547.308789
64,200,553.74272
64,200,560.061464
51,200,566.615137
66,200,572.774542
61,200,579.152875
60,200,585.772282
67,200,592.075072
61,200,598.947088
66,200,605.152626
71,200,611.47224
70,200,617.919101
63,200,624.305638
68,200,631.070929
69,200,637.303603
55,200,643.499917
70,200,649.926238
68,200,656.107572
57,200,662.715956
65,200,669.022214
68,200,675.298917
59,200,681.272084
59,200,687.300127
70,200,694.393047
76,200,701.033962
68,200,707.348274
74,200,713.586214
78,200,719.994328
67,200,726.912489
67,200,733.337057
74,200,739.594101
66,200,745.828039
66,200,752.327062
59,200,758.948217
73,200,765.339978
72,200,771.578841
70,200,777.936082
67,200,784.181552
59,200,791.077494
61,200,797.228059
69,200,803.630813
68,200,810.134858
72,200,816.562419
67,200,823.236522
73,200,829.592111
59,200,835.763446
74,200,841.907041
61,200,848.19312
65,200,855.047367
65,200,861.503002
58,200,867.749003
76,200,873.958852
73,200,880.144388
60,200,887.07007
55,200,893.396065
72,200,899.779196
71,200,906.097007
71,200,912.51335
59,200,919.336611
72,200,925.809998
75,200,932.113644
63,200,938.5606
71,200,944.88817
67,200,951.730051
60,200,957.786537
57,200,964.339672
85,200,970.672682
73,200,976.942867
82,200,983.703762
73,200,990.021962
65,200,996.168164
61,200,1002.656835
61,200,1009.297594
68,200,1016.175841
67,200,1022.44995
56,200,1028.755789
64,200,1034.890803
72,200,1041.296334
73,200,1048.3371
61,200,1054.90423
72,200,1061.405002
74,200,1067.686403
76,200,1073.998554
63,200,1081.003617
66,200,1087.422893
72,200,1094.189903
70,200,1100.541728
58,200,1106.927427
66,200,1113.462485
63,200,1119.701594
71,200,1126.058456
77,200,1132.674117
74,200,1139.221062
67,200,1146.051964
64,200,1152.262956
64,200,1158.554771
67,200,1164.816624
66,200,1171.085667
71,200,1177.904303
75,200,1184.275495
69,200,1190.976887
67,200,1197.367142
65,200,1203.580538
81,200,1210.641238
71,200,1216.888452
66,200,1223.447638
69,200,1229.854412
80,200,1236.170922
74,200,1243.261393
69,200,1249.654832
65,200,1255.826195
59,200,1262.108802
75,200,1268.374074
78,200,1275.550282
64,200,1282.054125
69,200,1288.45181
73,200,1294.906844
59,200,1301.232946
70,200,1308.060696
73,200,1314.435161
70,200,1320.888608
77,200,1327.332202
64,200,1333.654471
66,200,1340.525592
74,200,1346.664659
63,200,1352.81433
72,200,1359.216399
74,200,1365.477959
73,200,1372.325749
67,200,1378.820469
78,200,1385.169416
77,200,1391.486456
75,200,1397.970801
70,200,1404.798894
67,200,1411.155056
64,200,1417.556168
81,200,1423.820306
81,200,1429.986039
69,200,1437.140269
68,200,1443.487216
67,200,1449.755667
65,200,1456.213637
79,200,1462.509647
77,200,1469.159175
70,200,1475.486041
72,200,1481.745698
69,200,1488.13727
68,200,1494.513904
60,200,1501.332126
68,200,1507.460121
63,200,1513.798092
82,200,1519.960541
78,200,1525.975103
74,200,1532.909904
73,200,1539.091848
71,200,1545.266829
65,200,1551.682964
72,200,1558.034218
71,200,1565.008463
66,200,1571.554632
80,200,1577.837274
78,200,1584.074784
74,200,1590.162186
79,200,1597.306534
63,200,1603.701484
77,200,1610.230917
61,200,1616.510196
84,200,1622.808137
66,200,1629.772326
71,200,1636.251291
78,200,1642.822966
73,200,1649.262839
70,200,1655.774719
76,200,1662.843555
71,200,1668.979878
76,200,1675.535331
70,200,1681.971875
70,200,1688.524381
60,200,1695.447835
58,200,1701.739496
79,200,1708.104522
75,200,1714.355387
74,200,1720.764955
68,200,1727.82095
67,200,1734.032984
73,200,1740.287827
77,200,1746.710967
68,200,1753.068237
65,200,1759.818535
70,200,1766.172468
79,200,1772.564183
81,200,1779.086446
77,200,1785.403571
70,200,1792.358676
72,200,1798.632251
81,200,1804.978097
72,200,1811.356133
57,200,1817.786298
67,200,1824.379705
77,200,1830.732395
69,200,1837.192605
68,200,1843.482838
72,200,1849.98233
80,200,1857.410873
77,200,1863.676653
72,200,1870.324559
70,200,1876.932294
67,200,1883.25786
72,200,1890.12354
67,200,1896.656916
68,200,1902.96185
77,200,1909.364213
60,200,1915.683609
65,200,1922.779754
75,200,1929.2718
71,200,1935.588452
76,200,1941.942928
71,200,1948.317331
74,200,1955.26485
81,200,1961.938429
85,200,1968.304033
77,200,1974.930604
65,200,1981.262086
70,200,1988.37333
76,200,1994.762836
82,200,2001.43576
69,200,2007.934114
74,200,2014.409753
81,200,2021.266416
72,200,2027.559783
87,200,2033.938805
71,200,2040.389978
71,200,2046.819418
61,200,2053.806701
77,200,2060.175833
70,200,2066.704443
74,200,2073.102539
80,200,2079.428028
77,200,2086.738587
92,200,2093.01839
75,200,2099.566903
71,200,2105.860523
80,200,2112.403995
65,200,2119.152125
71,200,2125.590694
71,200,2132.028765
73,200,2138.572231
73,200,2144.968874
81,200,2151.849525
71,200,2158.06516
74,200,2164.434235
77,200,2170.78261
75,200,2177.337815
80,200,2184.066128
72,200,2190.62722
80,200,2197.214287
68,200,2203.729349
79,200,2210.104502
74,200,2217.208223
72,200,2223.180829
81,200,2229.687578
79,200,2235.928608
73,200,2242.399483
66,200,2249.592031
75,200,2255.938061
81,200,2262.000491
72,200,2268.587285
78,200,2275.070482
77,200,2282.248507
80,200,2288.617302
77,200,2295.180156
77,200,2301.500507
76,200,2308.082131
71,200,2315.138139
75,200,2321.353062
83,200,2327.852731
78,200,2334.498755
74,200,2340.951636
68,200,2348.064239
68,200,2354.413537
82,200,2360.936937
72,200,2367.351731
79,200,2373.745579
72,200,2380.43147
72,200,2387.215134
88,200,2393.74959
75,200,2400.357339
79,200,2406.721186
70,200,2413.981165
83,200,2420.010549
73,200,2426.529619
72,200,2433.306563
90,200,2440.067607
82,200,2447.257604
80,200,2454.011119
73,200,2460.236968
84,200,2466.771321
75,200,2473.356354
76,200,2480.575485
86,200,2486.9665
71,200,2493.42455
70,200,2499.902419
83,200,2506.221801
75,200,2513.133726
77,200,2519.658167
81,200,2526.280982
85,200,2532.730473
87,200,2539.222194
83,200,2546.57003
78,200,2552.998461
71,200,2559.487213
79,200,2565.976802
71,200,2572.34072
69,200,2579.057327
81,200,2585.561406
82,200,2592.408437
90,200,2599.132163
64,200,2605.612952
