#{"t_start": 1596609609.1622262, "env_id": null}
r,l,t
88,200,3.718906
55,200,6.8747
29,200,10.241543
55,200,13.604113
46,200,16.997282
81,200,20.474002
80,200,24.136179
72,200,27.413696
54,130,29.640494
18,200,33.12594
15,200,36.919448
12,200,40.270648
10,200,43.674666
13,200,46.85454
5,200,50.290311
15,200,54.329837
14,200,57.564131
5,200,60.931311
10,200,64.466066
10,200,67.712479
7,200,71.144613
17,200,74.388337
11,200,77.849837
13,200,81.20739
10,200,84.539001
9,200,88.487179
8,200,91.881404
5,200,95.349068
13,200,98.719066
11,200,101.963088
10,200,105.737063
8,200,108.942178
15,200,112.395585
11,200,115.838397
6,200,119.154974
15,200,122.955488
10,200,126.308855
12,200,129.55015
13,200,132.996648
10,200,136.375113
13,200,140.191488
9,200,143.472025
9,200,146.695459
10,200,150.242318
10,200,153.453124
8,200,157.410508
7,200,160.902586
10,200,164.385589
12,200,167.9664
11,200,171.388109
7,200,175.195041
11,200,178.678621
12,200,181.905531
16,200,185.225631
10,200,188.802285
10,200,192.767761
13,200,196.241125
15,200,199.68285
15,200,203.059738
14,200,206.458598
8,200,210.222277
10,200,213.519303
18,200,216.974029
16,200,220.291073
15,200,223.661843
9,200,227.345313
14,200,230.564329
9,200,234.007126
12,200,237.468509
9,200,240.889534
9,200,244.934624
13,200,248.312175
4,200,251.636939
12,200,254.967059
8,200,258.540777
10,200,262.598977
6,200,266.000602
11,200,269.316757
12,200,272.821673
11,200,276.207492
8,200,280.196046
14,200,283.581021
12,200,286.987184
6,200,290.442438
18,200,293.671159
8,200,297.571425
13,200,300.958277
10,200,304.422758
9,200,307.845695
17,200,311.100213
7,200,315.16691
8,200,318.498586
7,200,321.866522
14,200,325.421819
11,200,328.99056
16,200,332.705641
9,200,336.15141
9,200,339.56757
7,200,342.932877
11,200,346.287099
12,200,350.276382
9,200,353.769448
14,200,357.215879
8,200,360.787068
19,200,364.161154
14,200,367.95206
13,200,371.385129
12,200,374.684527
12,200,378.12459
12,200,381.681634
12,200,385.57468
11,200,388.903432
13,200,392.325647
9,200,395.643767
20,200,399.148137
9,200,402.815943
9,200,406.152569
16,200,409.489057
13,200,412.838309
18,200,416.245444
8,200,420.357465
12,200,423.974599
10,200,427.516748
11,200,430.969219
10,200,434.562557
8,200,438.544616
13,200,441.878096
16,200,445.411875
10,200,448.92836
16,200,452.371421
16,200,456.225177
13,200,459.597291
15,200,463.004337
13,200,466.361012
12,200,470.070071
17,200,474.05426
14,200,477.804833
12,200,481.513192
9,200,484.972413
12,200,488.525418
14,200,492.717571
9,200,496.433511
13,200,499.692762
13,200,503.310962
15,200,506.790509
15,200,510.614469
14,200,513.956623
15,200,517.310198
10,200,520.758337
22,200,524.323388
15,200,528.443109
23,200,531.937085
10,200,535.244718
12,200,538.603494
21,200,541.850402
12,200,545.810542
16,200,549.124093
18,200,552.812764
9,200,556.207721
10,200,559.683056
10,200,563.64683
19,200,566.888646
15,200,570.38355
15,200,573.866573
21,200,577.380588
15,200,581.22644
10,200,584.5056
11,200,587.887503
13,200,591.276836
9,200,594.542586
18,200,598.835152
13,200,602.155043
7,200,605.796153
10,200,609.242377
18,200,612.713168
11,200,616.757951
14,200,620.242413
22,200,623.573571
6,200,627.00526
11,200,630.468754
16,200,634.660546
14,200,638.074653
12,200,641.536703
