#{"t_start": 1596091905.6753185, "env_id": null}
r,l,t
65,200,3.705506
63,200,7.350224
61,200,11.126006
61,200,14.776499
60,200,18.520598
58,200,22.402742
57,200,26.247058
64,200,29.918837
61,200,33.817861
60,200,38.328829
57,200,43.704522
74,200,48.361191
54,200,52.936872
64,200,57.249302
64,200,61.460811
61,200,65.809577
66,200,70.26969
74,200,74.780788
59,200,78.826147
54,200,82.983851
66,200,87.630555
58,200,91.907244
58,200,95.841993
61,200,100.376147
53,200,104.689682
62,200,109.405267
58,200,113.602823
60,200,117.511338
59,200,122.143602
60,200,126.243982
59,200,130.902343
63,200,135.184542
71,200,139.726578
64,200,143.880161
52,200,148.132724
62,200,152.892022
57,200,157.201672
72,200,161.229869
60,200,165.348382
64,200,169.618852
65,200,174.290322
59,200,178.409636
68,200,182.886686
63,200,186.969725
57,200,191.465861
53,200,196.21366
52,200,200.362451
62,200,204.558177
66,200,208.648137
64,200,212.525362
60,200,217.181439
72,200,221.354988
58,200,225.494983
68,200,229.47447
63,200,233.572814
60,200,238.168707
51,200,242.45941
61,200,246.75094
61,200,250.977509
61,200,255.461712
70,200,260.47791
56,200,264.673776
65,200,269.103305
59,200,273.189225
65,200,277.791253
65,200,282.239259
58,200,286.151398
58,200,290.558335
58,200,294.60085
57,200,298.442575
67,200,303.0027
52,200,307.153372
77,200,311.42037
58,200,315.383883
67,200,319.856623
70,200,324.567459
55,200,328.615747
62,200,332.898923
59,200,337.509025
73,200,341.622298
59,200,346.16241
68,200,350.753828
74,200,354.938777
62,200,359.441367
63,200,363.893247
68,200,368.559009
61,200,372.913194
52,200,377.145119
67,200,381.284163
59,200,385.500993
60,200,390.476715
62,200,394.663655
60,200,399.088526
59,200,403.55758
55,200,407.495762
66,200,412.325243
59,200,416.54879
71,200,420.71792
53,200,424.69736
62,200,428.860499
60,200,433.805995
64,200,438.13899
60,200,442.689941
66,200,446.899545
52,200,451.286556
63,200,456.203561
65,200,460.286525
57,200,464.717013
70,200,468.975712
63,200,473.507096
58,200,478.146272
68,200,482.136291
71,200,486.271121
58,200,490.244597
61,200,494.524801
64,200,499.394152
66,200,503.582686
62,200,507.918841
67,200,512.013356
64,200,515.787444
69,200,520.314428
57,200,525.005532
58,200,529.431988
62,200,533.553499
69,200,538.110098
65,200,542.581124
63,200,546.96245
59,200,551.315428
61,200,555.535002
62,200,559.499877
70,200,564.097915
57,200,568.871504
58,200,572.917499
59,200,577.075715
65,200,581.281092
53,200,586.296229
60,200,590.574274
69,200,594.978183
64,200,599.275743
49,200,603.352353
65,200,608.087346
53,200,612.466528
63,200,616.715369
65,200,621.142184
59,200,625.599288
64,200,630.666039
68,200,635.33531
66,200,639.684223
57,200,644.042934
58,200,648.132361
60,200,652.898092
70,200,657.254796
68,200,661.482262
63,200,665.697624
55,200,669.999551
66,200,675.000459
52,200,679.208975
62,200,683.667041
69,200,688.05035
66,200,692.519252
69,200,697.395911
54,200,701.67551
64,200,705.991343
71,200,710.263221
58,200,714.604854
58,200,719.582543
63,200,723.997412
62,200,727.948592
63,200,732.425059
62,200,736.630368
62,200,741.452714
59,200,745.774966
51,200,750.204663
62,200,754.534938
63,200,758.681134
73,200,763.340009
69,200,767.782815
61,200,771.921569
68,200,776.284209
61,200,780.584032
66,200,785.513464
63,200,789.951798
55,200,794.27155
62,200,798.626921
69,200,803.093652
74,200,807.983543
58,200,812.243733
68,200,816.75116
66,200,821.108066
58,200,825.466717
68,200,830.354224
62,200,834.516219
60,200,838.76
73,200,843.025234
57,200,847.353984
57,200,852.117964
53,200,856.639523
59,200,861.069254
60,200,865.293863
66,200,869.65234
73,200,874.468686
52,200,878.869107
65,200,883.596387
61,200,887.72984
50,200,892.278203
73,200,896.741391
60,200,901.102429
66,200,905.873004
63,200,910.057863
66,200,913.976429
64,200,918.837674
69,200,922.920002
53,200,927.468443
58,200,931.849697
60,200,936.130785
74,200,941.271389
64,200,945.596024
64,200,949.737813
59,200,954.229307
60,200,958.418302
54,200,963.302756
63,200,967.570184
71,200,971.63988
59,200,975.745147
65,200,979.971631
64,200,985.118246
57,200,989.600057
67,200,993.71754
59,200,998.134711
60,200,1002.185512
68,200,1007.370278
55,200,1011.60255
62,200,1015.68403
62,200,1020.107291
54,200,1024.838822
55,200,1029.860339
53,200,1033.974777
61,200,1038.798992
73,200,1043.011035
57,200,1047.115718
64,200,1051.969936
54,200,1056.50417
66,200,1060.770422
62,200,1065.169946
63,200,1069.598512
58,200,1074.769788
59,200,1079.107321
57,200,1083.30147
64,200,1087.896
59,200,1091.990169
66,200,1096.881834
50,200,1100.847247
68,200,1105.347306
65,200,1109.977984
65,200,1114.045742
54,200,1118.879029
55,200,1123.347049
65,200,1128.113985
70,200,1132.805537
64,200,1137.386082
72,200,1142.388224
58,200,1146.894246
61,200,1151.475765
62,200,1155.707425
61,200,1160.662765
64,200,1165.821675
75,200,1170.390098
58,200,1174.885289
76,200,1179.380153
72,200,1184.102563
58,200,1189.309917
57,200,1193.537818
66,200,1197.665887
