#{"t_start": 1596054137.789478, "env_id": null}
r,l,t
35,200,4.146528
43,200,8.660205
42,200,13.654507
38,200,19.241245
46,200,24.322038
51,200,30.110457
43,200,35.796988
41,200,41.39026
52,200,46.891144
44,200,52.473466
45,200,58.679804
41,200,64.226595
36,200,69.578825
42,200,75.053842
45,200,81.121885
41,200,87.278167
40,200,93.325757
44,200,98.995364
44,200,104.745653
41,200,110.21564
44,200,116.213425
41,200,121.696743
44,200,127.113979
45,200,132.525401
45,200,137.883324
48,200,143.761696
43,200,150.017075
41,200,155.332751
49,200,160.520594
50,200,166.109892
40,200,171.809789
43,200,177.440648
37,200,183.035364
43,200,188.376274
42,200,193.553298
43,200,199.947027
44,200,205.136801
41,200,210.735237
38,200,216.512689
46,200,222.152907
43,200,228.421031
41,200,234.25659
44,200,239.965526
42,200,245.494659
34,200,250.928878
44,200,256.990224
38,200,262.572267
46,200,268.179907
37,200,273.83871
45,200,279.545642
39,200,285.224773
41,200,290.612141
37,200,296.111483
43,200,301.408321
43,200,306.989137
48,200,312.743207
38,200,318.163424
39,200,323.453905
38,200,329.05369
39,200,334.462499
48,200,340.335772
45,200,345.815408
39,200,351.251974
42,200,356.690831
34,200,362.287205
49,200,367.98236
46,200,373.389519
40,200,378.801384
53,200,384.406892
40,200,390.210884
44,200,396.2639
39,200,402.241839
43,200,408.089895
43,200,413.845063
47,200,419.27899
44,200,424.952455
42,200,430.639519
43,200,436.175012
38,200,441.773125
43,200,447.689616
47,200,453.71952
43,200,459.246711
50,200,465.16768
42,200,470.628653
42,200,476.404588
43,200,482.29898
45,200,487.623492
50,200,493.531115
45,200,499.174859
35,200,505.118285
47,200,511.018931
48,200,516.388748
43,200,522.2036
42,200,528.219446
49,200,533.748444
36,200,539.377347
42,200,545.083182
35,200,550.84181
37,200,556.41917
41,200,562.071217
38,200,568.344356
41,200,573.504636
46,200,579.354555
46,200,584.813811
42,200,590.115579
44,200,596.306031
39,200,601.807495
46,200,607.310996
44,200,613.067744
39,200,618.667828
41,200,625.221112
48,200,630.674724
42,200,636.440013
36,200,641.949282
43,200,647.526094
44,200,653.852422
41,200,659.127912
46,200,664.302458
43,200,670.223471
38,200,675.890755
47,200,682.195703
47,200,687.717184
44,200,693.496549
49,200,698.691318
45,200,704.561053
37,200,710.704842
36,200,716.511651
46,200,722.122274
49,200,727.836209
40,200,733.451528
41,200,739.473685
50,200,744.971284
47,200,750.257056
40,200,756.063929
42,200,762.098521
39,200,768.027128
46,200,773.616133
46,200,779.334971
45,200,785.122642
44,200,790.972591
43,200,796.86885
37,200,802.185944
50,200,807.777709
41,200,813.164079
42,200,818.81425
42,200,825.445565
45,200,831.219575
45,200,836.473794
41,200,842.234258
39,200,847.624417
45,200,853.898178
39,200,859.692211
49,200,865.199939
47,200,870.818913
48,200,875.98457
52,200,882.607952
46,200,888.397712
39,200,893.785133
47,200,899.475748
49,200,904.934032
42,200,910.952056
55,200,916.603532
36,200,922.039523
42,200,927.35758
46,200,932.775516
42,200,938.881364
52,200,944.459966
38,200,949.895905
32,200,955.284613
44,200,960.874546
50,200,967.67579
43,200,973.208873
38,200,978.853995
48,200,984.48948
40,200,990.152666
39,200,996.396909
46,200,1002.044641
50,200,1007.857831
49,200,1013.565813
45,200,1019.195264
48,200,1025.125813
49,200,1030.628755
45,200,1036.000688
39,200,1041.701714
49,200,1047.692279
50,200,1053.699071
50,200,1059.454392
55,200,1065.032809
45,200,1070.829679
39,200,1076.254014
41,200,1082.523654
40,200,1087.848883
45,200,1093.768529
44,200,1099.9828
50,200,1105.948296
47,200,1112.132401
46,200,1117.429389
45,200,1122.884842
52,200,1129.059595
45,200,1134.7236
50,200,1140.944117
41,200,1146.654279
62,200,1152.176627
41,200,1157.800404
36,200,1163.469477
45,200,1169.637247
42,200,1175.683889
49,200,1181.403768
49,200,1186.982907
54,200,1192.562714
49,200,1199.248882
52,200,1204.671453
44,200,1210.626632
56,200,1215.770102
47,200,1221.237051
51,200,1227.126836
48,200,1232.784294
46,200,1238.264666
49,200,1243.898295
54,200,1249.062259
48,200,1255.550567
47,200,1261.320883
40,200,1266.63738
47,200,1272.165365
38,200,1277.549034
38,200,1284.006252
47,200,1289.662262
43,200,1294.92594
43,200,1300.401944
43,200,1305.970506
49,200,1312.105417
42,200,1317.567176
54,200,1323.301509
50,200,1329.059999
45,200,1335.010542
39,200,1341.175642
52,200,1346.482982
38,200,1351.816719
50,200,1357.407159
47,200,1362.783199
49,200,1368.882297
58,200,1374.633422
45,200,1380.231812
48,200,1385.504003
44,200,1391.336982
52,200,1397.578877
51,200,1403.495806
45,200,1409.507482
54,200,1414.883588
