#{"t_start": 1596400739.5237484, "env_id": null}
r,l,t
91,200,3.990828
88,200,8.754761
88,200,13.496596
90,200,18.613018
89,200,23.681201
87,200,28.625171
72,200,33.440048
87,200,38.329158
81,200,43.406596
80,200,48.324701
98,200,53.650041
67,156,57.463321
88,200,62.507573
66,200,68.200804
68,200,73.711677
70,200,79.625657
74,200,85.022846
79,200,90.546625
64,200,96.385979
72,200,102.138972
79,200,107.690909
63,200,113.343889
68,200,118.616568
63,200,124.275046
67,200,129.826701
70,200,135.739923
70,200,141.380966
62,200,146.693193
59,200,152.120268
46,200,157.574814
67,200,163.208504
65,200,168.835404
75,200,174.851342
72,200,180.902058
55,200,186.560113
71,200,192.311666
70,200,197.580112
75,200,203.182402
68,200,209.011405
65,200,214.370479
64,200,220.137922
58,200,225.732539
60,200,231.750442
66,200,237.675215
73,200,243.440321
84,200,249.993291
69,200,255.622231
68,200,261.497002
76,200,267.115513
75,200,272.683025
71,200,278.351036
72,200,284.024814
25,63,285.664605
79,200,291.45225
69,200,297.169122
70,200,303.112861
78,200,308.798943
70,200,314.737241
73,200,320.199102
71,200,325.807818
74,200,332.214129
78,200,338.010773
67,200,343.736752
61,200,349.494787
56,200,355.435887
69,200,361.720181
68,200,367.369296
80,200,372.886395
72,200,378.55578
77,200,383.912435
60,200,390.418057
65,200,396.233086
72,200,401.973635
64,200,407.56736
74,200,413.427815
73,200,419.972361
76,200,425.485352
73,200,431.124489
74,200,436.711918
71,200,442.59681
81,200,448.632722
69,200,454.26941
72,200,459.85217
73,200,465.718263
66,200,471.22648
64,200,477.737848
74,200,483.667617
74,200,489.528288
70,200,495.304908
67,200,500.895116
59,200,507.63408
63,200,513.353593
67,200,518.909195
67,200,524.451239
55,200,530.271016
68,200,536.337356
67,200,542.323299
76,200,547.766639
74,200,553.434397
75,200,559.108506
63,200,565.450552
78,200,571.236875
70,200,576.921528
57,200,582.604635
74,200,588.412377
58,200,594.587878
80,200,600.241639
66,200,605.732124
61,200,611.40442
64,200,617.391116
81,200,623.081528
73,200,628.952114
63,200,634.454715
80,200,639.884029
74,200,645.60801
63,200,651.542393
77,200,657.152177
79,200,662.992054
69,200,668.71934
66,200,674.397357
83,200,680.618651
70,200,686.228232
64,200,691.934784
69,200,697.688269
78,200,703.496886
68,200,709.615277
72,200,715.728554
73,200,721.225565
66,200,726.786611
76,200,732.341981
66,200,738.716054
82,200,744.777047
74,200,750.308176
72,200,755.95533
69,200,761.796934
60,200,768.065686
60,200,773.683685
71,200,779.531476
73,200,785.27676
31,84,787.942256
89,200,793.756157
68,200,799.914328
75,200,805.533526
78,200,811.23236
62,200,816.682554
66,200,822.396728
70,200,828.831511
68,200,834.742796
62,200,840.822856
79,200,846.427314
57,200,851.804679
71,200,858.045136
62,200,863.604556
78,200,869.698067
77,200,875.671154
74,200,881.234897
70,200,887.51834
67,200,893.383721
67,200,899.495406
70,200,904.947162
73,200,910.694748
67,200,917.24653
59,200,922.809171
79,200,928.587571
75,200,934.343146
75,200,939.994438
74,200,946.135739
63,200,951.490238
76,200,956.930535
76,200,962.344025
79,200,967.869581
66,200,974.123656
66,200,979.820107
61,200,985.345625
73,200,990.775259
69,200,996.302105
74,200,1002.654166
72,200,1008.051388
75,200,1014.021854
57,200,1019.544495
69,200,1025.417182
73,200,1032.133283
78,200,1038.166215
71,200,1043.862859
76,200,1049.804189
75,200,1056.027242
70,200,1062.46207
83,200,1068.1989
74,200,1073.864609
69,200,1080.057502
80,200,1085.704002
66,200,1092.551582
83,200,1098.586988
64,200,1104.015992
79,200,1109.899894
66,200,1115.407378
80,200,1121.760273
76,200,1127.708212
70,200,1133.373257
64,200,1138.744328
73,200,1144.552583
67,200,1151.625232
78,200,1157.476103
73,200,1162.886705
74,200,1168.688504
62,200,1174.504766
73,200,1181.088874
86,200,1186.828513
50,200,1192.281286
66,200,1197.736586
71,200,1203.651869
74,200,1209.915584
62,200,1215.68058
84,200,1221.513114
67,200,1227.304385
22,65,1229.113736
83,200,1234.519632
63,200,1240.639219
72,200,1246.203113
71,200,1252.34668
75,200,1257.931108
71,200,1263.710838
77,200,1269.997537
76,200,1275.79795
69,200,1281.961514
69,200,1287.895183
68,200,1293.978129
84,200,1300.40231
69,200,1306.314219
71,200,1312.153382
70,200,1317.83635
33,79,1319.964826
77,200,1326.57587
87,200,1332.33971
74,200,1338.19925
75,200,1343.785426
70,200,1348.965012
75,200,1355.607568
69,200,1361.196516
71,200,1367.160582
78,200,1373.03562
