#{"t_start": 1596007879.1668649, "env_id": null}
r,l,t
46,200,2.403518
42,200,4.47178
40,200,6.543229
43,200,8.616374
40,200,10.693316
39,200,12.774571
43,200,14.850946
38,200,16.930629
47,200,19.012999
43,200,21.09484
45,200,23.572742
48,200,25.651761
41,200,27.734036
50,200,29.819137
41,200,31.907953
48,200,34.264974
42,200,36.350188
42,200,38.43608
47,200,40.522877
44,200,42.615293
39,200,44.97411
42,200,47.06207
40,200,49.151626
38,200,51.240708
46,200,53.333755
44,200,55.774617
42,200,57.868822
42,200,59.960593
38,200,62.047818
38,200,64.131121
47,200,66.490153
43,200,68.571807
35,200,70.654436
38,200,72.739648
42,200,74.827126
37,200,77.185676
47,200,79.280373
46,200,81.375766
41,200,83.472938
40,200,85.569864
40,200,87.950492
44,200,90.042119
39,200,92.140283
46,200,94.235858
42,200,96.331077
41,200,98.793649
42,200,100.894675
40,200,102.997312
49,200,105.100747
52,200,107.206325
42,200,109.591124
50,200,111.717117
34,200,113.929092
38,200,116.238056
44,200,118.554564
44,200,121.34406
42,200,123.777383
47,200,126.082985
40,200,128.488493
43,200,130.925512
50,200,133.992689
49,200,136.678617
40,200,139.654451
41,200,142.51013
38,200,145.501246
40,200,148.858253
49,200,151.617714
45,200,154.405295
41,200,157.203325
48,200,159.951567
45,200,163.084328
34,200,166.024402
47,200,169.024833
42,200,171.854067
37,200,174.728379
43,200,178.234667
42,200,181.161157
40,200,184.060759
47,200,187.11094
41,200,189.841246
45,200,193.054708
41,200,195.999439
48,200,198.918568
48,200,201.754503
49,200,204.536155
44,200,208.018239
51,200,210.924743
56,200,213.908527
47,200,216.750528
40,200,219.70504
41,200,222.925744
40,200,225.707524
44,200,228.503494
44,200,231.452726
43,200,234.32128
41,200,237.713732
40,200,240.625123
45,200,243.419455
46,200,246.24271
44,200,249.209387
38,200,252.534724
44,200,255.39482
35,200,258.340803
36,200,261.464142
48,200,264.450815
42,200,267.819349
43,200,270.830307
53,200,273.828068
38,200,276.835209
42,200,280.043587
43,200,283.364543
42,200,286.398348
40,200,289.385918
48,200,292.168406
50,200,294.983324
45,200,298.667326
41,200,301.600964
48,200,304.419375
50,200,307.383356
44,200,310.3201
38,200,313.884866
44,200,316.859617
44,200,319.874222
35,200,322.784281
52,200,325.712715
40,200,329.293384
48,200,332.24587
48,200,335.111841
49,200,338.110942
48,200,341.060038
42,200,344.419108
43,200,347.324393
51,200,350.038196
44,200,352.853979
47,200,355.777489
45,200,358.937818
41,200,361.840539
36,200,364.762658
54,200,367.743588
42,200,370.719691
48,200,374.313871
38,200,377.318831
43,200,380.46687
45,200,383.499642
49,200,386.490776
49,200,390.051746
43,200,393.06628
42,200,396.100723
42,200,399.041272
41,200,401.799135
41,200,405.166899
48,200,408.255111
54,200,411.018792
42,200,413.874956
47,200,417.002478
39,200,420.804543
43,200,423.883883
40,200,426.709242
51,200,429.682918
48,200,432.773411
42,200,436.21463
45,200,439.042981
38,200,441.956986
41,200,444.885809
38,200,447.755584
47,200,451.293005
41,200,454.384355
46,200,457.387448
37,200,460.36186
41,200,463.145685
43,200,466.438386
45,200,469.440292
43,200,472.36725
51,200,475.494726
46,200,478.207735
41,200,481.339486
44,200,484.461038
41,200,487.381682
55,200,490.353251
43,200,493.394173
45,200,496.955502
48,200,500.137912
39,200,503.271752
43,200,506.239674
46,200,509.240482
39,200,513.054546
53,200,516.195655
44,200,519.228416
51,200,522.215353
56,200,525.07394
49,200,528.542396
44,200,531.382849
45,200,534.339369
46,200,537.304106
48,200,540.254853
49,200,543.518265
51,200,546.508469
40,200,549.425687
48,200,552.343286
43,200,555.218596
53,200,558.833195
46,200,561.769483
53,200,564.857186
48,200,567.845975
50,200,570.765667
46,200,574.681917
37,200,577.7763
38,200,580.776322
49,200,583.878426
47,200,586.808098
47,200,590.455689
45,200,593.237651
44,200,596.325138
51,200,599.092207
47,200,601.96971
46,200,605.631363
49,200,608.62432
48,200,611.492344
39,200,614.447663
38,200,617.484327
45,200,621.13608
51,200,624.185711
46,200,627.146897
47,200,630.108471
49,200,632.990633
46,200,636.634568
53,200,639.52823
48,200,642.382458
45,200,645.346557
41,200,648.279966
46,200,651.70122
41,200,654.580767
51,200,657.550352
56,200,660.544024
47,200,663.552535
45,200,667.223743
53,200,670.187647
45,200,673.208655
49,200,676.231914
44,200,679.066062
49,200,682.817166
47,200,685.772981
52,200,688.677411
50,200,691.604412
52,200,694.365952
48,200,698.020338
46,200,700.952132
50,200,703.853758
42,200,706.79932
47,200,709.835298
56,200,713.641828
42,200,716.475368
49,200,719.522685
52,200,722.461945
50,200,725.398406
45,200,728.95406
51,200,731.746966
49,200,734.785295
47,200,737.565637
53,200,740.434684
48,200,744.097708
52,200,746.950339
48,200,750.091461
44,200,753.000719
55,200,755.898793
50,200,759.608803
51,200,762.500881
41,200,765.500045
55,200,768.607598
49,200,771.418257
52,200,775.039948
45,200,778.024926
50,200,780.929566
50,200,783.762744
49,200,786.636592
48,200,790.405518
43,200,793.353138
54,200,796.294851
49,200,799.345995
50,200,802.252248
39,200,805.880021
54,200,808.863007
54,200,811.909325
48,200,814.933631
47,200,818.009896
41,200,821.703596
56,200,824.654368
42,200,827.934307
44,200,830.880379
49,200,833.848299
62,200,837.597544
43,200,840.630816
45,200,843.586242
48,200,846.362917
54,200,849.222044
45,200,852.956321
46,200,855.869003
41,200,859.039065
47,200,861.822434
44,200,864.896885
47,200,868.602237
57,200,871.441856
46,200,874.510106
51,200,877.432756
46,200,880.532931
53,200,884.284106
50,200,887.216483
52,200,890.18179
52,200,893.190048
46,200,896.259287
42,200,899.85996
57,200,902.742896
52,200,905.795242
51,200,908.57368
49,200,911.563356
47,200,915.177859
55,200,918.03319
47,200,921.025521
59,200,924.00035
50,200,926.930832
42,200,930.58186
47,200,933.491908
48,200,936.310258
49,200,939.587223
54,200,942.520072
50,200,946.092659
45,200,949.175218
50,200,952.256902
48,200,955.303325
47,200,958.198579
60,200,962.157148
48,200,965.138985
55,200,967.930798
53,200,970.770478
45,200,973.654028
50,200,977.675509
43,200,980.869004
54,200,983.869634
51,200,986.861334
56,200,989.991448
55,200,993.929091
52,200,996.913249
52,200,999.782607
52,200,1002.844342
49,200,1005.940711
52,200,1009.535461
58,200,1012.756583
47,200,1015.683515
49,200,1018.97189
48,200,1022.015996
57,200,1026.122426
54,200,1028.959547
47,200,1031.789809
61,200,1034.766942
47,200,1037.656411
46,200,1041.436649
50,200,1044.260225
52,200,1047.117093
47,200,1050.012014
50,200,1052.88364
57,200,1056.582411
47,200,1059.660206
57,200,1062.461355
48,200,1065.421735
48,200,1068.398162
51,200,1072.36949
57,200,1075.525015
51,200,1078.536206
49,200,1081.767862
49,200,1084.63021
45,200,1088.415921
49,200,1091.449047
49,200,1094.441288
51,200,1097.394325
44,200,1100.257954
51,200,1103.880744
49,200,1106.867743
46,200,1109.833112
46,200,1112.672132
49,200,1115.606649
48,200,1119.810848
56,200,1122.855306
45,200,1125.904558
48,200,1128.912892
37,200,1131.928652
48,200,1135.6143
52,200,1138.543832
49,200,1141.540703
48,200,1144.535344
55,200,1147.433595
47,200,1151.275443
50,200,1154.123773
41,200,1157.122557
44,200,1160.033666
51,200,1163.215334
43,200,1167.241774
47,200,1170.061906
41,200,1173.177593
49,200,1176.132682
49,200,1179.07905
45,200,1182.904633
48,200,1185.909091
47,200,1188.897568
50,200,1191.640912
52,200,1194.468888
37,200,1198.616342
50,200,1201.685147
55,200,1204.79418
44,200,1207.684945
46,200,1210.619076
48,200,1214.447052
57,200,1217.635467
48,200,1220.584515
42,200,1223.598104
49,200,1226.893792
58,200,1230.895978
49,200,1233.791649
56,200,1236.923084
39,200,1239.80559
48,200,1242.915392
49,200,1246.588929
47,200,1249.415425
47,200,1252.343831
58,200,1255.301918
48,200,1258.456547
50,200,1262.177556
52,200,1265.19898
49,200,1268.01692
50,200,1270.915353
52,200,1274.130427
48,200,1278.212336
53,200,1281.074418
50,200,1283.921668
53,200,1286.775219
62,200,1289.988544
47,200,1294.050619
43,200,1297.111176
46,200,1300.333235
50,200,1303.223346
59,200,1306.080581
45,200,1309.673482
54,200,1312.606995
49,200,1315.470699
56,200,1318.653866
54,200,1321.564717
49,200,1325.531095
58,200,1328.51672
44,200,1331.500278
56,200,1334.504235
54,200,1337.345054
54,200,1341.271096
59,200,1344.207752
50,200,1347.240453
41,200,1350.325654
54,200,1353.267425
39,200,1357.299958
53,200,1360.34843
62,200,1363.346272
57,200,1366.271312
54,200,1369.237923
56,200,1373.324819
51,200,1376.352723
44,200,1379.227222
53,200,1382.174938
48,200,1384.964336
44,200,1388.990617
52,200,1391.96315
56,200,1394.932675
52,200,1397.835661
51,200,1400.76527
44,200,1404.485331
50,200,1407.302355
52,200,1410.179532
50,200,1413.237662
42,200,1416.286514
48,200,1420.407342
50,200,1423.416137
54,200,1426.583348
46,200,1429.437045
56,200,1432.3995
51,200,1436.237168
47,200,1439.260848
58,200,1442.230404
58,200,1445.388879
44,200,1448.556166
53,200,1452.714081
54,200,1455.751284
59,200,1458.830902
50,200,1461.96881
46,200,1464.991165
55,200,1469.055609
50,200,1472.037511
46,200,1474.979651
51,200,1477.824176
52,200,1480.799538
45,200,1484.403682
53,200,1487.444721
58,200,1490.492234
48,200,1493.46759
48,200,1496.53999
57,200,1500.558434
56,200,1503.520731
57,200,1506.593026
50,200,1509.659248
44,200,1512.609748
47,200,1516.699102
54,200,1519.58998
48,200,1522.516337
43,200,1525.632396
51,200,1528.668971
49,200,1532.261998
45,200,1535.309244
50,200,1538.482967
55,200,1541.587682
55,200,1544.460517
62,200,1548.453366
61,200,1551.321557
43,200,1554.350718
43,200,1557.346291
41,200,1560.381306
52,200,1564.383341
50,200,1567.453313
54,200,1570.321307
58,200,1573.29341
54,200,1576.272759
