#{"t_start": 1596352309.227825, "env_id": null}
r,l,t
79,200,3.572231
83,200,6.893754
98,200,10.547625
85,200,14.222782
61,136,16.684838
74,200,20.300797
70,200,24.020697
65,200,27.812099
73,200,31.56237
60,200,35.484022
62,200,39.837545
69,200,43.751745
64,200,47.779039
82,200,51.676211
60,200,55.578686
73,200,60.031783
60,200,63.820124
72,200,67.72506
74,200,71.410662
70,200,75.429892
8,15,75.708266
76,200,79.814131
70,200,83.739283
67,200,87.567679
69,200,91.318943
73,200,95.022171
64,200,99.435349
67,200,103.067967
63,200,106.977366
69,200,110.799382
57,200,114.798426
58,200,119.132419
63,200,122.933321
53,200,126.679988
62,200,130.18992
82,200,133.971985
72,200,138.245095
74,200,142.148844
67,200,145.913301
72,200,149.571405
72,200,153.205699
58,200,157.426141
59,200,161.040637
68,200,164.947042
72,200,168.659709
64,200,172.441837
62,200,176.727342
57,200,180.556516
70,200,184.485754
77,200,188.224576
79,200,192.246723
85,200,196.5673
56,200,200.404962
67,200,204.248418
50,200,208.177388
63,200,212.169014
56,200,216.3635
56,200,220.090505
68,200,223.774497
81,200,227.75453
59,200,231.502062
81,200,235.927911
66,200,239.910867
57,166,243.019126
73,200,246.922269
77,200,250.652365
69,200,255.017993
65,200,258.829859
73,200,262.785779
64,200,266.425201
58,200,270.320642
75,200,275.129786
9,35,275.775091
79,200,279.797011
72,200,283.650121
84,200,287.586506
51,200,291.531119
62,200,295.737889
76,200,299.596704
77,200,303.47512
59,200,307.293028
83,200,311.221666
63,200,315.875979
59,200,319.742047
62,200,323.67938
66,200,327.306205
63,200,331.281074
63,200,335.576636
60,200,339.317249
59,200,343.08232
74,200,346.901732
77,200,350.729778
64,200,355.412993
13,41,356.201811
77,200,360.00859
72,200,363.825983
79,200,367.829446
75,200,371.705506
67,200,376.114055
69,200,380.025847
67,200,383.755128
74,200,387.452942
59,183,390.932814
90,200,395.346942
72,200,399.246915
64,200,403.223735
60,200,407.139191
71,200,410.990855
70,200,415.323853
71,200,419.213619
73,200,422.84801
69,200,426.699257
74,200,430.431151
80,200,435.0987
75,200,439.099938
65,200,443.07234
77,200,447.038147
67,200,450.865539
74,200,455.094576
75,200,458.921448
66,200,462.683069
81,200,466.687136
58,200,470.513985
81,200,475.003983
68,200,478.796823
68,200,482.55354
58,200,486.489252
74,200,490.490062
65,200,495.10586
68,200,499.263625
71,200,503.071824
74,200,507.06787
76,200,510.910818
62,200,515.220301
65,200,519.220192
69,200,522.983725
71,200,526.706992
78,200,530.404887
73,200,534.718233
63,200,538.678901
78,200,542.484153
83,200,546.181325
71,200,550.040128
66,200,554.612922
70,200,558.629803
67,200,562.434485
76,200,566.375044
58,200,570.383204
70,200,574.669322
69,200,578.499425
60,200,582.458401
80,200,586.322516
82,200,590.409108
69,200,595.003954
57,200,599.121217
88,200,603.052842
61,200,606.989575
67,200,610.911852
80,200,615.644665
62,200,619.53662
70,200,623.364512
66,200,627.246325
66,200,631.053988
70,200,635.402296
67,200,639.443207
60,200,643.429743
74,200,647.39096
74,200,651.357455
79,200,655.834325
73,200,659.4444
74,200,663.233178
81,200,667.154267
72,200,670.974569
74,200,675.35975
59,152,678.405257
89,200,682.096109
76,200,685.961122
67,200,689.766823
82,200,694.180726
71,200,697.858725
66,200,701.733165
79,200,705.696436
68,200,709.656682
69,200,714.062241
70,200,717.893248
