#{"t_start": 1596091596.773642, "env_id": null}
r,l,t
45,200,4.064131
42,200,9.01257
34,200,13.979048
46,200,18.949048
31,200,23.934613
54,200,28.924583
41,200,33.926268
37,200,38.935015
41,200,43.955683
40,200,48.97608
36,200,54.371927
44,200,59.366776
40,200,64.381376
48,200,69.41208
43,200,74.461854
35,200,79.754397
56,200,84.781342
44,200,89.829417
45,200,94.921917
41,200,100.046656
38,200,105.487126
36,200,110.581105
39,200,115.6873
42,200,120.806846
42,200,125.916395
42,200,131.298328
45,200,136.397352
46,200,141.507935
42,200,146.616413
45,200,151.733344
37,200,157.107749
38,200,162.202699
44,200,167.304011
37,200,172.452025
41,200,177.623904
40,200,183.088296
39,200,188.296086
43,200,193.457746
51,200,198.583304
49,200,203.699624
48,200,209.234882
38,200,214.407538
40,200,219.583695
41,200,225.274966
43,200,231.356744
49,200,237.64394
41,200,243.552176
43,200,249.474893
42,200,255.418373
36,200,261.359767
47,200,267.599057
48,200,273.519717
37,200,279.641041
50,200,286.558837
41,200,293.678366
38,200,301.279105
38,200,308.58157
43,200,316.799602
42,200,324.967336
38,200,332.969051
47,200,341.277543
44,200,350.497603
39,200,359.59441
46,200,368.807565
37,200,377.867821
46,200,386.861448
48,200,395.483991
33,200,404.734865
53,200,414.182474
38,200,423.149755
38,200,432.636325
43,200,440.966101
46,200,449.593184
42,200,458.641508
40,200,468.104777
41,200,477.5381
47,200,486.580767
39,200,495.787218
41,200,505.220067
43,200,514.176075
52,200,523.675321
45,200,532.434091
49,200,541.843248
52,200,550.735065
45,200,559.668677
52,200,569.007221
42,200,578.0966
47,200,586.905528
43,200,595.589105
45,200,605.172682
35,200,615.070597
41,200,624.63563
37,200,633.702981
40,200,642.332717
44,200,651.758998
47,200,660.659565
39,200,670.182627
39,200,679.071714
41,200,687.733381
45,200,696.358942
48,200,705.553057
51,200,714.572402
51,200,723.336436
41,200,732.516939
37,200,742.057235
44,200,751.24676
50,200,760.363618
45,200,769.528822
45,200,778.447169
40,200,787.079102
41,200,796.603634
40,200,805.695022
33,200,814.549897
41,200,823.857047
35,200,832.95496
53,200,842.488367
43,200,851.567121
40,200,860.732591
44,200,869.87096
45,200,878.646452
47,200,888.233366
44,200,897.73257
41,200,907.561596
40,200,916.418794
42,200,925.746128
39,200,935.094958
37,200,944.476855
48,200,953.176226
46,200,962.446279
55,200,971.419359
49,200,981.210904
45,200,990.340483
49,200,999.36074
45,200,1008.682018
41,200,1017.989072
46,200,1027.611953
44,200,1036.578288
43,200,1045.657024
39,200,1054.276435
39,200,1063.580185
45,200,1073.493465
40,200,1082.965342
41,200,1091.586324
38,200,1100.448478
48,200,1109.58024
42,200,1119.934765
47,200,1129.201085
49,200,1137.899471
44,200,1146.85867
49,200,1156.341946
45,200,1166.376386
45,200,1175.555975
53,200,1185.026276
40,200,1194.051285
50,200,1203.241587
47,200,1213.798394
46,200,1222.503586
42,200,1232.37729
38,200,1241.817891
44,200,1251.247174
44,200,1260.731578
51,200,1270.591637
49,200,1279.590418
43,200,1288.333019
51,200,1297.501214
42,200,1307.286722
50,200,1316.673057
39,200,1325.889432
39,200,1334.780532
50,200,1344.554355
44,200,1353.948855
54,200,1363.249233
35,200,1372.272207
39,200,1381.481941
47,200,1390.324289
45,200,1399.858649
46,200,1409.297199
51,200,1418.365244
43,200,1428.524471
49,200,1437.514978
47,200,1446.916229
49,200,1456.640925
45,200,1465.697241
