#{"t_start": 1596121524.710906, "env_id": null}
r,l,t
65,200,2.667968
64,200,4.762056
62,200,6.893585
74,200,9.320526
64,200,11.788864
58,200,14.375151
54,200,16.878987
61,200,19.165525
61,200,21.394608
64,200,23.815554
67,200,26.792241
63,200,29.152515
60,200,31.688341
77,200,34.110035
64,200,36.542866
61,200,39.219733
65,200,41.802914
60,200,44.299096
65,200,46.612352
61,200,48.968108
65,200,51.736378
54,200,54.092019
61,200,56.392672
77,200,58.661805
60,200,60.904464
53,200,63.855498
66,200,66.389708
63,200,68.960264
58,200,71.254365
66,200,73.638297
59,200,76.44703
72,200,78.793504
65,200,81.081708
62,200,83.606551
63,200,85.914508
56,200,88.638889
67,200,90.993249
61,200,93.43823
70,200,95.731118
66,200,98.161713
70,200,100.963484
66,200,103.236684
58,200,105.959694
59,200,108.257753
63,200,110.629004
44,200,113.535101
64,200,115.9291
70,200,118.499661
67,200,121.03101
63,200,123.267488
66,200,126.18288
65,200,128.672117
70,200,130.995959
68,200,133.630875
65,200,135.97438
63,200,138.948643
54,200,141.352108
55,200,143.78598
72,200,146.102065
66,200,148.572418
57,200,151.565636
64,200,153.937637
59,200,156.225665
65,200,158.656524
73,200,161.210568
60,200,164.170015
67,200,166.653566
64,200,169.084001
71,200,171.548885
59,200,173.917456
57,200,176.727723
64,200,179.150097
68,200,181.591332
59,200,184.095086
61,200,186.489016
53,200,189.37502
68,200,191.815649
56,200,194.228477
53,200,196.602289
58,200,199.170693
58,200,202.359905
65,200,204.775113
67,200,207.13425
70,200,209.656988
65,200,212.183804
68,200,215.201229
66,200,217.589372
56,200,220.189199
69,200,222.649109
62,200,225.163441
65,200,228.016664
60,200,230.546578
64,200,233.137219
71,200,235.551941
65,200,237.967558
65,200,241.197024
71,200,243.660044
69,200,246.178818
62,200,248.617793
53,200,251.222429
71,200,254.168916
68,200,256.585271
63,200,258.960744
67,200,261.371268
73,200,263.776747
63,200,266.69947
70,200,269.225568
57,200,271.622878
61,200,273.980999
69,200,276.449723
62,200,279.54128
61,200,282.013523
71,200,284.55388
64,200,287.035613
65,200,289.40896
71,200,292.226205
69,200,294.754878
62,200,297.006313
64,200,299.378712
70,200,301.954728
67,200,304.961471
71,200,307.422675
63,200,309.898153
70,200,312.389648
68,200,314.638919
63,200,317.484717
62,200,319.906564
73,200,322.305431
63,200,324.768126
62,200,327.220989
67,200,330.261764
72,200,332.76686
55,200,335.30674
63,200,337.994987
68,200,340.496417
57,200,343.434723
61,200,345.942644
66,200,348.512575
62,200,351.0832
61,200,353.455999
65,200,356.284566
63,200,358.898456
65,200,361.465768
60,200,363.854846
75,200,366.154761
63,200,369.100632
61,200,371.575063
66,200,374.215567
53,200,376.808193
61,200,379.281486
70,200,382.353729
79,200,384.710536
65,200,387.18057
65,200,389.579669
74,200,391.865253
68,200,394.732302
70,200,397.254496
65,200,399.765593
69,200,402.350574
66,200,404.906891
66,200,407.838768
70,200,410.33643
68,200,412.777158
69,200,415.303956
67,200,417.839923
68,200,420.722829
72,200,423.186145
71,200,425.549165
59,200,427.785915
52,200,430.239382
58,200,433.209884
67,200,435.69139
61,200,438.151186
64,200,440.722496
63,200,443.134816
75,200,446.166933
63,200,448.844173
75,200,451.314068
67,200,453.810543
75,200,456.271493
68,200,459.141952
65,200,461.787079
66,200,464.3608
61,200,466.750255
66,200,469.25379
60,200,472.29911
67,200,474.740785
63,200,477.411367
63,200,479.822989
61,200,482.361952
69,200,485.576781
69,200,488.095137
69,200,490.481445
73,200,492.918188
72,200,495.353969
61,200,498.346545
72,200,500.704245
59,200,503.156828
69,200,505.663783
70,200,508.041268
76,200,511.27675
75,200,513.782969
66,200,516.23483
69,200,518.798948
63,200,521.300302
66,200,524.165628
65,200,526.822121
73,200,529.241216
72,200,531.900928
69,200,534.502771
74,200,537.56908
75,200,540.131311
59,200,542.524985
69,200,544.856637
81,200,547.283122
68,200,550.307528
59,200,552.763166
69,200,555.204119
70,200,557.743962
69,200,560.264442
55,200,563.518496
63,200,566.110671
67,200,568.643978
75,200,571.178771
64,200,573.640899
77,200,576.764313
75,200,579.233599
75,200,581.731869
68,200,584.221861
70,200,586.786777
68,200,589.794291
60,200,592.20299
71,200,594.701755
72,200,596.964408
66,200,599.37395
65,200,602.559096
67,200,605.029593
66,200,607.463708
69,200,610.116029
80,200,612.663203
73,200,616.028534
74,200,618.367517
63,200,620.807271
73,200,623.22982
72,200,625.722855
75,200,628.895396
78,200,631.428745
56,200,634.012256
70,200,636.476624
73,200,638.839051
64,200,641.883322
71,200,644.258743
63,200,646.797427
79,200,649.207622
61,200,651.671499
68,200,654.725678
72,200,657.182849
72,200,659.833446
66,200,662.246067
65,200,664.636649
72,200,667.600944
72,200,669.959907
70,200,672.260555
75,200,674.749883
68,200,676.997148
59,200,679.972086
67,200,682.510326
64,200,684.870994
65,200,687.289501
76,200,689.850719
66,200,693.075079
75,200,695.630313
69,200,698.235371
75,200,700.713016
76,200,702.997645
64,200,706.054035
71,200,708.422105
83,200,710.983323
66,200,713.584298
68,200,716.142746
74,200,719.472605
67,200,722.126443
80,200,724.526163
69,200,726.953347
68,200,729.307469
66,200,732.623474
58,200,735.111475
76,200,737.540242
71,200,740.051344
64,200,742.462893
78,200,745.434459
76,200,747.828041
67,200,750.415646
66,200,753.066001
60,200,755.480229
79,200,758.81658
64,200,761.240982
70,200,763.5315
71,200,765.967153
71,200,768.384257
64,200,771.32482
76,200,773.776128
75,200,776.34878
70,200,778.790081
78,200,781.270739
68,200,784.312133
68,200,786.76653
76,200,789.136571
67,200,791.65313
70,200,794.133411
71,200,797.345783
75,200,799.784653
83,200,802.218807
72,200,804.870712
80,200,807.42495
78,200,810.427685
64,200,812.844697
77,200,815.398178
65,200,817.764752
66,200,820.195465
78,200,823.255981
78,200,825.668798
74,200,828.188029
65,200,830.594201
68,200,833.029718
60,200,836.102765
73,200,838.54496
82,200,840.955447
64,200,843.520036
72,200,845.996196
71,200,849.222295
59,200,851.563438
67,200,854.090391
74,200,856.4981
69,200,858.958658
74,200,861.943554
69,200,864.437295
69,200,867.089851
69,200,869.629212
74,200,872.125892
72,200,875.439538
77,200,878.042821
73,200,880.550231
65,200,883.009395
78,200,885.445179
63,200,888.624308
78,200,891.084555
73,200,893.535801
76,200,895.929471
77,200,898.417048
64,200,901.574745
70,200,903.973183
70,200,906.331814
62,200,908.650165
74,200,911.073158
72,200,914.379774
73,200,916.762119
67,200,919.186555
68,200,921.602693
79,200,924.022721
78,200,927.22292
69,200,930.003193
69,200,932.568842
73,200,935.042008
82,200,937.453083
79,200,940.513424
68,200,943.106729
70,200,945.61277
73,200,948.128995
74,200,950.587556
79,200,953.963883
73,200,956.297173
76,200,958.793943
73,200,961.364146
71,200,963.87186
74,200,967.169612
81,200,969.690889
76,200,972.234622
75,200,974.627778
69,200,977.070734
77,200,980.339399
65,200,982.783007
73,200,985.315135
81,200,987.793514
75,200,990.021741
63,200,993.256895
70,200,995.69487
67,200,998.093071
67,200,1000.500737
64,200,1003.083595
79,200,1006.347676
70,200,1009.020467
84,200,1011.502584
74,200,1013.940789
61,200,1016.453194
69,200,1019.82861
69,200,1022.416456
82,200,1024.711924
65,200,1027.180177
77,200,1029.577785
71,200,1032.767379
83,200,1035.237904
67,200,1037.706795
67,200,1040.052948
60,200,1042.306988
69,200,1045.251091
68,200,1047.759885
70,200,1050.111474
80,200,1052.618698
71,200,1055.155921
69,200,1058.485509
73,200,1060.877811
84,200,1063.430154
67,200,1065.824976
75,200,1068.521168
69,200,1071.66378
66,200,1074.167809
72,200,1076.568426
76,200,1078.948581
66,200,1081.423461
67,200,1084.580033
65,200,1087.02547
73,200,1089.431741
69,200,1091.775794
62,200,1094.280663
89,200,1097.61749
82,200,1099.879709
64,200,1102.282029
83,200,1104.782885
82,200,1107.34726
65,200,1110.646509
80,200,1113.127774
71,200,1115.52453
77,200,1117.894484
71,200,1120.417508
68,200,1123.672495
77,200,1126.180576
71,200,1128.682087
72,200,1131.207027
81,200,1133.636882
76,200,1136.941972
67,200,1139.38124
70,200,1141.865808
76,200,1144.270143
71,200,1146.747453
83,200,1149.825698
78,200,1152.334071
70,200,1154.733953
77,200,1157.260456
72,200,1159.761642
82,200,1163.058217
82,200,1165.53967
81,200,1168.10817
75,200,1170.599064
70,200,1173.089198
70,200,1176.236379
78,200,1178.639482
66,200,1181.007192
81,200,1183.576678
75,200,1185.897686
85,200,1189.256879
75,200,1191.897962
88,200,1194.295824
71,200,1196.853922
70,200,1199.341726
67,200,1202.502113
89,200,1205.016635
79,200,1207.379511
69,200,1209.832131
64,200,1212.290255
72,200,1215.533634
75,200,1218.19074
71,200,1220.526286
66,200,1223.092263
80,200,1225.449227
66,200,1228.915606
79,200,1231.492237
74,200,1233.92871
71,200,1236.38798
73,200,1238.823984
72,200,1242.133024
79,200,1244.51276
74,200,1246.934197
82,200,1249.18695
68,200,1251.531054
85,200,1254.954572
76,200,1257.345218
83,200,1259.731555
68,200,1262.168027
67,200,1264.558096
78,200,1268.065143
77,200,1270.583657
77,200,1273.160101
78,200,1275.729903
77,200,1278.242543
79,200,1281.574942
82,200,1284.21037
79,200,1286.656412
76,200,1289.019155
81,200,1291.659186
77,200,1295.00847
72,200,1297.568992
80,200,1300.139336
72,200,1302.487409
68,200,1304.925661
72,200,1308.169888
76,200,1310.531841
72,200,1313.198158
80,200,1315.691346
75,200,1318.295099
82,200,1321.623619
74,200,1324.120056
78,200,1326.524055
67,200,1329.100328
88,200,1331.675123
85,200,1335.045938
73,200,1337.458952
82,200,1339.916055
71,200,1342.255316
77,200,1344.578388
85,200,1348.0596
77,200,1350.593689
67,200,1352.965801
89,200,1355.428525
74,200,1357.806445
77,200,1361.233385
77,200,1363.642058
69,200,1366.278301
77,200,1368.809293
81,200,1371.356041
79,200,1374.867069
80,200,1377.227738
74,200,1379.769211
70,200,1382.114769
79,200,1384.684322
75,200,1387.992935
81,200,1390.391892
75,200,1392.826092
79,200,1395.358279
73,200,1397.721453
80,200,1401.121107
67,200,1403.649153
76,200,1406.224527
65,200,1408.680584
76,200,1411.122492
66,200,1414.484912
77,200,1417.013524
73,200,1419.606768
73,200,1422.068857
72,200,1424.479417
72,200,1427.849372
78,200,1430.375949
67,200,1432.755139
75,200,1435.254516
76,200,1437.718438
79,200,1441.061594
77,200,1443.436326
76,200,1445.974178
73,200,1448.540234
70,200,1451.064939
65,200,1454.315738
91,200,1456.972732
87,200,1459.317976
66,200,1461.785737
80,200,1464.148901
76,200,1467.396576
76,200,1469.951694
71,200,1472.506681
71,200,1474.84727
80,200,1477.407648
79,200,1480.669588
73,200,1483.145519
76,200,1485.744703
80,200,1488.256124
76,200,1490.653155
74,200,1494.105065
90,200,1496.725345
69,200,1499.326391
73,200,1501.825456
79,200,1504.276316
76,200,1507.394417
82,200,1509.887123
70,200,1512.30374
80,200,1514.681681
74,200,1517.144186
74,200,1520.495461
82,200,1522.855697
75,200,1525.445327
66,200,1527.959821
86,200,1530.444849
85,200,1534.04675
68,200,1536.413313
82,200,1538.885689
83,200,1541.32868
88,200,1543.781715
80,200,1547.634296
83,200,1550.131451
73,200,1552.530224
85,200,1555.074479
78,200,1557.526223
76,200,1560.90493
80,200,1563.275153
73,200,1565.691526
90,200,1567.95226
67,200,1570.436895
83,200,1573.67393
83,200,1576.292474
69,200,1578.661261
75,200,1581.331821
72,200,1583.922762
72,200,1587.495036
84,200,1590.003508
