#{"t_start": 1596187838.4078915, "env_id": null}
r,l,t
58,200,4.412056
61,200,9.135024
64,200,13.770947
60,200,18.341944
62,200,23.224008
62,200,28.134945
59,200,32.588133
63,200,37.332463
59,200,42.088394
66,200,46.927197
65,200,51.89554
60,200,56.871984
62,200,61.775841
57,200,66.426704
60,200,70.99711
66,200,76.514812
61,200,81.351814
67,200,86.281088
58,200,90.854767
63,200,95.584641
67,200,100.765804
73,200,105.774642
57,200,110.602235
64,200,115.5096
67,200,120.403848
66,200,126.028874
58,200,130.86966
61,200,135.626548
59,200,140.399374
59,200,145.16398
57,200,150.688971
72,200,155.593071
64,200,160.147661
52,200,165.198818
55,200,169.96734
54,200,174.823878
61,200,179.755336
71,200,184.486915
64,200,189.240527
60,200,194.202498
55,200,199.546035
66,200,204.177045
63,200,208.868195
55,200,213.826061
59,200,218.534969
65,200,223.567904
56,200,228.356755
65,200,233.246965
73,200,237.82313
66,200,242.633587
61,200,247.837377
61,200,252.807391
65,200,257.782898
74,200,262.640737
69,200,267.381444
59,200,273.050274
65,200,277.997399
54,200,282.740328
60,200,287.203206
68,200,292.024032
60,200,297.449687
72,200,302.16555
60,200,307.039889
56,200,311.917123
59,200,316.904171
60,200,322.199123
59,200,326.902827
67,200,331.675308
66,200,336.379217
66,200,341.229129
70,200,346.6312
60,200,351.412966
58,200,356.300158
66,200,361.156119
59,200,365.94906
61,200,371.258601
58,200,376.216681
62,200,381.191224
55,200,385.880005
73,200,390.865989
67,200,396.086194
52,200,400.808003
67,200,405.91716
69,200,410.691326
67,200,415.586656
73,200,421.109719
67,200,425.753994
63,200,430.657095
53,200,435.475088
56,200,440.168798
64,200,445.635493
60,200,450.576436
61,200,455.522995
71,200,460.311381
70,200,465.148533
61,200,470.47413
68,200,475.635093
63,200,480.423067
67,200,485.153214
67,200,490.222646
65,200,495.779833
69,200,500.465371
63,200,505.058839
62,200,509.927414
54,200,514.842652
60,200,520.098346
67,200,524.971146
52,200,529.616499
66,200,534.205631
62,200,538.87781
60,200,544.112387
67,200,549.18279
75,200,553.954877
53,200,558.801637
64,200,563.859508
66,200,569.362243
67,200,574.270352
61,200,579.06161
63,200,583.460918
75,200,588.402829
75,200,594.019657
63,200,598.719917
50,200,603.487631
66,200,608.336812
72,200,613.063513
65,200,618.646881
71,200,623.531513
70,200,628.276741
72,200,633.030634
70,200,637.95839
65,200,643.112439
59,200,647.992345
66,200,652.938616
69,200,657.865296
67,200,662.520925
54,200,668.049548
54,200,673.332483
66,200,677.864249
64,200,682.934788
70,200,687.750842
59,200,693.321359
64,200,698.336025
69,200,702.986918
58,200,708.09066
76,200,712.999867
64,200,718.36148
75,200,723.080969
60,200,728.090469
65,200,732.874759
71,200,737.730916
67,200,743.643332
65,200,748.405234
60,200,753.392793
58,200,758.305563
77,200,763.296494
77,200,768.997537
57,200,773.769174
67,200,778.57714
77,200,783.651042
52,200,788.691672
57,200,794.439633
61,200,799.225941
55,200,804.024713
54,200,808.991105
69,200,813.879895
61,200,819.080377
67,200,824.058663
57,200,828.99438
56,200,833.61858
61,200,838.584538
64,200,843.789629
74,200,848.658907
66,200,853.68251
61,200,858.441859
59,200,863.334406
73,200,868.980595
70,200,874.155361
66,200,879.142808
72,200,884.127167
64,200,889.27525
64,200,894.757348
64,200,899.647046
62,200,904.522508
74,200,909.782284
58,200,914.471873
70,200,920.135403
62,200,925.063202
69,200,929.931647
59,200,934.803173
71,200,939.367336
51,200,944.811624
62,200,949.782277
66,200,954.972494
54,200,960.085163
60,200,965.084118
62,200,970.695815
74,200,975.001816
66,200,979.734405
61,200,984.891212
77,200,989.812778
62,200,995.206914
64,200,1000.168271
75,200,1005.052993
67,200,1009.772877
64,200,1014.486432
69,200,1020.168379
59,200,1024.935731
69,200,1029.736612
70,200,1034.733213
62,200,1039.635984
74,200,1045.429347
56,200,1050.487677
55,200,1055.198839
68,200,1059.980667
69,200,1064.997575
66,200,1070.308458
68,200,1075.298737
60,200,1080.335158
64,200,1085.170371
73,200,1090.168201
60,200,1095.652399
65,200,1100.912094
61,200,1105.806244
67,200,1110.646974
64,200,1115.361605
62,200,1120.480001
69,200,1125.353788
62,200,1130.48165
53,200,1135.062944
59,200,1139.932591
70,200,1145.809032
59,200,1150.638979
69,200,1155.234682
72,200,1160.354833
62,200,1165.119267
74,200,1170.934533
71,200,1175.919932
60,200,1180.712885
59,200,1185.653998
67,200,1190.551882
67,200,1196.52882
67,200,1201.578949
72,200,1206.230027
69,200,1211.113874
71,200,1215.769345
55,200,1221.83024
64,200,1226.577587
58,200,1231.22711
60,200,1236.114564
53,200,1240.887225
60,200,1246.198144
66,200,1250.786566
65,200,1256.049829
67,200,1260.869368
60,200,1265.846242
68,200,1271.574164
61,200,1276.796901
66,200,1281.85785
70,200,1286.861162
62,200,1291.843497
72,200,1297.542084
62,200,1302.566282
71,200,1307.331533
65,200,1311.927255
69,200,1316.748665
67,200,1322.466265
56,200,1327.224663
67,200,1331.904102
64,200,1336.863326
70,200,1341.700803
70,200,1347.451722
67,200,1352.574713
69,200,1357.588416
64,200,1362.583076
73,200,1367.51617
70,200,1372.997496
60,200,1377.946055
74,200,1382.958652
67,200,1387.743389
65,200,1392.520455
66,200,1398.185375
64,200,1402.91566
69,200,1408.011894
69,200,1412.975098
59,200,1417.95425
68,200,1423.39194
65,200,1428.165932
75,200,1433.096133
56,200,1438.07061
68,200,1442.856129
63,200,1448.633905
55,200,1453.581326
67,200,1458.640113
71,200,1463.67851
56,200,1468.233086
79,200,1474.002241
72,200,1478.918432
56,200,1483.71838
58,200,1488.782625
69,200,1493.546328
66,200,1499.323759
64,200,1504.270636
60,200,1509.404564
71,200,1514.242226
79,200,1519.126797
70,200,1524.67229
77,200,1529.387005
71,200,1534.364848
60,200,1539.235673
58,200,1544.154701
66,200,1549.4548
61,200,1554.4662
74,200,1559.24216
84,200,1564.123114
67,200,1569.011383
76,200,1574.829075
