#{"t_start": 1596054125.7076788, "env_id": null}
r,l,t
40,200,3.251493
36,200,6.559996
46,200,9.830024
43,200,13.229275
32,200,16.953215
47,200,20.650959
40,200,24.504289
41,200,28.821352
44,200,33.170409
40,200,37.689999
49,200,42.768294
39,200,46.894325
45,200,51.290879
37,200,55.591441
47,200,60.10375
40,200,64.9721
45,200,69.477202
41,200,74.036408
41,200,78.419584
46,200,82.633289
41,200,87.193065
42,200,91.293348
50,200,95.511139
45,200,99.56658
42,200,103.962318
45,200,108.033543
42,200,112.122757
40,200,115.998747
35,200,120.240986
34,200,124.24023
31,200,128.904331
55,200,133.287671
42,200,137.458429
48,200,141.63991
40,200,145.854782
42,200,151.017189
43,200,155.649078
48,200,159.615007
38,200,163.608966
44,200,167.607421
41,200,172.431281
44,200,176.466784
41,200,180.987639
42,200,185.151515
44,200,189.188778
38,200,193.500711
37,200,197.841178
43,200,202.313867
48,200,206.657007
39,200,210.72273
39,200,215.348269
49,200,219.46143
41,200,223.988664
43,200,227.830621
43,200,231.797314
44,200,236.834493
37,200,241.045033
42,200,245.374823
43,200,249.532697
48,200,253.782005
45,200,258.23403
55,200,262.153255
37,200,266.10131
42,200,270.175794
41,200,274.028749
46,200,278.648661
47,200,283.120581
45,200,287.103859
42,200,291.043885
36,200,295.223483
44,200,300.028557
44,200,304.254898
44,200,308.282568
42,200,312.334393
39,200,316.591062
44,200,321.283225
38,200,325.420865
46,200,329.330797
46,200,333.593979
44,200,337.868328
42,200,342.761549
43,200,346.865901
42,200,350.872057
47,200,355.291703
44,200,359.760163
47,200,364.583647
41,200,368.670393
40,200,372.967295
48,200,377.094384
38,200,381.412458
43,200,386.053832
44,200,390.655877
41,200,394.957891
50,200,399.127845
41,200,402.958191
49,200,407.634843
38,200,411.673453
43,200,415.995986
43,200,420.272784
48,200,424.425253
47,200,429.368407
52,200,433.843983
42,200,438.266679
43,200,442.430737
44,200,446.765805
42,200,451.308767
45,200,455.424307
41,200,459.578068
43,200,463.565826
41,200,467.59002
47,200,472.417202
47,200,476.668543
37,200,480.875228
52,200,484.896839
45,200,489.077717
46,200,493.925637
44,200,497.952065
47,200,502.457206
49,200,506.265326
43,200,510.530216
42,200,515.262562
41,200,519.606666
52,200,523.779385
47,200,528.246468
44,200,532.37961
39,200,536.832643
42,200,540.759325
43,200,544.732328
44,200,548.951229
41,200,553.591108
52,200,558.247523
50,200,562.44672
46,200,566.55797
45,200,570.766546
40,200,574.871076
41,200,579.443687
46,200,583.60202
48,200,588.065064
41,200,592.236308
40,200,596.688289
41,200,601.988352
41,200,606.004626
49,200,610.327744
50,200,614.607753
46,200,619.098616
50,200,623.799582
49,200,628.185922
45,200,632.332886
46,200,636.452757
40,200,640.472063
55,200,645.1241
48,200,649.325335
42,200,653.548469
46,200,657.914606
47,200,662.284642
51,200,667.273698
48,200,671.73295
44,200,675.79023
50,200,679.637481
38,200,683.770239
44,200,688.25038
45,200,692.376698
46,200,696.69178
49,200,700.782529
49,200,704.841014
49,200,709.181659
39,200,713.111213
40,200,717.336517
41,200,721.570367
33,200,725.924861
41,200,730.631008
46,200,734.743908
53,200,738.918723
46,200,743.191656
45,200,747.517092
47,200,752.564082
48,200,756.628163
43,200,760.907858
50,200,765.258502
45,200,769.355276
44,200,773.978336
46,200,778.79952
40,200,783.190083
55,200,787.208966
45,200,791.35173
54,200,796.263968
43,200,800.751022
44,200,805.070456
49,200,809.661918
48,200,813.883173
42,200,818.855649
51,200,822.96675
49,200,827.468514
44,200,831.854778
52,200,836.266819
48,200,841.257071
44,200,845.597107
48,200,849.571129
51,200,853.619694
46,200,857.978261
50,200,862.548406
45,200,867.264807
45,200,871.776165
53,200,875.801027
45,200,879.828443
49,200,884.631501
41,200,889.036133
54,200,893.190475
47,200,897.183482
51,200,901.257646
53,200,906.101506
49,200,910.261658
50,200,914.289196
44,200,918.346897
45,200,922.564755
51,200,927.179423
51,200,931.597849
47,200,935.608158
48,200,939.864347
46,200,943.788005
39,200,948.582896
41,200,952.907799
42,200,957.452078
43,200,961.577285
48,200,965.873324
46,200,970.585816
46,200,974.971569
54,200,978.920133
44,200,983.106039
49,200,987.014656
45,200,992.002889
51,200,995.987302
43,200,1000.154368
48,200,1004.167907
44,200,1008.442496
53,200,1013.14622
46,200,1017.346158
37,200,1021.444155
50,200,1025.863171
35,200,1030.382915
51,200,1035.437317
46,200,1039.723808
52,200,1044.076732
52,200,1047.982445
57,200,1052.188672
48,200,1056.84904
47,200,1060.887153
45,200,1065.439571
53,200,1069.617629
48,200,1074.111184
47,200,1079.278938
44,200,1083.430745
39,200,1087.53415
41,200,1091.464441
54,200,1095.741271
46,200,1100.813453
46,200,1104.775344
35,200,1108.687796
44,200,1113.108046
49,200,1117.276711
40,200,1121.889632
57,200,1126.093674
51,200,1130.378612
45,200,1134.871591
48,200,1138.999645
47,200,1143.833952
50,200,1147.811945
50,200,1152.179828
49,200,1156.091453
44,200,1160.208706
45,200,1164.843051
57,200,1168.992338
43,200,1173.133743
49,200,1177.196194
52,200,1181.259098
45,200,1185.994813
50,200,1189.826572
43,200,1194.176327
44,200,1198.555085
52,200,1202.952386
42,200,1207.622788
47,200,1211.858762
42,200,1216.180972
43,200,1219.98549
44,200,1224.02928
43,200,1229.002934
48,200,1233.259782
49,200,1237.715381
50,200,1241.688864
44,200,1245.949265
47,200,1250.960418
50,200,1255.522069
49,200,1259.660578
46,200,1263.912828
47,200,1268.358222
48,200,1273.028229
53,200,1277.382679
38,200,1281.826427
54,200,1286.129198
49,200,1290.150652
46,200,1295.119468
46,200,1299.454264
54,200,1303.642184
48,200,1307.897874
54,200,1311.984019
49,200,1316.837101
49,200,1320.754804
54,200,1324.845598
43,200,1329.097733
47,200,1333.347734
52,200,1338.152166
50,200,1342.269695
62,200,1346.41857
48,200,1350.733825
48,200,1355.179222
47,200,1360.620298
50,200,1365.043238
47,200,1369.28148
48,200,1373.553804
53,200,1377.87813
42,200,1382.755436
51,200,1387.01075
54,200,1391.331973
49,200,1395.307971
57,200,1399.684753
44,200,1404.524549
60,200,1408.683039
53,200,1412.727626
48,200,1416.883164
56,200,1421.147116
51,200,1426.013774
55,200,1430.364491
48,200,1434.410331
50,200,1438.41344
49,200,1442.483393
50,200,1447.752422
52,200,1452.01122
49,200,1456.156196
57,200,1460.25662
54,200,1464.382326
44,200,1469.100464
51,200,1473.308302
44,200,1477.626899
48,200,1481.738525
46,200,1485.81057
44,200,1490.531569
53,200,1494.784999
49,200,1498.901938
44,200,1503.631697
50,200,1508.082448
46,200,1513.62026
62,200,1518.0899
50,200,1522.025466
51,200,1526.293646
47,200,1530.636871
48,200,1535.234735
50,200,1539.257137
45,200,1543.575244
47,200,1547.889941
43,200,1551.754245
49,200,1556.899733
45,200,1561.128116
57,200,1565.342312
44,200,1569.33684
56,200,1573.552024
45,200,1578.576817
45,200,1582.615349
43,200,1586.512706
48,200,1590.607507
49,200,1594.88413
48,200,1599.945814
55,200,1604.146808
56,200,1608.283215
51,200,1612.159135
45,200,1616.48158
54,200,1621.78409
56,200,1626.272578
37,200,1630.531004
55,200,1634.637096
49,200,1638.80195
49,200,1644.168522
54,200,1648.203177
43,200,1652.47814
49,200,1656.756481
49,200,1660.751558
52,200,1665.434688
55,200,1669.563465
53,200,1673.822902
44,200,1677.924049
54,200,1682.215446
47,200,1687.241542
44,200,1691.566903
45,200,1696.055398
39,200,1700.18625
46,200,1704.364225
53,200,1709.368901
47,200,1713.582684
40,200,1717.512621
55,200,1721.679581
47,200,1725.861131
50,200,1730.720361
46,200,1735.177354
48,200,1739.711116
49,200,1743.655143
56,200,1748.004175
58,200,1753.474033
50,200,1757.636422
64,200,1761.858307
47,200,1766.06432
55,200,1770.222818
45,200,1775.620768
50,200,1779.530467
54,200,1783.668364
48,200,1787.868583
53,200,1792.044558
51,200,1797.125591
44,200,1801.106931
47,200,1805.393875
55,200,1809.753287
42,200,1813.692693
53,200,1818.629424
48,200,1822.712052
51,200,1827.147996
52,200,1831.037358
49,200,1834.925821
54,200,1839.58257
48,200,1843.97553
51,200,1847.999069
46,200,1852.386378
57,200,1856.55518
48,200,1861.521737
47,200,1865.797606
56,200,1869.724684
54,200,1874.119181
58,200,1878.265728
56,200,1883.273595
52,200,1887.550558
55,200,1891.813731
48,200,1895.8541
56,200,1900.182239
42,200,1905.146169
52,200,1909.623148
51,200,1913.32416
50,200,1917.714081
60,200,1922.174095
57,200,1927.259856
57,200,1931.583586
55,200,1936.190604
59,200,1940.775174
52,200,1945.332938
58,200,1950.170828
58,200,1954.465301
50,200,1958.63776
51,200,1962.855587
58,200,1967.225052
58,200,1971.853993
55,200,1976.094782
51,200,1980.397398
61,200,1984.261349
50,200,1988.657135
57,200,1993.56286
49,200,1997.739527
53,200,2002.042897
49,200,2006.180521
52,200,2010.567568
57,200,2015.337926
53,200,2019.50103
61,200,2023.922997
44,200,2028.209284
50,200,2032.468233
50,200,2037.740607
48,200,2042.06473
62,200,2046.411324
51,200,2050.57906
54,200,2054.877237
59,200,2059.755164
50,200,2064.071931
61,200,2068.519016
47,200,2072.474158
46,200,2076.673506
46,200,2081.547785
49,200,2085.351045
41,200,2089.285121
55,200,2093.544708
51,200,2097.75664
53,200,2103.086773
53,200,2107.369148
52,200,2111.577694
54,200,2115.579654
68,200,2119.608084
46,200,2124.866418
57,200,2129.299689
47,200,2133.646738
51,200,2137.922401
51,200,2141.767182
53,200,2146.939461
53,200,2150.963377
59,200,2154.864551
50,200,2158.968657
51,200,2163.330664
59,200,2168.423976
45,200,2172.78686
56,200,2176.823278
44,200,2181.261928
50,200,2185.519353
55,200,2191.129833
59,200,2195.328725
58,200,2199.435665
59,200,2203.556981
50,200,2207.891058
52,200,2213.031499
49,200,2217.316017
49,200,2221.285141
55,200,2225.179072
54,200,2229.586214
52,200,2234.528553
59,200,2238.713959
52,200,2243.292212
51,200,2247.854088
46,200,2252.212478
54,200,2257.191263
60,200,2261.760074
57,200,2266.378701
52,200,2270.513587
49,200,2274.962913
60,200,2280.179376
52,200,2284.672086
45,200,2288.768017
57,200,2292.799423
55,200,2296.965261
55,200,2301.694163
56,200,2305.825303
51,200,2309.982757
56,200,2314.903845
55,200,2319.598947
55,200,2324.675564
54,200,2328.939225
55,200,2333.404658
51,200,2337.448126
48,200,2341.739315
57,200,2346.850868
47,200,2351.082087
54,200,2355.280905
55,200,2359.712472
64,200,2363.744004
61,200,2368.728168
64,200,2373.318573
58,200,2377.422949
58,200,2381.439784
69,200,2385.709462
56,200,2391.151324
50,200,2395.433851
53,200,2399.961462
64,200,2404.236504
53,200,2408.435869
55,200,2413.732461
60,200,2418.098917
51,200,2421.953493
55,200,2426.013645
56,200,2429.986609
57,200,2435.103402
53,200,2439.391944
60,200,2443.626299
59,200,2447.980321
69,200,2452.20357
59,200,2457.154907
45,200,2461.350353
62,200,2465.117011
56,200,2469.227246
53,200,2473.157987
48,200,2478.577257
57,200,2482.822476
64,200,2487.077244
56,200,2491.436611
57,200,2495.617971
58,200,2500.679658
54,200,2504.900616
69,200,2509.200182
54,200,2513.369083
61,200,2517.45351
65,200,2522.753272
57,200,2527.045408
61,200,2530.937666
57,200,2534.979781
55,200,2539.158612
55,200,2544.265712
56,200,2548.647882
58,200,2552.770797
42,200,2557.11883
53,200,2561.709664
58,200,2566.711152
56,200,2571.375277
53,200,2575.690602
46,200,2580.204576
68,200,2584.149239
57,200,2589.170737
56,200,2593.394021
59,200,2597.731213
59,200,2601.799564
46,200,2606.401969
56,200,2611.459651
55,200,2616.055277
58,200,2620.236555
59,200,2624.388744
54,200,2628.801618
48,200,2634.231335
54,200,2638.047815
55,200,2642.197582
56,200,2646.254726
54,200,2650.42089
52,200,2655.525212
50,200,2659.669313
61,200,2663.99212
55,200,2668.174598
60,200,2671.989975
47,200,2677.125242
51,200,2680.930177
54,200,2684.874566
53,200,2689.104976
58,200,2693.769379
51,200,2699.420638
57,200,2703.531165
55,200,2707.594682
55,200,2711.742541
56,200,2715.904843
56,200,2721.022062
54,200,2725.440393
58,200,2729.579765
68,200,2733.913767
59,200,2737.678615
54,200,2742.93595
61,200,2747.150729
58,200,2751.308201
59,200,2755.598023
54,200,2759.709607
54,200,2764.47507
53,200,2768.421575
61,200,2772.568584
67,200,2776.618491
66,200,2781.037979
50,200,2786.118722
61,200,2790.342415
56,200,2794.280388
51,200,2798.245435
61,200,2802.433316
67,200,2807.392248
57,200,2811.641411
58,200,2815.889195
64,200,2819.990119
63,200,2824.368781
50,200,2829.770713
56,200,2834.165943
57,200,2838.123065
59,200,2842.916998
54,200,2847.185293
50,200,2852.328601
61,200,2856.342691
70,200,2860.765153
64,200,2865.055972
58,200,2869.884474
55,200,2874.877267
62,200,2879.132939
55,200,2883.24157
53,200,2887.571227
61,200,2891.750779
61,200,2897.295393
60,200,2901.318382
52,200,2905.306999
46,200,2909.543484
54,200,2913.693297
56,200,2919.326431
62,200,2923.568239
56,200,2927.648459
65,200,2932.12921
63,200,2936.155425
57,200,2941.27517
69,200,2945.224619
62,200,2949.421985
51,200,2953.483863
65,200,2957.645012
51,200,2963.203631
70,200,2967.40038
71,200,2971.905716
53,200,2976.268155
59,200,2980.808881
52,200,2985.997421
45,200,2990.129004
45,200,2994.424759
63,200,2998.706628
59,200,3002.889323
57,200,3007.804218
59,200,3011.866057
54,200,3015.596006
53,200,3019.733551
61,200,3024.223383
65,200,3029.753495
55,200,3033.743215
53,200,3037.752256
48,200,3041.768226
60,200,3046.023566
61,200,3051.021308
59,200,3055.151443
52,200,3059.504813
51,200,3063.991927
70,200,3068.318697
59,200,3073.459502
58,200,3077.781178
60,200,3082.271536
59,200,3086.413335
65,200,3090.340187
62,200,3095.287022
66,200,3099.539662
56,200,3103.819954
57,200,3108.011064
55,200,3112.104896
64,200,3117.442792
59,200,3121.356816
56,200,3125.843186
56,200,3129.926064
62,200,3134.284683
59,200,3139.474692
58,200,3143.436808
58,200,3147.999018
53,200,3152.014266
66,200,3156.331
58,200,3161.29407
59,200,3165.619883
50,200,3169.560331
58,200,3173.890505
57,200,3178.083587
59,200,3183.38023
60,200,3187.146859
52,200,3191.190628
59,200,3195.689663
62,200,3199.752965
52,200,3204.451421
56,200,3208.575845
69,200,3213.031564
48,200,3217.329454
55,200,3221.66303
58,200,3226.407961
57,200,3230.747237
46,200,3234.728054
55,200,3239.197398
52,200,3243.756259
60,200,3248.896713
50,200,3253.061941
53,200,3257.411772
62,200,3261.769776
61,200,3265.976038
54,200,3271.32394
68,200,3275.633915
60,200,3279.866124
58,200,3284.280646
67,200,3288.699181
62,200,3293.951037
54,200,3297.969054
57,200,3301.99964
54,200,3306.639484
64,200,3311.110873
49,200,3316.787206
61,200,3321.238957
53,200,3325.520301
58,200,3329.465179
61,200,3334.343546
56,200,3339.534251
56,200,3343.497689
66,200,3347.766941
56,200,3351.76572
59,200,3356.154646
47,200,3361.812476
50,200,3366.184031
62,200,3370.454345
51,200,3375.119929
51,200,3379.164241
52,200,3384.490809
58,200,3388.893172
52,200,3392.935722
58,200,3396.620272
60,200,3400.936367
63,200,3406.229333
61,200,3410.348154
58,200,3414.971802
66,200,3418.999683
59,200,3423.115239
65,200,3428.416033
57,200,3432.577398
55,200,3436.651056
63,200,3441.032823
51,200,3444.999721
61,200,3450.401715
55,200,3454.458371
47,200,3458.859082
58,200,3463.216334
49,200,3467.3709
57,200,3472.671111
66,200,3476.890182
61,200,3481.175841
58,200,3485.3936
57,200,3489.360858
68,200,3495.305483
64,200,3499.32699
45,200,3503.508471
57,200,3507.609633
58,200,3511.737623
55,200,3517.442275
60,200,3521.774096
57,200,3526.029484
63,200,3530.049397
61,200,3534.353213
58,200,3539.459052
50,200,3543.414625
72,200,3547.568425
53,200,3551.859534
60,200,3555.990606
64,200,3560.994245
63,200,3565.177198
49,200,3569.427727
51,200,3573.867166
60,200,3578.033894
62,200,3583.456523
65,200,3587.471143
49,200,3591.674749
56,200,3595.773626
66,200,3599.647973
56,200,3604.512673
61,200,3608.773213
64,200,3613.244748
48,200,3617.437899
61,200,3621.847099
55,200,3627.290865
64,200,3631.529826
62,200,3635.581068
67,200,3639.777778
52,200,3643.861373
63,200,3649.827425
56,200,3654.232379
61,200,3658.447308
72,200,3662.960918
61,200,3667.363332
52,200,3672.523313
65,200,3677.080291
63,200,3681.342034
57,200,3685.776072
61,200,3690.472105
69,200,3696.115377
54,200,3700.314486
64,200,3704.351482
58,200,3708.636339
57,200,3712.67496
61,200,3717.942318
54,200,3722.200384
55,200,3726.332664
63,200,3730.944483
59,200,3735.130657
48,200,3740.258627
60,200,3744.747277
69,200,3749.03617
55,200,3753.457278
57,200,3757.640763
56,200,3762.96551
49,200,3766.970301
60,200,3770.890575
57,200,3774.650334
52,200,3779.09331
64,200,3784.481438
68,200,3788.650423
57,200,3792.967348
59,200,3796.997436
61,200,3801.443922
67,200,3806.84201
56,200,3811.024575
58,200,3815.050557
55,200,3819.36487
64,200,3823.280622
61,200,3829.028312
56,200,3833.194364
70,200,3837.42866
56,200,3842.005846
50,200,3846.324443
60,200,3851.3484
57,200,3855.909057
55,200,3860.32945
65,200,3864.452457
66,200,3868.701258
54,200,3873.850675
60,200,3877.697202
60,200,3882.41579
55,200,3886.344164
64,200,3890.435032
69,200,3896.205296
55,200,3900.315679
63,200,3904.477806
64,200,3908.429358
55,200,3912.51512
71,200,3918.009705
61,200,3922.32102
64,200,3926.678641
52,200,3930.881287
49,200,3935.130474
59,200,3940.683139
64,200,3944.784619
55,200,3948.769934
58,200,3953.282351
62,200,3957.786932
64,200,3963.368058
53,200,3967.574207
74,200,3971.645793
64,200,3975.636496
51,200,3979.769974
72,200,3984.918253
50,200,3989.083764
62,200,3993.279413
50,200,3997.155447
48,200,4001.428705
64,200,4007.047255
61,200,4011.218256
65,200,4015.282133
52,200,4019.791248
65,200,4023.989007
49,200,4029.210316
72,200,4033.661942
64,200,4037.875506
60,200,4042.628142
66,200,4046.589676
61,200,4051.628726
63,200,4056.122416
62,200,4060.23132
60,200,4064.252644
54,200,4068.405273
59,200,4073.622036
68,200,4078.029087
61,200,4082.053628
66,200,4086.383087
45,200,4090.702355
50,200,4095.959665
66,200,4100.315449
65,200,4104.513509
60,200,4108.783519
63,200,4112.818563
58,200,4118.673866
66,200,4122.612489
64,200,4126.559299
58,200,4130.841058
54,200,4135.182495
65,200,4140.891939
61,200,4144.827128
55,200,4149.319301
68,200,4153.904033
63,200,4157.904434
63,200,4163.554558
60,200,4167.734544
60,200,4172.255525
54,200,4176.461485
65,200,4180.535966
61,200,4186.008561
60,200,4190.267012
68,200,4194.243943
68,200,4198.811997
64,200,4202.861399
64,200,4208.450159
66,200,4212.826104
66,200,4216.924242
61,200,4220.982376
61,200,4225.175302
70,200,4230.311526
64,200,4234.386886
79,200,4238.874284
58,200,4242.921762
66,200,4247.211906
55,200,4252.845895
70,200,4256.729592
58,200,4260.648609
61,200,4264.672046
68,200,4269.456068
58,200,4275.416124
76,200,4279.837939
54,200,4284.031532
75,200,4287.905265
57,200,4292.171668
62,200,4297.932422
64,200,4301.966311
65,200,4306.251328
58,200,4310.574842
60,200,4314.549443
61,200,4319.817469
