#{"t_start": 1596121437.3724406, "env_id": null}
r,l,t
56,200,2.744925
67,200,5.132166
62,200,7.507879
67,200,9.889114
55,200,12.269972
60,200,14.657514
62,200,16.944165
65,200,19.316177
70,200,21.752515
71,200,24.165975
62,200,27.012806
60,200,29.41277
60,200,31.807011
64,200,34.203084
61,200,36.605374
66,200,39.304626
62,200,41.753535
62,200,44.275179
64,200,46.892773
62,200,49.573553
66,200,52.504435
62,200,55.034206
71,200,57.602268
64,200,60.273151
67,200,62.853827
61,200,65.742761
64,200,68.306094
61,200,70.944565
63,200,73.5014
71,200,76.074991
66,200,78.931045
66,200,81.466216
58,200,84.045466
61,200,86.709027
61,200,89.562042
67,200,93.043516
71,200,96.259092
65,200,99.483903
70,200,102.795422
58,200,106.0384
73,200,109.881404
57,200,113.404023
70,200,116.742735
47,200,120.265464
55,200,123.453654
73,200,127.383817
56,200,130.754353
71,200,134.281211
62,200,137.705641
68,200,140.940753
63,200,144.721397
62,200,147.976938
63,200,151.4959
72,200,154.774894
56,200,158.127725
62,200,162.119369
56,200,165.686132
51,200,169.087675
58,200,172.654842
64,200,176.035007
61,200,179.661301
68,200,183.08733
58,200,186.414426
75,200,189.563308
58,200,192.803011
61,200,196.308195
59,200,199.600488
53,200,202.928429
64,200,206.243742
55,200,209.680643
62,200,213.67846
58,200,216.979579
60,200,220.249897
69,200,223.748683
57,200,227.209036
71,200,231.215301
64,200,234.644863
67,200,238.175421
58,200,241.44319
62,200,244.66712
73,200,248.38358
71,200,251.728633
64,200,255.187259
70,200,258.743862
64,200,262.063523
65,200,265.791651
71,200,269.081137
64,200,272.519435
70,200,275.995796
57,200,279.309526
55,200,283.338117
61,200,286.594457
56,200,289.938089
58,200,293.343761
65,200,296.643154
68,200,300.440434
65,200,303.839253
61,200,307.066867
59,200,310.408672
64,200,313.707592
58,200,317.631514
61,200,320.905547
68,200,324.163122
56,200,327.36385
62,200,330.588813
56,200,334.53542
61,200,337.942264
69,200,341.383035
57,200,344.657141
52,200,347.934745
64,200,351.831413
69,200,355.300025
67,200,358.618791
65,200,361.908709
74,200,365.221934
71,200,369.358582
60,200,372.786728
67,200,376.21106
65,200,379.902597
68,200,383.358551
66,200,387.246879
66,200,390.55023
76,200,393.910471
61,200,397.278857
61,200,400.422194
65,200,404.356308
62,200,407.949668
76,200,411.403961
53,200,414.745221
59,200,418.113925
67,200,422.144071
63,200,425.493182
64,200,428.868507
63,200,432.302815
49,200,435.694777
63,200,439.658341
56,200,443.098723
65,200,446.477779
67,200,450.015256
67,200,453.376228
72,200,457.464829
59,200,460.67497
65,200,464.101435
61,200,467.527091
67,200,470.881529
54,200,474.691188
64,200,477.940688
67,200,481.420539
61,200,484.712874
64,200,487.990056
64,200,491.571559
68,200,495.011575
68,200,498.273852
59,200,501.800638
73,200,504.935328
75,200,508.860033
67,200,512.473863
68,200,516.042671
68,200,519.689218
78,200,523.111486
64,200,527.014771
64,200,530.677955
69,200,534.138489
61,200,537.451104
67,200,540.8831
76,200,544.925177
71,200,548.250229
60,200,551.701699
68,200,555.23624
50,200,558.420219
55,200,562.272323
69,200,565.555261
62,200,568.986995
61,200,572.533375
63,200,575.828465
72,200,579.945671
70,200,583.386847
62,200,586.80615
71,200,590.246842
67,200,593.735916
61,200,597.724646
69,200,601.19828
58,200,604.684674
70,200,608.256586
55,200,611.673932
73,200,615.713765
63,200,619.240954
62,200,622.539889
65,200,626.14021
63,200,629.662138
73,200,633.681751
61,200,636.932301
77,200,640.301312
68,200,643.707566
60,200,647.213171
59,200,651.214316
51,200,654.467677
71,200,657.695512
57,200,661.140932
68,200,664.564046
76,200,668.661453
63,200,672.062367
68,200,675.628657
65,200,678.993535
57,200,682.239196
68,200,686.268497
55,200,689.609017
70,200,693.030252
57,200,696.318663
69,200,699.784203
61,200,703.923513
77,200,707.405181
64,200,710.841517
75,200,714.153718
47,200,717.486924
54,200,721.136326
63,200,724.442746
62,200,727.985209
68,200,731.362685
61,200,734.761975
64,200,739.024913
62,200,742.361578
60,200,745.678664
67,200,749.141992
64,200,752.569879
62,200,756.330899
60,200,759.6715
59,200,762.855916
67,200,766.435747
63,200,769.886403
64,200,774.017386
77,200,777.342044
61,200,780.643494
60,200,783.941947
60,200,787.380705
55,200,791.63785
72,200,795.282521
57,200,798.698299
66,200,802.016912
58,200,805.435148
55,200,809.322112
54,200,812.694293
65,200,815.839645
65,200,819.083697
61,200,822.449261
78,200,826.471181
64,200,830.076603
67,200,833.797506
66,200,837.27031
54,200,840.635525
65,200,844.718353
64,200,848.089441
69,200,851.532029
55,200,854.879598
61,200,858.300725
58,200,862.397623
71,200,865.922864
68,200,869.483037
65,200,873.174899
55,200,876.661388
71,200,880.50892
81,200,883.947243
68,200,887.426124
67,200,890.960691
64,200,894.351762
68,200,898.575115
67,200,901.969105
69,200,905.412229
70,200,908.941925
60,200,912.67855
67,200,916.799251
63,200,920.367666
72,200,923.786935
55,200,926.988761
69,200,930.432979
68,200,934.400259
61,200,937.762751
68,200,941.151215
57,200,944.484097
57,200,948.007677
66,200,951.963156
69,200,955.279931
64,200,958.756468
60,200,962.268003
74,200,965.608189
62,200,969.687407
63,200,973.130745
66,200,976.605345
70,200,980.093953
66,200,983.483465
67,200,987.745857
55,200,991.184462
63,200,994.676644
58,200,998.02082
61,200,1001.53622
59,200,1005.757656
72,200,1009.227446
59,200,1012.630672
66,200,1016.142992
66,200,1019.654877
63,200,1023.88602
62,200,1027.480315
62,200,1030.811656
61,200,1034.23918
66,200,1037.660052
65,200,1041.771256
56,200,1045.290774
69,200,1048.812975
71,200,1052.323387
64,200,1055.785482
59,200,1059.89332
78,200,1063.48261
75,200,1067.07269
64,200,1070.431065
68,200,1073.847484
67,200,1077.875517
61,200,1081.335239
73,200,1084.822375
52,200,1088.216185
67,200,1091.571439
68,200,1095.663713
60,200,1098.963229
60,200,1102.379725
65,200,1105.839443
64,200,1109.171536
66,200,1113.401345
65,200,1116.762434
62,200,1120.018515
68,200,1123.406363
59,200,1126.872756
66,200,1131.106983
67,200,1134.422657
62,200,1137.933183
66,200,1141.212183
74,200,1144.637633
71,200,1148.810766
61,200,1152.248039
63,200,1155.8249
63,200,1159.158411
63,200,1162.600605
76,200,1166.575343
61,200,1169.745922
59,200,1173.122247
54,200,1176.546855
66,200,1179.853226
57,200,1184.033019
69,200,1187.566387
61,200,1191.011918
63,200,1194.31156
73,200,1197.663891
65,200,1201.822472
48,200,1205.238804
67,200,1208.67666
72,200,1212.275156
64,200,1215.594843
70,200,1219.517056
68,200,1222.844477
63,200,1226.288627
59,200,1229.665329
65,200,1233.066859
72,200,1237.386693
62,200,1240.849772
69,200,1244.084973
54,200,1247.582115
75,200,1250.912457
69,200,1255.015292
73,200,1258.633633
71,200,1261.96199
72,200,1265.440202
70,200,1268.927212
65,200,1272.97776
51,200,1276.579507
64,200,1280.069878
64,200,1283.48631
64,200,1286.887105
68,200,1291.42513
76,200,1294.78672
70,200,1298.317833
77,200,1301.800224
64,200,1305.219882
68,200,1309.278979
72,200,1312.7148
83,200,1316.298218
71,200,1319.998492
73,200,1323.319387
72,200,1327.601291
80,200,1331.114027
65,200,1334.40789
64,200,1337.800234
77,200,1341.315732
69,200,1345.374108
66,200,1348.834219
71,200,1352.302765
64,200,1355.658117
69,200,1359.130291
76,200,1363.522687
72,200,1367.104818
55,200,1370.740021
60,200,1374.054029
63,200,1377.505072
74,200,1381.614387
60,200,1385.101925
65,200,1388.659629
74,200,1391.959888
76,200,1395.440492
