#{"t_start": 1596181591.228772, "env_id": null}
r,l,t
63,200,3.075493
67,200,5.663723
68,200,9.202588
67,200,12.784372
66,200,16.111294
62,200,19.821621
70,200,24.044766
67,200,28.186028
65,200,32.274893
57,200,36.404831
68,200,41.052508
58,200,44.881883
60,200,48.282966
68,200,51.217077
63,200,55.364
68,200,59.540676
64,200,63.399073
66,200,67.270296
62,200,71.243141
54,200,75.270218
59,200,79.657354
58,200,83.709507
60,200,87.755361
62,200,91.860539
61,200,95.534459
61,200,99.049069
59,200,102.7646
64,200,106.549516
60,200,110.474566
58,200,114.773038
70,200,119.269609
60,200,123.320695
50,200,127.637307
59,200,131.835063
57,200,135.936356
59,200,140.151241
57,200,143.208004
60,200,146.201136
54,200,150.283599
59,200,154.324755
68,200,158.788152
61,200,162.987579
55,200,167.035411
68,200,171.11921
69,200,175.152008
62,200,179.823164
59,200,184.06202
66,200,187.962807
62,200,190.973127
62,200,195.015005
62,200,199.477343
48,200,203.805774
59,200,207.944339
75,200,212.120092
60,200,216.40804
67,200,220.672913
66,200,224.804866
52,200,228.788628
61,200,232.492896
67,200,235.777723
65,200,240.041531
68,200,244.183264
56,200,248.271367
63,200,252.395972
64,200,256.528065
62,200,261.218839
63,200,265.398214
60,200,269.459943
74,200,273.51315
63,200,277.083976
60,200,281.250597
62,200,284.289726
67,200,288.377704
66,200,292.378828
61,200,296.503089
68,200,301.195682
65,200,305.400526
55,200,309.578846
70,200,313.735202
65,200,317.588385
55,200,322.144609
57,200,326.078203
66,200,329.317553
67,200,333.176282
70,200,337.223806
58,200,341.828349
66,200,345.763854
53,200,349.812911
60,200,354.051415
66,200,357.966401
60,200,362.290613
61,200,366.421384
65,200,370.623827
65,200,374.390794
67,200,377.711094
70,200,382.630124
64,200,386.81543
61,200,390.729854
66,200,394.749609
64,200,398.939967
66,200,403.343283
59,200,407.609485
61,200,411.619039
70,200,415.947241
57,200,420.18948
59,200,423.626293
60,200,427.455685
61,200,431.587826
63,200,435.898079
63,200,440.113577
71,200,444.102771
71,200,447.768131
66,200,452.046889
59,200,456.318569
63,200,460.577069
66,200,465.398678
71,200,469.108227
69,200,472.293114
69,200,476.489908
66,200,480.401745
63,200,484.615207
66,200,488.597512
62,200,492.889654
67,200,497.037207
61,200,501.208286
61,200,505.946738
66,200,509.9561
62,200,514.274127
63,200,517.592022
65,200,521.431381
66,200,525.846723
63,200,529.711624
69,200,533.76224
61,200,537.980725
77,200,542.163195
64,200,546.716676
60,200,550.807637
73,200,554.983642
60,200,559.283426
61,200,562.629744
60,200,566.982872
62,200,570.65218
59,200,574.873901
67,200,579.091911
57,200,583.388328
64,200,588.346137
70,200,592.499221
58,200,596.735072
69,200,600.80921
62,200,604.994776
67,200,608.994848
70,200,612.459841
64,200,615.995518
75,200,619.821075
73,200,623.929221
65,200,628.521324
70,200,632.714854
65,200,636.753216
74,200,640.973009
53,200,644.896429
61,200,649.678679
65,200,653.694628
72,200,656.841624
53,200,659.943957
64,200,664.204597
62,200,669.084059
70,200,673.26793
63,200,677.499557
65,200,681.575879
69,200,685.923889
60,200,690.441386
66,200,694.639925
55,200,698.66169
68,200,702.074125
66,200,705.023114
61,200,709.931011
63,200,714.408517
74,200,718.617437
68,200,722.793843
74,200,727.010326
64,200,731.850184
69,200,736.242754
61,200,740.558481
62,200,744.400183
67,200,748.094234
70,200,751.894537
77,200,756.083163
72,200,759.996436
80,200,764.217099
72,200,768.252169
71,200,772.992154
62,200,777.616744
68,200,781.739319
67,200,785.675096
67,200,789.221233
68,200,794.118983
75,200,797.443617
60,200,801.286127
70,200,805.280633
64,200,809.388793
70,200,814.22464
76,200,818.352854
66,200,822.768183
69,200,827.087063
72,200,830.818617
71,200,835.865719
70,200,840.061775
59,200,843.370554
65,200,847.551205
67,200,851.714465
66,200,856.630988
70,200,860.791177
64,200,865.03666
72,200,869.010164
64,200,872.801909
58,200,877.374008
69,200,881.402409
58,200,885.560385
67,200,889.091298
62,200,892.220165
52,200,896.845421
61,200,901.261171
60,200,905.451941
60,200,909.520956
69,200,913.62418
72,200,918.17122
79,200,922.073339
68,200,926.289462
65,200,930.544718
58,200,934.625523
66,200,938.258286
67,200,942.319556
64,200,946.456961
66,200,950.670588
65,200,954.721584
62,200,959.592396
72,200,963.655795
61,200,967.91097
68,200,972.008849
68,200,976.146143
62,200,981.105347
59,200,984.353823
76,200,988.004501
69,200,992.366127
70,200,996.198359
67,200,1000.978209
61,200,1005.212375
73,200,1009.339499
72,200,1013.533442
63,200,1017.498242
79,200,1022.204774
