#{"t_start": 1596147279.037996, "env_id": null}
r,l,t
50,200,5.110791
57,200,11.19733
66,200,18.066653
64,200,24.816294
58,200,32.013487
60,200,39.129666
63,200,46.404646
56,200,53.57196
63,200,60.853569
62,200,68.486065
60,200,77.097737
65,200,84.638072
58,200,92.173587
68,200,99.926933
68,200,106.893265
57,200,114.715409
65,200,122.023697
62,200,129.356089
76,200,137.218065
62,200,144.943933
70,200,153.308684
53,200,160.43219
70,200,168.058102
62,200,175.7009
63,200,182.758658
54,200,190.41966
61,200,197.407858
58,200,205.001914
54,200,212.38544
68,200,219.504634
58,200,227.353657
70,200,234.947476
69,200,241.78186
61,200,249.184761
45,200,256.696178
51,200,264.745479
66,200,272.204426
68,200,279.51437
51,200,286.672415
65,200,294.293031
69,200,302.05634
60,200,309.702124
65,200,317.541514
60,200,325.281916
66,200,333.107541
51,200,340.736768
51,200,348.780402
54,200,356.12034
67,200,363.999625
63,200,371.735128
62,200,379.56806
62,200,387.061504
58,200,394.549407
59,200,402.173523
67,200,409.503353
65,200,417.989374
59,200,425.984171
66,200,433.629735
62,200,440.990895
58,200,448.390654
68,200,456.16317
56,200,463.450335
67,200,470.845758
59,200,478.70939
63,200,486.059372
67,200,494.347825
60,200,501.864676
53,200,509.351679
67,200,516.432818
65,200,523.88006
67,200,532.14184
58,200,539.480485
75,200,546.755844
55,200,554.518123
62,200,562.419726
69,200,570.318178
64,200,577.916226
57,200,585.407314
66,200,592.798953
68,200,599.991244
64,200,608.286794
52,200,615.605619
77,200,623.081556
68,200,630.252758
64,200,637.286052
68,200,644.782094
66,200,652.108297
66,200,659.966174
62,200,667.456838
62,200,674.971319
59,200,682.90401
63,200,690.246593
68,200,697.816286
61,200,705.672018
73,200,713.2473
55,200,721.241749
66,200,728.484062
59,200,736.122638
64,200,743.336901
55,200,750.882448
73,200,759.406404
56,200,766.425782
57,200,774.032009
63,200,782.056851
51,200,789.703055
69,200,798.023088
61,200,805.879938
58,200,813.243672
56,200,820.748159
58,200,828.321884
67,200,836.814799
64,200,844.307408
60,200,852.241009
59,200,859.599194
57,200,866.949557
58,200,875.256365
55,200,882.467226
62,200,889.51147
72,200,897.38502
56,200,904.652465
66,200,913.084675
64,200,920.779745
62,200,928.032342
63,200,935.465166
63,200,943.426581
62,200,952.022689
60,200,959.277725
71,200,966.815798
58,200,973.715099
60,200,981.076083
62,200,988.796838
63,200,996.40573
59,200,1003.867892
63,200,1011.155574
53,200,1018.614065
65,200,1026.214371
59,200,1033.77309
54,200,1041.633762
61,200,1049.205457
59,200,1056.875878
62,200,1065.059578
59,200,1072.04695
55,200,1079.807063
71,200,1087.227987
63,200,1094.829368
67,200,1103.227773
65,200,1110.598387
59,200,1118.088081
59,200,1125.489674
57,200,1133.003856
54,200,1141.224915
74,200,1148.896443
66,200,1156.473398
66,200,1164.184798
66,200,1171.815549
69,200,1179.987804
60,200,1187.53547
59,200,1195.275142
64,200,1202.493358
69,200,1210.035777
68,200,1218.212154
65,200,1225.929059
57,200,1233.94572
66,200,1241.581773
57,200,1248.832803
61,200,1256.819479
70,200,1264.247359
57,200,1271.505755
71,200,1278.931952
49,200,1286.79368
53,200,1294.964466
63,200,1301.96633
64,200,1309.731112
73,200,1317.312435
61,200,1325.362045
67,200,1332.522885
57,200,1339.907759
68,200,1347.610036
61,200,1354.843543
63,200,1361.911158
63,200,1370.319875
61,200,1377.94328
56,200,1385.299721
64,200,1393.028905
61,200,1400.668781
72,200,1408.803991
65,200,1416.37554
68,200,1423.671988
79,200,1431.479854
75,200,1439.013283
71,200,1447.29738
66,200,1455.11226
61,200,1462.384877
66,200,1469.939618
64,200,1477.937399
60,200,1485.945525
63,200,1493.456386
73,200,1501.152477
65,200,1509.022084
62,200,1516.59233
63,200,1524.815968
66,200,1531.8072
74,200,1538.941797
50,200,1546.461267
51,200,1553.906826
78,200,1562.346257
61,200,1569.680824
69,200,1577.092008
60,200,1584.510092
66,200,1592.333054
59,200,1600.655002
67,200,1608.177225
58,200,1615.90132
69,200,1622.976169
64,200,1630.684866
64,200,1638.784573
61,200,1647.062486
64,200,1654.992563
61,200,1662.428118
62,200,1669.819054
56,200,1678.279723
64,200,1685.350083
60,200,1692.662511
70,200,1699.99304
68,200,1707.308645
61,200,1715.133261
66,200,1722.533241
61,200,1730.094038
60,200,1737.337231
64,200,1745.391936
62,200,1753.495162
61,200,1760.794602
61,200,1767.864862
71,200,1775.417483
58,200,1782.96438
61,200,1791.181719
71,200,1798.561742
59,200,1806.292121
71,200,1813.716122
61,200,1821.088501
72,200,1829.111355
51,200,1836.530702
73,200,1844.182108
61,200,1851.423032
70,200,1858.34233
69,200,1866.639021
52,200,1874.422977
58,200,1881.667052
65,200,1889.191245
70,200,1896.687152
68,200,1904.463008
62,200,1912.141313
62,200,1919.493226
53,200,1926.738663
64,200,1934.320661
59,200,1942.630423
63,200,1949.411821
66,200,1956.617369
76,200,1964.455137
58,200,1971.662689
74,200,1979.918006
67,200,1986.984849
67,200,1994.043656
68,200,2001.713423
71,200,2009.125531
74,200,2017.178783
63,200,2024.556701
67,200,2031.920116
67,200,2038.975807
73,200,2046.576668
61,200,2055.113832
63,200,2062.291308
69,200,2069.617787
62,200,2076.967006
64,200,2083.856973
77,200,2091.870671
62,200,2099.883369
77,200,2107.666688
67,200,2115.073582
57,200,2122.436933
53,200,2130.736021
62,200,2138.185265
66,200,2145.436287
70,200,2152.766557
65,200,2160.198554
55,200,2168.081741
59,200,2175.699018
64,200,2183.309017
63,200,2190.924807
71,200,2198.565214
63,200,2206.347809
58,200,2213.565593
55,200,2221.103656
62,200,2228.512843
53,200,2235.63579
58,200,2243.878965
62,200,2251.321221
54,200,2258.327862
73,200,2265.547852
61,200,2273.387527
58,200,2281.07697
61,200,2288.947896
60,200,2296.220385
60,200,2303.791524
63,200,2311.127683
58,200,2319.523173
66,200,2326.785138
60,200,2334.284323
68,200,2341.760899
66,200,2349.495922
74,200,2357.48779
66,200,2365.267989
67,200,2372.935641
67,200,2380.567338
52,200,2387.64316
56,200,2396.049879
67,200,2404.052313
59,200,2411.702408
68,200,2419.332844
60,200,2426.837676
68,200,2434.71319
61,200,2442.633808
68,200,2450.184833
70,200,2457.318379
72,200,2465.331461
67,200,2473.483306
66,200,2480.616809
55,200,2488.368148
58,200,2496.373412
63,200,2503.617428
67,200,2511.642158
62,200,2518.695618
70,200,2526.007166
76,200,2533.306605
60,200,2541.213027
58,200,2549.439363
63,200,2557.402134
64,200,2564.934176
52,200,2573.022973
66,200,2580.690142
69,200,2588.942845
73,200,2596.576763
63,200,2603.921353
73,200,2611.83794
72,200,2619.492835
72,200,2627.373578
62,200,2635.134691
66,200,2642.36074
53,200,2649.754471
57,200,2657.682408
64,200,2665.460717
67,200,2673.308511
71,200,2680.961301
55,200,2688.314814
66,200,2695.295792
56,200,2703.211355
68,200,2710.658884
60,200,2717.946633
63,200,2725.343292
71,200,2733.00461
67,200,2741.104057
61,200,2748.797997
77,200,2756.876228
70,200,2764.306355
66,200,2772.290669
70,200,2780.493639
86,200,2787.633312
58,200,2795.325565
60,200,2802.874585
68,200,2810.455843
64,200,2819.181499
67,200,2826.261982
59,200,2834.23062
67,200,2841.948194
68,200,2849.31832
70,200,2857.739349
61,200,2865.253161
66,200,2872.195331
69,200,2880.133087
60,200,2887.947783
77,200,2896.847989
70,200,2904.766503
73,200,2912.109203
71,200,2919.308629
72,200,2926.951286
66,200,2935.6992
61,200,2943.354437
60,200,2951.278728
66,200,2958.791362
66,200,2966.626193
71,200,2975.386408
55,200,2982.625707
58,200,2990.120018
68,200,2997.531
67,200,3004.981342
55,200,3013.206409
62,200,3020.790091
73,200,3027.820997
63,200,3035.653416
72,200,3043.263109
64,200,3051.28106
62,200,3058.761261
65,200,3066.07084
56,200,3073.278892
71,200,3080.98778
68,200,3089.21406
60,200,3095.957065
64,200,3103.452365
64,200,3110.727646
66,200,3118.262861
69,200,3126.847096
74,200,3133.936209
63,200,3141.264983
63,200,3148.584761
58,200,3156.190459
75,200,3164.45733
62,200,3171.962272
71,200,3179.133129
65,200,3186.548883
53,200,3193.713023
77,200,3202.083211
73,200,3209.648221
59,200,3217.401428
57,200,3224.800868
58,200,3232.323301
65,200,3240.790485
63,200,3248.368688
52,200,3256.016183
64,200,3263.290917
62,200,3270.509361
52,200,3278.565287
74,200,3285.933173
66,200,3293.390428
65,200,3300.892766
67,200,3308.365121
73,200,3315.764086
71,200,3323.269497
66,200,3330.439952
74,200,3338.057519
65,200,3345.697693
65,200,3354.332008
64,200,3361.897313
72,200,3369.276508
66,200,3377.134658
54,200,3384.650016
57,200,3392.966172
69,200,3400.450135
66,200,3408.02869
71,200,3415.753884
66,200,3423.294678
75,200,3431.899156
73,200,3439.484684
63,200,3446.778984
63,200,3454.451359
57,200,3461.469684
52,200,3470.050287
65,200,3477.409914
74,200,3484.803378
69,200,3491.65459
72,200,3498.968202
77,200,3507.415715
61,200,3514.911123
68,200,3522.365214
61,200,3530.030121
77,200,3537.197561
77,200,3544.980856
69,200,3552.954242
76,200,3560.206003
63,200,3567.899713
58,200,3575.527116
63,200,3583.554135
57,200,3591.280469
62,200,3598.758737
65,200,3606.399392
75,200,3614.008425
78,200,3622.103824
69,200,3629.520772
58,200,3636.682106
72,200,3644.248635
62,200,3651.822636
