#{"t_start": 1596220149.4149582, "env_id": null}
r,l,t
57,200,5.019676
61,200,11.023344
61,200,18.105336
62,200,25.782753
62,200,33.478309
66,200,41.115418
63,200,48.637701
67,200,56.223184
65,200,63.609163
59,200,70.882613
62,200,78.514227
59,200,85.973795
58,200,93.504508
63,200,100.70643
60,200,108.564087
65,200,116.726761
63,200,124.240694
69,200,131.611127
65,200,139.07989
66,200,146.351805
65,200,154.029181
67,200,161.38013
61,200,168.870827
59,200,175.952327
63,200,183.062349
61,200,190.841199
66,200,198.12227
63,200,205.492007
70,200,212.490973
70,200,219.753202
61,200,227.776625
64,200,235.029309
55,200,242.429883
60,200,249.657285
58,200,257.192995
60,200,265.271819
66,200,273.135794
60,200,280.963144
57,200,288.184497
61,200,295.756253
67,200,303.835618
65,200,311.183652
60,200,318.571792
63,200,325.952127
57,200,333.776609
62,200,342.021347
70,200,349.455442
63,200,357.324624
65,200,364.802797
67,200,372.179936
60,200,379.769261
58,200,386.926129
56,200,394.66659
59,200,402.13138
58,200,409.422284
64,200,417.244207
61,200,424.462791
61,200,431.60599
61,200,439.333828
69,200,446.457788
56,200,454.090262
60,200,461.459064
61,200,468.447566
61,200,475.902242
63,200,483.106357
62,200,490.816698
63,200,498.033943
53,200,505.565068
67,200,513.071826
64,200,520.438139
65,200,528.611112
68,200,536.00038
64,200,543.128268
60,200,550.67026
73,200,558.641354
57,200,566.502402
59,200,573.757523
63,200,581.090804
64,200,588.191514
70,200,595.450944
66,200,603.725731
64,200,611.256839
60,200,618.725085
68,200,625.827224
62,200,633.49603
69,200,641.753189
65,200,649.577713
70,200,657.226349
71,200,664.816226
65,200,672.066086
59,200,679.752891
62,200,687.298855
56,200,694.593261
56,200,702.309091
67,200,710.007233
71,200,717.881457
58,200,725.470689
69,200,732.85791
61,200,740.298848
63,200,747.635278
75,200,755.106781
64,200,762.264947
64,200,770.431026
71,200,777.748264
57,200,785.47686
56,200,793.454875
62,200,801.175615
59,200,808.160439
72,200,815.729142
60,200,823.188836
61,200,830.933188
54,200,838.559112
63,200,846.058197
64,200,853.63378
63,200,861.113627
67,200,869.090118
70,200,876.779565
70,200,884.306113
65,200,891.613276
74,200,898.686129
67,200,906.692381
63,200,913.998852
53,200,921.274618
61,200,928.317396
65,200,935.858473
65,200,944.025098
62,200,951.578169
70,200,959.435009
67,200,967.034788
71,200,974.439201
67,200,982.241373
62,200,989.654505
60,200,996.796468
59,200,1004.299039
55,200,1011.597977
53,200,1019.41438
64,200,1026.374557
61,200,1033.925092
59,200,1041.524307
55,200,1048.874138
61,200,1057.028565
59,200,1064.785964
67,200,1072.121076
63,200,1079.662308
58,200,1087.42262
57,200,1095.847934
62,200,1103.050684
67,200,1110.218644
60,200,1118.001802
57,200,1125.572086
70,200,1133.46485
60,200,1140.755257
59,200,1148.588266
70,200,1155.840251
62,200,1163.212008
79,200,1171.40369
68,200,1178.895729
63,200,1186.637996
73,200,1193.817277
72,200,1201.005926
58,200,1209.129937
68,200,1216.793043
67,200,1224.487063
67,200,1231.832
66,200,1239.441909
73,200,1247.86627
63,200,1255.04279
56,200,1262.548953
58,200,1270.279931
65,200,1278.123792
61,200,1286.267963
63,200,1293.504632
61,200,1301.09848
64,200,1308.695708
65,200,1316.323944
68,200,1324.404863
54,200,1331.858057
77,200,1339.192965
57,200,1346.518319
67,200,1354.238559
64,200,1362.760763
66,200,1370.475363
60,200,1377.876459
64,200,1385.337846
68,200,1392.68923
71,200,1401.002271
56,200,1408.123901
62,200,1415.441922
67,200,1422.944336
69,200,1430.370175
66,200,1438.494288
64,200,1445.47675
61,200,1453.152215
62,200,1460.96972
68,200,1468.433656
58,200,1476.331559
61,200,1484.056894
73,200,1491.338596
66,200,1498.509892
71,200,1506.062166
66,200,1514.718003
56,200,1522.433015
60,200,1529.733704
52,200,1537.207891
66,200,1544.797679
63,200,1552.893349
58,200,1559.917784
65,200,1567.305429
72,200,1574.735903
69,200,1582.565533
64,200,1590.488102
64,200,1598.226202
67,200,1605.732626
67,200,1613.4515
77,200,1620.977862
73,200,1629.103662
64,200,1636.580772
66,200,1643.375432
67,200,1650.909554
63,200,1658.344291
63,200,1666.393315
64,200,1673.548551
63,200,1681.352751
68,200,1688.92095
59,200,1696.616755
65,200,1704.858479
66,200,1712.211831
59,200,1719.919723
60,200,1727.640777
66,200,1734.853345
63,200,1742.894365
68,200,1750.396627
74,200,1757.975032
60,200,1765.425165
58,200,1772.728951
64,200,1781.277395
63,200,1788.492445
62,200,1795.815444
71,200,1803.385383
69,200,1810.432935
75,200,1818.247512
54,200,1825.682629
64,200,1833.22537
64,200,1840.431976
71,200,1847.849606
70,200,1856.234051
71,200,1863.393762
75,200,1870.547493
55,200,1878.381984
64,200,1886.166465
65,200,1894.244284
69,200,1901.881274
70,200,1909.42954
64,200,1917.025512
62,200,1924.469959
73,200,1932.450476
62,200,1940.035244
71,200,1947.894845
65,200,1955.349606
69,200,1962.699533
71,200,1970.854602
64,200,1978.349555
66,200,1986.115391
68,200,1993.186099
56,200,2000.193848
74,200,2008.515498
59,200,2015.813696
73,200,2023.070761
61,200,2030.892285
