#{"t_start": 1596609307.6060328, "env_id": null}
r,l,t
79,200,4.398112
55,200,9.232601
24,200,14.052288
57,200,18.905572
40,200,23.731321
85,200,27.549973
72,200,32.125054
64,200,37.165131
52,110,40.159118
21,200,45.690742
13,200,51.637492
22,200,57.167627
11,200,62.71303
6,200,67.102713
8,200,72.796234
8,200,78.694257
6,200,84.330847
12,200,89.820063
5,200,95.3847
9,200,101.030209
14,200,105.937789
12,200,111.593294
9,200,117.299675
10,200,123.429963
8,200,130.100787
13,200,137.132378
11,200,143.502257
11,200,149.066265
12,200,155.694261
12,200,162.529762
9,200,169.571613
9,200,176.318155
13,200,182.954429
7,200,188.513666
13,200,194.944558
7,200,201.94626
13,200,208.592279
10,200,215.448078
10,200,222.222451
13,200,228.78782
17,200,235.00737
7,200,241.851826
15,200,248.638186
12,200,255.405541
10,200,262.176306
7,200,269.783584
20,200,276.469033
8,200,283.306601
14,200,290.585545
10,200,297.099358
12,200,304.581084
8,200,311.718632
15,200,318.949857
10,200,324.667966
11,200,331.603598
10,200,339.219521
13,200,346.379639
15,200,353.509327
11,200,360.823846
8,200,367.995097
16,200,374.088971
8,200,381.2402
15,200,388.615912
13,200,395.982471
10,200,402.710211
11,200,410.714118
9,200,417.631026
9,200,424.01921
16,200,431.489554
11,200,438.600626
11,200,446.242881
15,200,453.500807
11,200,460.74368
12,200,466.794288
17,200,473.627048
8,200,481.487626
13,200,488.94049
9,200,496.116424
7,200,503.463621
12,200,510.552288
10,200,516.539076
6,200,523.657672
16,200,530.695737
12,200,537.869054
8,200,545.354335
10,200,553.145554
16,200,559.733927
13,200,566.113623
6,200,573.497431
11,200,580.724425
11,200,588.357355
7,200,595.736479
11,200,603.056768
10,200,608.925237
13,200,615.899584
13,200,624.016865
3,200,631.306782
15,200,638.606779
17,200,646.031067
18,200,652.98509
17,200,659.99704
7,200,667.29804
7,200,674.352641
10,200,681.782761
6,200,689.194407
17,200,697.057816
19,200,703.220417
12,200,710.098472
14,200,717.361551
16,200,724.543342
12,200,732.439756
11,200,739.639541
11,200,746.888565
17,200,752.608083
10,200,759.852173
11,200,767.844033
12,200,775.080571
15,200,782.073119
7,200,789.47092
7,200,796.059324
10,200,803.213693
15,200,810.339233
20,200,817.454069
11,200,824.69312
14,200,831.695476
15,200,840.133869
15,200,845.790931
14,200,852.75283
11,200,860.023845
11,200,867.530017
13,200,875.574265
14,200,882.796133
13,200,889.607554
12,200,895.824986
12,200,903.087144
16,200,910.735016
11,200,917.940481
12,200,925.268425
10,200,932.630499
13,200,939.182029
14,200,946.942175
14,200,954.435419
12,200,961.891652
12,200,969.540336
10,200,976.594187
18,200,984.416531
16,200,990.585205
12,200,997.913525
12,200,1005.153747
19,200,1012.57508
12,200,1020.408033
12,200,1027.674834
9,200,1033.894649
18,200,1040.820827
14,200,1047.963235
8,200,1056.072375
16,200,1063.166237
13,200,1070.373276
12,200,1077.877786
17,200,1083.695498
14,200,1091.687102
16,200,1098.809236
15,200,1106.113066
4,200,1113.322983
16,200,1120.402112
16,200,1127.429531
9,200,1134.115138
10,200,1141.296685
16,200,1148.832736
14,200,1155.981923
13,200,1163.906437
12,200,1171.154389
10,200,1177.207443
10,200,1184.350957
17,200,1191.678257
9,200,1199.578613
19,200,1206.936183
14,200,1214.082139
12,200,1220.74295
13,200,1227.323094
16,200,1235.301148
12,200,1242.690395
13,200,1250.216144
13,200,1257.559343
9,200,1264.929033
15,200,1271.161175
13,200,1278.19491
9,200,1285.283114
16,200,1292.613923
15,200,1299.807245
11,200,1307.877411
18,200,1314.59516
15,200,1320.643548
11,200,1328.038172
10,200,1335.560465
14,200,1343.509108
10,200,1350.777526
15,200,1358.021926
14,200,1364.134357
16,200,1371.227361
14,200,1378.911885
19,200,1386.249556
11,200,1393.614099
12,200,1401.097116
15,200,1408.049851
11,200,1415.081655
12,200,1422.421875
17,200,1429.779022
11,200,1437.150644
12,200,1444.276853
14,200,1452.215862
12,200,1458.212594
15,200,1465.387249
13,200,1472.631894
9,200,1480.121356
22,200,1488.117432
15,200,1495.533761
11,200,1502.505184
14,200,1508.866516
8,200,1516.129933
12,200,1523.753515
16,200,1531.238359
11,200,1538.428066
12,200,1545.685293
14,200,1551.955872
11,200,1559.416952
15,200,1566.695742
16,200,1573.7838
19,200,1581.156659
14,200,1588.374012
18,200,1596.18243
18,200,1601.837032
11,200,1609.28203
12,200,1616.613645
19,200,1623.850091
8,200,1631.844494
17,200,1639.350169
16,200,1645.754417
14,200,1652.488513
11,200,1659.829876
14,200,1667.798771
19,200,1675.123848
18,200,1682.486444
14,200,1689.667944
9,200,1695.223317
11,200,1703.251596
12,200,1710.7124
22,200,1717.946602
16,200,1725.082474
8,200,1732.409572
13,200,1739.717212
12,200,1746.467979
12,200,1753.888676
13,200,1761.374246
11,200,1768.580239
13,200,1776.61727
14,200,1783.94774
15,200,1790.170942
17,200,1797.621047
17,200,1804.954095
10,200,1813.214202
14,200,1820.420747
25,200,1827.67457
12,200,1834.358447
14,200,1840.999635
18,200,1849.451727
15,200,1856.619332
11,200,1864.186582
15,200,1871.482976
17,200,1878.855266
27,200,1885.580581
15,200,1892.79398
12,200,1900.058971
18,200,1907.258072
22,200,1914.535622
16,200,1922.556768
20,200,1928.997555
14,200,1935.899139
12,200,1943.071995
15,200,1950.321154
16,200,1958.304659
12,200,1965.826223
16,200,1973.203028
23,200,1978.900003
14,200,1986.257007
16,200,1994.397725
13,200,2001.543276
15,200,2009.051873
18,200,2016.446486
15,200,2022.962592
12,200,2030.353695
10,200,2037.749223
19,200,2044.987025
15,200,2052.177977
16,200,2059.677034
20,200,2067.609645
12,200,2073.169767
16,200,2078.558159
18,200,2083.678334
18,200,2088.713894
15,200,2094.440635
17,200,2099.583729
16,200,2105.424013
11,200,2111.527569
19,200,2117.573803
23,200,2124.453044
20,200,2130.610233
19,200,2136.677451
18,200,2142.767949
12,200,2148.926062
13,200,2155.789743
17,200,2161.877342
15,200,2167.939398
18,200,2173.851305
7,200,2180.003311
15,200,2186.48444
11,200,2192.616335
17,200,2198.425815
18,200,2204.581883
9,200,2210.658466
19,200,2217.533996
11,200,2223.726758
15,200,2229.590758
15,200,2235.594634
23,200,2241.666491
18,200,2248.460532
19,200,2254.404788
13,200,2260.43959
19,200,2266.473026
17,200,2272.661226
19,200,2279.29656
16,200,2285.377637
17,200,2291.484587
22,200,2297.388803
20,200,2303.306332
14,200,2310.123473
23,200,2316.04195
13,200,2322.207634
15,200,2328.277748
10,200,2334.366599
21,200,2341.371376
14,200,2347.510669
13,200,2353.297548
17,200,2359.349476
13,200,2365.459499
13,200,2372.381212
20,200,2378.382971
19,200,2384.407893
10,200,2390.312739
17,200,2396.29497
21,200,2403.525504
17,200,2409.488621
13,200,2415.491613
18,200,2421.551026
18,200,2427.710334
15,200,2434.369159
19,200,2440.590151
15,200,2446.676895
20,200,2452.66073
14,200,2458.413327
20,200,2465.60942
13,200,2471.822892
23,200,2478.013298
15,200,2484.28988
17,200,2490.413042
19,200,2497.358691
20,200,2503.521699
9,200,2509.551131
9,200,2515.357097
14,200,2521.6065
8,200,2528.379736
12,200,2534.54377
18,200,2540.716749
15,200,2546.894902
12,200,2552.939389
17,200,2559.861286
18,200,2565.904912
18,200,2571.986379
18,200,2577.934503
15,200,2584.10638
13,200,2590.989703
24,200,2597.135048
18,200,2603.406198
16,200,2609.570475
9,200,2615.948883
22,200,2622.691735
16,200,2628.806943
21,200,2634.925091
27,200,2641.160474
19,200,2647.370767
15,200,2654.180027
18,200,2660.252493
23,200,2666.351874
20,200,2672.376394
13,200,2678.563498
23,200,2685.549373
16,200,2691.821413
12,200,2697.711798
16,200,2703.950413
18,200,2709.970181
23,200,2716.757555
14,200,2723.047624
16,200,2728.980742
22,200,2735.032063
13,200,2741.018632
18,200,2747.898174
21,200,2753.887459
25,200,2760.126381
12,200,2766.230089
19,200,2772.351273
19,200,2779.04148
14,200,2784.840991
16,200,2790.821908
12,200,2796.860911
19,200,2802.858499
18,200,2809.76645
18,200,2815.992601
16,200,2821.966469
16,200,2828.149112
13,200,2834.265646
13,200,2841.187272
16,200,2847.182252
24,200,2853.450818
19,200,2859.383687
15,200,2865.472654
20,200,2872.514455
24,200,2878.564073
17,200,2884.592831
22,200,2890.509854
20,200,2896.410464
20,200,2903.051789
20,200,2909.105484
15,200,2915.208891
18,200,2921.457291
12,200,2927.55034
14,200,2934.632244
17,200,2940.63126
17,200,2946.534896
20,200,2952.721797
25,200,2958.729625
21,200,2965.912327
19,200,2972.088666
16,200,2978.342141
18,200,2984.519027
21,200,2990.7126
17,200,2997.692826
15,200,3003.87341
23,200,3009.884828
21,200,3015.869751
17,200,3021.821248
16,200,3028.547343
17,200,3034.522073
14,200,3040.676213
11,200,3046.971794
15,200,3052.842811
18,200,3060.157334
13,200,3066.313238
20,200,3072.395306
19,200,3078.571181
17,200,3084.604474
9,200,3091.326876
16,200,3097.495943
16,200,3103.701344
22,200,3109.719339
19,200,3115.834332
19,200,3122.925111
18,200,3129.003323
15,200,3134.900365
14,200,3141.212545
19,200,3147.353118
11,200,3154.277468
18,200,3160.155859
10,200,3166.23373
7,200,3172.240034
16,200,3178.497494
18,200,3185.380183
22,200,3191.642666
17,200,3197.778396
13,200,3203.847796
23,200,3210.202865
10,200,3217.10207
14,200,3223.429145
13,200,3229.425448
22,200,3235.290142
19,200,3241.280626
21,200,3248.35401
17,200,3254.501544
14,200,3260.617273
14,200,3266.620453
18,200,3272.676812
20,200,3279.349494
13,200,3285.38487
26,200,3291.630497
21,200,3297.721582
20,200,3303.79608
16,200,3310.698404
23,200,3317.060905
15,200,3323.064111
18,200,3329.120823
19,200,3335.2909
22,200,3342.252766
20,200,3348.469433
23,200,3354.749087
22,200,3360.755918
21,200,3366.887673
23,200,3373.883331
16,200,3379.868564
17,200,3386.181571
16,200,3392.304944
13,200,3398.393646
17,200,3405.275937
13,200,3411.553562
18,200,3417.726462
18,200,3423.87065
21,200,3429.65275
21,200,3436.839015
28,200,3442.922879
17,200,3448.721693
15,200,3454.80418
21,200,3460.96423
17,200,3468.030546
19,200,3474.129737
15,200,3480.248464
20,200,3486.134884
15,200,3492.293574
27,200,3499.294667
11,200,3505.296776
16,200,3511.263389
18,200,3517.437061
16,200,3523.482955
27,200,3530.446222
9,200,3536.422807
25,200,3542.562886
24,200,3548.454257
24,200,3554.238917
23,200,3560.992903
17,200,3567.022067
19,200,3573.005147
19,200,3579.029658
22,200,3585.137807
13,200,3592.179031
20,200,3598.160458
17,200,3604.36942
17,200,3610.307183
19,200,3616.377819
19,200,3623.295251
19,200,3629.467957
16,200,3635.212605
19,200,3641.344681
14,200,3647.22034
18,200,3654.109574
19,200,3660.137769
22,200,3665.849426
22,200,3671.973155
20,200,3677.999711
10,200,3684.934469
13,200,3690.647922
19,200,3696.658666
20,200,3702.540947
19,200,3708.642526
25,200,3715.585428
23,200,3721.368799
17,200,3727.558189
17,200,3733.537257
15,200,3739.687971
16,200,3746.59867
11,200,3752.801971
13,200,3759.044872
11,200,3765.089483
20,200,3771.041706
15,200,3777.706022
17,200,3783.810659
15,200,3789.844964
13,200,3795.673021
12,200,3801.3132
16,200,3808.492356
7,200,3814.486703
20,200,3820.418689
18,200,3826.648222
13,200,3832.636744
16,200,3839.523605
20,200,3845.379021
20,200,3851.429377
12,200,3857.540009
20,200,3863.871917
12,200,3870.914653
20,200,3877.017528
13,200,3883.06566
19,200,3888.958618
21,200,3895.006372
19,200,3901.881725
9,200,3908.119849
20,200,3914.183164
13,200,3920.188901
10,200,3926.238446
14,200,3933.203898
13,200,3939.122071
11,200,3945.417933
17,200,3951.545282
20,200,3957.55108
19,200,3964.79895
22,200,3971.013278
13,200,3976.898144
15,200,3982.917281
16,200,3989.04567
11,200,3995.784249
12,200,4002.003811
9,200,4008.276889
12,200,4014.294773
12,200,4020.347387
12,200,4027.525619
12,200,4033.329487
16,200,4039.311176
8,200,4045.572125
18,200,4051.403627
17,200,4058.600211
19,200,4064.448822
13,200,4070.68418
14,200,4076.577365
18,200,4082.682746
15,200,4089.649895
16,200,4095.739898
12,200,4101.599303
13,200,4107.674192
11,200,4113.793024
20,200,4120.795787
18,200,4127.021916
12,200,4132.903593
18,200,4139.015702
13,200,4145.079945
19,200,4152.254486
14,200,4158.085999
13,200,4164.134615
10,200,4170.167278
11,200,4175.918699
9,200,4183.063865
18,200,4189.069552
17,200,4194.94894
19,200,4200.898763
17,200,4206.891162
16,200,4213.906678
12,200,4220.26744
13,200,4226.432169
14,200,4232.434148
19,200,4238.66401
16,200,4245.815389
21,200,4252.002083
20,200,4258.152651
16,200,4264.273766
16,200,4270.148582
22,200,4277.2849
17,200,4283.107651
21,200,4289.147055
15,200,4295.25129
11,200,4301.44644
14,200,4308.288965
19,200,4314.526915
11,200,4320.700071
17,200,4326.945452
12,200,4333.163136
13,200,4340.064869
21,200,4346.147792
20,200,4352.31767
11,200,4358.386447
19,200,4364.362031
22,200,4371.599537
14,200,4377.601494
12,200,4383.646176
14,200,4389.941447
21,200,4395.766357
18,200,4402.931137
20,200,4408.945079
19,200,4415.086553
13,200,4421.111471
15,200,4427.254441
16,200,4434.379086
16,200,4440.302992
18,200,4446.589107
12,200,4452.700638
12,200,4458.897213
14,200,4465.780066
19,200,4471.857636
20,200,4477.935684
18,200,4484.139055
18,200,4490.245241
19,200,4497.408249
16,200,4503.613915
15,200,4509.753658
20,200,4516.057667
5,200,4522.079438
20,200,4529.086205
16,200,4535.215595
18,200,4541.339836
14,200,4547.289538
22,200,4553.408852
20,200,4560.37762
18,200,4566.619331
24,200,4572.831441
15,200,4578.941982
21,200,4585.107636
13,200,4592.161802
20,200,4598.284376
24,200,4604.298033
15,200,4610.64074
