#{"t_start": 1596379913.0416172, "env_id": null}
r,l,t
79,200,3.438202
64,121,4.91938
80,200,7.840113
70,200,10.501296
51,130,12.244116
90,200,14.875222
74,200,17.621879
68,200,20.388783
62,200,23.218573
59,200,25.985133
63,200,29.244986
62,200,32.084192
65,200,34.961029
56,200,37.759048
69,200,40.417381
63,200,43.661796
58,200,46.455093
76,200,49.285794
70,200,52.133062
57,200,54.991032
59,200,58.14967
62,200,60.971814
63,200,63.84977
64,200,66.498586
57,200,69.422531
64,200,72.773528
68,200,75.696745
61,200,78.585022
69,200,81.308002
75,200,84.14534
66,200,87.440363
61,200,90.381615
61,200,93.157033
53,200,95.981632
39,163,98.203061
94,200,101.476146
82,200,104.310223
66,200,107.06254
58,200,109.766762
71,200,112.512011
74,200,115.708721
54,200,118.455065
76,200,121.392032
64,200,124.293648
65,200,127.10642
66,200,130.410445
69,200,133.06529
69,200,135.892931
72,200,138.775684
71,200,141.671797
69,200,144.976763
72,200,147.788152
66,200,150.601424
57,200,153.410371
75,200,156.090618
80,200,159.426189
64,200,162.267966
53,200,165.101816
25,100,166.442858
81,200,169.274684
71,200,172.091902
60,200,175.141234
64,200,177.728294
72,200,180.405831
66,200,183.107137
74,200,185.717534
58,200,188.87719
67,200,191.777318
64,200,194.448001
64,200,197.185568
66,200,199.986533
62,200,203.176898
54,200,205.888916
70,200,208.585037
53,200,211.432899
64,200,214.032506
69,200,217.075737
76,200,219.737137
70,200,222.356803
77,200,225.054658
62,200,227.842619
69,200,231.062345
65,200,233.604236
74,200,236.454787
72,200,239.210396
58,200,242.05966
71,200,245.220331
73,200,247.957427
72,200,250.699403
77,200,253.1603
61,200,255.892408
72,200,259.256692
59,200,261.911888
59,200,264.475724
76,200,267.196363
65,200,270.151961
57,200,273.28481
64,200,275.959601
63,200,278.632663
68,200,281.471519
63,200,284.144313
66,200,287.348991
54,200,290.083555
61,200,292.670476
78,200,295.310369
63,200,298.28626
74,200,301.529639
30,76,302.573482
79,200,305.233607
62,200,308.061924
73,200,310.833741
79,200,313.655995
69,200,317.152693
65,200,319.890736
74,200,322.544153
81,200,325.166293
70,200,327.875585
65,200,331.112027
61,200,333.854277
80,200,336.59543
69,200,339.321733
72,200,342.127529
61,200,345.264076
67,200,348.091609
84,200,350.759692
75,200,353.409014
76,200,356.108054
68,200,359.366986
71,200,362.17693
68,200,364.962717
79,200,367.878415
76,200,370.734148
74,200,374.151419
64,200,376.879341
61,200,379.570697
79,200,382.369232
57,200,385.08829
65,200,388.473681
63,200,391.090253
74,200,394.073543
63,200,396.768102
74,200,399.391295
66,200,402.711404
83,200,405.714692
65,200,408.467999
57,200,411.072952
66,200,413.868509
75,200,417.334483
70,200,420.297994
14,63,421.164816
98,200,423.954684
57,200,426.712169
64,200,430.132923
83,200,433.043519
66,200,435.740168
77,200,438.499414
57,200,441.144297
66,200,444.580529
67,178,447.167442
86,200,449.944982
80,200,452.610026
70,200,455.227632
72,200,458.698348
67,200,461.259913
60,200,463.989245
77,200,466.859947
77,200,469.572057
64,200,472.859352
81,200,475.51583
57,200,478.18035
75,200,480.867501
73,200,483.58658
70,200,487.213625
74,200,489.907806
74,200,492.739967
74,200,495.555596
78,200,498.513745
73,200,502.080639
73,200,504.836501
63,200,507.710801
78,200,510.411113
81,200,513.076918
68,200,516.527099
69,200,519.382907
68,200,522.162001
70,200,524.835166
70,200,527.656017
68,200,531.228231
74,200,533.865077
63,200,536.577812
79,200,539.202456
75,200,542.147888
65,200,545.342692
84,200,548.07572
68,200,550.893096
