#{"t_start": 1596033022.3689032, "env_id": null}
r,l,t
50,200,3.746757
44,200,7.163826
44,200,10.623965
36,200,14.031055
43,200,17.598004
48,200,20.977708
41,200,24.223786
42,200,27.67808
43,200,31.095858
43,200,34.578914
42,200,38.60136
43,200,41.891173
45,200,45.438605
41,200,49.03615
37,200,52.499028
39,200,56.217372
40,200,59.567566
38,200,63.140253
40,200,66.570625
45,200,70.035093
38,200,73.690744
39,200,77.161175
44,200,80.617781
49,200,84.001677
49,200,87.416498
37,200,91.309182
47,200,94.849352
40,200,98.244735
42,200,101.469787
47,200,104.906343
46,200,108.820306
39,200,112.155786
31,200,115.506569
43,200,118.910204
41,200,122.201715
39,200,126.06579
46,200,129.37438
43,200,132.845983
42,200,136.319774
37,200,139.677092
31,200,143.618379
43,200,147.055375
53,200,150.331134
45,200,153.711477
47,200,157.053815
45,200,161.170898
38,200,164.608807
49,200,168.039047
43,200,171.699797
33,200,175.255273
40,200,179.161065
45,200,182.618567
40,200,186.07176
44,200,189.495344
45,200,192.833479
40,200,196.912649
46,200,200.395951
45,200,203.78477
45,200,207.220807
41,200,210.660665
44,200,214.7918
40,200,218.371095
44,200,221.912145
47,200,225.376995
38,200,228.899709
44,200,232.873384
39,200,236.233001
43,200,239.557007
43,200,243.097808
35,200,246.686553
43,200,250.629362
53,200,254.087177
43,200,257.676951
46,200,261.172057
50,200,264.607138
42,200,268.60778
45,200,271.928598
38,200,275.423285
41,200,279.016307
41,200,282.704254
43,200,286.765064
39,200,290.390825
46,200,293.734335
42,200,297.228297
50,200,300.662795
43,200,304.722334
47,200,308.199002
40,200,311.804794
35,200,315.310386
42,200,318.879694
42,200,322.824548
46,200,326.465758
44,200,329.965912
48,200,333.34925
32,200,336.953444
42,200,340.999373
43,200,344.698432
48,200,348.417496
42,200,351.894792
37,200,355.315937
48,200,359.288124
48,200,362.937751
45,200,366.514395
38,200,369.950011
38,200,373.553328
45,200,377.817353
43,200,381.364595
40,200,385.037828
43,200,388.421342
36,200,391.992227
43,200,396.072136
41,200,399.589894
49,200,403.121763
46,200,406.563571
44,200,409.995458
49,200,414.078529
45,200,417.44082
51,200,420.846223
43,200,424.346357
46,200,427.940235
40,200,432.074741
49,200,435.685795
41,200,439.314289
39,200,442.775523
42,200,446.164866
38,200,450.151934
39,200,453.643569
40,200,457.118843
35,200,460.720397
47,200,464.221559
53,200,468.709619
54,200,472.27516
52,200,475.606228
43,200,479.237267
50,200,482.744939
41,200,486.798017
49,200,490.414673
44,200,493.926173
47,200,497.55372
40,200,501.017493
40,200,505.138598
40,200,508.811842
52,200,512.3487
43,200,515.977435
42,200,519.635634
49,200,523.672745
42,200,527.088406
48,200,530.681641
45,200,534.415245
44,200,538.089121
49,200,542.388454
43,200,545.80636
49,200,549.493158
44,200,553.115538
44,200,556.661453
37,200,560.749393
36,200,564.196217
47,200,567.713976
45,200,571.187409
41,200,574.684763
36,200,578.879934
52,200,582.293892
48,200,585.926096
44,200,589.468167
43,200,592.897721
49,200,597.27557
45,200,600.804197
47,200,604.420125
43,200,608.206131
50,200,611.936585
46,200,616.084284
41,200,619.715808
39,200,623.353307
47,200,626.933671
46,200,630.745373
55,200,634.987417
43,200,638.450771
45,200,642.114092
47,200,645.569084
51,200,649.081815
60,200,653.677628
53,200,657.400747
47,200,660.960072
45,200,664.639405
45,200,668.421796
50,200,672.639894
49,200,676.000533
47,200,679.483114
48,200,683.25058
50,200,686.929619
42,200,690.947612
48,200,694.409288
54,200,697.73602
42,200,701.472783
43,200,704.797785
52,200,709.058446
42,200,712.432344
45,200,716.1104
45,200,719.721904
49,200,723.378943
47,200,727.497623
48,200,731.017883
53,200,734.369678
46,200,738.1014
41,200,741.65826
42,200,745.833261
46,200,749.438073
48,200,753.020277
45,200,756.67107
46,200,760.017576
52,200,764.3808
43,200,767.958865
40,200,771.712518
51,200,775.281536
50,200,778.991432
44,200,783.353529
45,200,787.003786
46,200,790.567775
51,200,794.231154
53,200,797.859199
43,200,802.028212
47,200,805.626333
51,200,809.327836
49,200,812.723753
50,200,816.36485
48,200,820.565284
50,200,824.250214
51,200,827.766216
47,200,831.22717
52,200,834.76869
46,200,839.171253
48,200,842.758365
59,200,846.526818
55,200,850.135013
52,200,853.675813
56,200,857.953147
49,200,861.489566
50,200,865.072014
43,200,868.601026
52,200,872.217927
42,200,876.418508
48,200,880.057746
45,200,883.797317
42,200,887.455658
47,200,891.070868
40,200,895.457427
61,200,899.160129
53,200,902.672036
47,200,906.29683
41,200,909.919452
45,200,914.244796
53,200,917.562315
49,200,921.055275
50,200,924.629617
47,200,928.227761
57,200,932.506977
45,200,936.240381
51,200,939.802572
47,200,943.309766
49,200,946.83111
61,200,951.137571
55,200,954.854004
44,200,958.497959
53,200,962.075839
48,200,965.58165
43,200,970.151422
48,200,973.756198
49,200,977.323099
58,200,980.871794
51,200,984.397253
50,200,988.702187
50,200,992.198178
51,200,995.903559
46,200,999.564426
51,200,1003.153468
45,200,1007.51928
42,200,1011.002827
51,200,1014.517701
51,200,1017.925317
52,200,1021.296408
56,200,1025.651259
45,200,1029.296744
59,200,1032.929656
54,200,1036.51351
46,200,1040.219304
49,200,1044.66147
40,200,1048.184663
48,200,1051.873849
54,200,1055.513714
48,200,1058.918178
52,200,1063.280489
53,200,1067.002597
44,200,1070.532749
58,200,1074.061937
41,200,1077.744966
59,200,1082.07453
53,200,1085.649261
51,200,1089.330169
52,200,1092.652232
49,200,1096.417924
45,200,1100.85687
49,200,1104.518749
56,200,1107.949955
54,200,1111.534674
45,200,1114.947615
63,200,1118.993141
53,200,1122.776985
60,200,1126.177475
56,200,1129.841711
51,200,1133.244844
47,200,1137.656728
52,200,1141.169787
45,200,1144.854638
46,200,1148.416145
53,200,1151.984345
52,200,1156.167409
46,200,1159.800598
47,200,1163.357738
52,200,1167.134516
55,200,1170.635639
47,200,1175.03602
52,200,1178.465566
45,200,1182.155888
57,200,1185.685735
50,200,1189.207403
55,200,1193.559938
57,200,1197.018516
43,200,1200.40153
52,200,1203.912483
49,200,1207.481877
41,200,1211.708536
48,200,1215.263832
48,200,1218.703564
49,200,1222.387129
51,200,1225.941233
51,200,1230.300844
51,200,1233.851677
48,200,1237.424058
49,200,1240.970489
55,200,1244.459665
48,200,1248.739098
53,200,1252.433814
46,200,1256.021605
46,200,1259.591633
49,200,1263.366219
52,200,1267.882513
52,200,1271.705219
56,200,1275.512357
48,200,1278.874142
53,200,1282.339836
48,200,1286.851287
49,200,1290.29944
55,200,1293.86773
59,200,1297.292972
48,200,1300.885071
65,200,1305.399697
54,200,1308.893625
51,200,1312.282044
45,200,1315.86419
51,200,1319.362839
68,200,1323.569628
47,200,1327.540722
57,200,1331.077861
49,200,1334.652035
56,200,1338.283024
53,200,1343.132101
51,200,1346.706522
47,200,1350.290284
59,200,1353.945404
50,200,1357.414601
48,200,1361.930937
57,200,1365.494952
59,200,1369.084625
57,200,1372.589555
49,200,1376.209054
45,200,1380.938499
57,200,1384.444312
50,200,1388.063648
49,200,1391.684675
53,200,1395.169854
63,200,1399.507474
59,200,1402.976725
53,200,1406.56942
58,200,1410.252148
46,200,1413.608532
57,200,1418.015066
48,200,1421.632922
46,200,1425.275635
48,200,1428.69021
57,200,1432.210262
56,200,1436.386618
47,200,1439.942091
51,200,1443.563588
56,200,1447.046425
51,200,1450.766298
63,200,1455.286071
48,200,1459.016592
47,200,1462.610226
53,200,1466.230247
50,200,1469.802072
46,200,1474.289911
44,200,1477.872635
51,200,1481.459743
56,200,1484.904976
46,200,1488.511949
53,200,1493.121589
50,200,1496.623079
51,200,1500.281267
51,200,1503.788485
54,200,1507.287096
54,200,1511.601215
48,200,1515.101829
64,200,1518.509503
49,200,1522.125076
45,200,1525.535607
45,200,1530.173635
41,200,1533.947592
45,200,1537.437344
46,200,1541.094244
54,200,1544.715391
46,200,1549.227924
51,200,1552.637189
50,200,1556.156812
48,200,1559.796407
55,200,1563.499601
43,200,1568.047568
53,200,1571.58514
49,200,1575.027266
46,200,1578.451138
53,200,1582.057575
46,200,1586.72966
43,200,1590.32672
41,200,1593.855643
52,200,1597.424042
47,200,1601.000305
50,200,1605.422633
50,200,1608.880985
43,200,1612.584452
49,200,1616.083938
47,200,1619.502139
51,200,1623.94596
46,200,1627.606588
49,200,1630.939003
52,200,1634.669082
53,200,1638.220609
50,200,1642.730967
50,200,1646.48257
51,200,1649.978801
43,200,1653.493282
42,200,1657.186055
58,200,1661.469834
48,200,1665.004874
49,200,1668.614575
48,200,1672.101739
46,200,1675.669757
51,200,1680.159811
42,200,1683.702823
46,200,1687.342059
45,200,1690.953878
52,200,1694.427758
46,200,1699.269148
59,200,1702.740019
56,200,1706.379035
42,200,1710.142376
51,200,1713.677549
45,200,1718.131057
44,200,1721.842209
47,200,1725.464118
46,200,1729.097118
51,200,1732.50396
53,200,1737.298417
44,200,1740.570566
51,200,1744.129513
53,200,1747.733707
43,200,1751.446184
47,200,1756.07225
53,200,1759.642916
54,200,1763.045922
46,200,1766.734405
50,200,1770.49735
50,200,1775.117501
53,200,1778.657059
54,200,1782.202553
55,200,1785.73623
54,200,1789.314621
61,200,1793.6873
49,200,1797.303738
45,200,1800.693436
51,200,1804.175274
52,200,1807.803141
54,200,1812.298284
48,200,1815.982982
42,200,1819.687048
47,200,1823.399132
50,200,1827.238555
46,200,1831.802348
46,200,1835.286216
58,200,1838.775599
46,200,1842.477181
54,200,1845.926903
60,200,1850.459612
49,200,1854.065129
59,200,1857.979725
59,200,1861.65328
57,200,1865.133049
52,200,1869.658717
51,200,1873.161018
53,200,1876.781826
54,200,1880.492995
52,200,1884.073334
42,200,1888.612242
56,200,1892.150329
51,200,1895.90778
58,200,1899.804398
49,200,1903.417006
54,200,1908.011684
59,200,1911.569791
55,200,1915.023569
58,200,1918.809585
55,200,1922.373469
45,200,1926.63521
56,200,1930.27641
62,200,1933.932305
51,200,1937.434762
48,200,1941.117581
54,200,1945.764944
54,200,1949.483472
56,200,1953.111427
53,200,1956.760129
52,200,1960.3292
47,200,1964.777527
47,200,1968.295354
53,200,1971.766643
58,200,1975.164443
59,200,1978.778472
52,200,1983.457616
58,200,1986.961819
49,200,1990.58401
51,200,1994.054073
54,200,1997.709267
53,200,2002.278562
52,200,2005.655617
61,200,2009.278256
48,200,2012.845984
59,200,2016.410379
50,200,2021.118704
54,200,2024.668238
57,200,2027.998496
60,200,2031.442104
56,200,2034.907838
57,200,2039.290419
57,200,2042.700659
52,200,2046.446984
51,200,2049.935122
63,200,2053.591907
47,200,2058.237511
59,200,2061.76478
52,200,2065.173744
50,200,2068.703335
56,200,2072.445451
47,200,2077.099257
56,200,2080.738001
62,200,2084.227063
53,200,2087.959132
57,200,2091.647885
48,200,2096.318027
50,200,2099.707971
63,200,2103.079815
54,200,2106.701725
56,200,2110.214572
53,200,2114.865255
55,200,2118.949849
52,200,2122.625741
54,200,2126.317218
52,200,2129.92468
52,200,2134.683987
55,200,2138.606907
57,200,2142.33867
58,200,2146.0322
53,200,2149.746204
54,200,2154.344139
54,200,2157.851271
57,200,2161.468003
52,200,2164.964373
50,200,2168.418686
52,200,2172.969703
49,200,2176.506589
48,200,2180.105145
48,200,2183.71754
60,200,2187.405875
50,200,2191.998098
56,200,2195.490866
49,200,2199.179816
50,200,2202.782539
45,200,2206.283828
55,200,2211.032188
51,200,2214.693118
50,200,2218.18902
57,200,2221.848188
55,200,2225.31467
54,200,2230.129086
56,200,2233.85615
64,200,2237.750891
51,200,2241.225165
51,200,2244.833615
56,200,2249.412796
58,200,2253.044217
55,200,2256.467437
58,200,2260.088904
62,200,2263.622844
53,200,2268.393978
53,200,2271.944954
59,200,2275.574082
53,200,2279.308102
61,200,2282.755971
50,200,2287.230302
54,200,2290.792046
55,200,2294.606032
48,200,2298.159248
52,200,2301.772253
54,200,2306.377969
55,200,2309.976968
56,200,2313.40502
56,200,2316.945899
51,200,2320.320238
63,200,2324.811374
54,200,2328.532501
53,200,2332.107353
56,200,2335.487074
59,200,2338.98402
50,200,2343.613793
50,200,2347.200902
63,200,2350.709177
49,200,2354.339018
55,200,2358.07694
54,200,2362.618874
48,200,2366.402557
63,200,2370.171172
56,200,2373.733644
59,200,2377.461351
54,200,2382.150413
64,200,2385.577051
60,200,2389.01049
53,200,2392.568823
51,200,2395.962157
54,200,2400.284572
54,200,2403.825059
51,200,2407.558294
52,200,2411.189819
61,200,2414.707629
49,200,2419.373076
51,200,2422.884791
57,200,2426.367909
58,200,2430.131633
51,200,2433.907404
57,200,2438.493525
55,200,2442.258575
54,200,2445.711535
60,200,2449.147612
67,200,2452.663423
49,200,2457.186975
60,200,2460.661632
68,200,2464.205438
50,200,2467.820421
52,200,2471.329451
69,200,2476.488891
50,200,2480.009597
60,200,2483.3347
53,200,2486.953686
50,200,2490.604894
50,200,2495.184498
59,200,2498.832253
54,200,2502.361503
57,200,2505.848799
55,200,2509.361852
63,200,2513.953869
48,200,2517.413397
63,200,2520.914661
64,200,2524.399446
60,200,2527.998343
67,200,2532.714821
58,200,2536.204708
54,200,2539.864074
59,200,2543.347532
46,200,2546.983317
49,200,2551.525445
51,200,2555.111513
45,200,2558.884387
60,200,2562.281512
49,200,2565.722905
47,200,2570.446646
56,200,2574.125612
55,200,2577.683545
51,200,2581.299151
51,200,2585.037576
60,200,2589.770036
60,200,2593.463001
57,200,2596.960702
55,200,2600.443475
61,200,2604.024797
62,200,2608.827776
58,200,2612.583463
60,200,2616.283661
49,200,2619.986175
62,200,2623.586381
58,200,2628.192685
54,200,2631.739414
54,200,2635.176804
58,200,2638.538707
57,200,2642.165447
60,200,2646.647496
57,200,2650.270587
43,200,2653.95088
57,200,2657.426216
44,200,2661.106489
60,200,2665.857148
60,200,2669.481383
64,200,2673.105571
61,200,2676.791248
55,200,2680.381641
58,200,2685.168681
52,200,2688.69411
65,200,2692.288959
53,200,2695.932291
51,200,2699.621856
62,200,2704.389232
61,200,2707.965273
55,200,2711.420369
65,200,2714.962326
56,200,2718.561209
59,200,2723.598205
63,200,2727.164802
60,200,2730.565973
53,200,2734.120807
63,200,2737.862834
65,200,2742.501386
55,200,2746.017197
67,200,2749.723833
68,200,2753.253626
59,200,2756.916654
55,200,2761.472401
66,200,2765.050309
59,200,2768.813438
61,200,2772.374117
51,200,2776.036428
55,200,2780.703994
61,200,2784.335951
55,200,2787.854357
58,200,2791.460307
59,200,2794.91207
51,200,2799.413267
66,200,2802.759872
61,200,2806.545515
54,200,2809.894019
59,200,2813.452444
57,200,2818.147525
46,200,2821.735166
64,200,2825.387091
59,200,2828.949656
55,200,2832.556979
48,200,2837.233108
68,200,2840.731894
59,200,2844.31596
60,200,2847.785647
59,200,2851.450438
62,200,2856.235087
67,200,2859.823094
66,200,2863.564504
67,200,2867.478619
