#{"t_start": 1596440408.7754793, "env_id": null}
r,l,t
87,200,5.319539
91,200,12.158638
84,200,18.978396
101,200,25.823699
81,200,32.675592
85,200,39.583002
82,200,46.415814
82,200,53.226343
89,200,60.064956
77,200,66.93217
89,200,74.247828
78,200,81.08194
74,200,87.954655
95,200,94.830761
94,200,101.685789
80,200,108.847372
82,200,115.661376
85,200,122.523169
84,200,129.375524
86,200,136.310619
86,200,143.46626
85,200,150.331482
90,200,157.263309
93,200,164.230763
74,200,171.138186
81,200,178.363971
97,200,185.302881
77,200,192.588102
90,200,199.874058
87,200,207.139734
85,200,214.739736
79,200,222.002738
89,200,229.272012
77,200,236.530103
74,200,243.842668
87,200,251.559249
84,200,258.792557
81,200,265.942027
91,200,273.302883
78,200,280.517202
82,200,288.1459
84,200,295.90379
94,200,303.385237
76,200,311.016012
91,200,318.781501
80,200,326.92991
91,200,334.511381
80,200,342.52855
78,200,350.149988
89,200,357.817527
91,200,365.737146
75,200,373.374214
90,200,380.979264
89,200,388.794383
91,200,396.284479
92,200,404.319634
88,200,412.263467
79,200,419.835698
80,200,427.42733
89,200,435.15536
90,200,443.282599
96,200,451.04528
78,200,459.127871
93,200,466.925485
81,200,474.633916
88,200,482.571806
84,200,490.086766
71,200,497.92309
88,200,505.648142
90,200,513.30982
97,200,521.475716
85,200,529.057248
89,200,536.562438
79,200,544.184179
88,200,551.813119
84,200,559.838468
84,200,567.51138
88,200,575.160244
89,200,582.681448
84,200,590.563535
89,200,598.77037
82,200,606.670044
91,200,614.430841
96,200,621.97908
97,200,629.756351
94,200,637.825672
88,200,645.681676
90,200,653.555486
87,200,661.391294
86,200,669.299931
76,200,677.438197
88,200,684.929572
82,200,692.436986
80,200,700.118948
79,200,707.837171
78,200,716.178596
84,200,724.011412
87,200,731.719589
84,200,739.40378
82,200,747.18842
90,200,755.265839
88,200,763.33849
77,200,770.970927
89,200,778.598621
79,200,786.380133
82,200,794.54342
80,200,802.48261
84,200,810.222786
82,200,817.965191
78,200,825.763682
90,200,833.613338
93,200,841.244426
88,200,849.129735
87,200,856.719245
80,200,864.412945
91,200,872.928677
89,200,880.601754
85,200,888.573783
86,200,896.252296
90,200,904.203276
82,200,912.574164
96,200,920.286855
98,200,928.06101
77,200,935.746974
89,200,943.386834
83,200,951.452133
97,200,959.041336
94,200,966.749225
86,200,974.565099
83,200,982.454627
83,200,990.782811
95,200,998.472042
97,200,1006.220214
96,200,1013.990509
89,200,1021.586509
91,200,1029.771364
78,200,1037.650757
92,200,1045.496746
82,200,1053.155237
84,200,1060.882511
96,200,1069.009348
70,200,1076.776186
96,200,1084.544315
80,200,1092.202878
78,200,1099.924303
88,200,1108.173602
98,200,1116.004158
104,200,1123.716116
89,200,1131.407626
95,200,1139.012859
91,200,1147.322036
91,200,1155.014139
89,200,1162.963985
93,200,1170.512658
89,200,1178.282402
85,200,1186.428958
100,200,1194.357013
