#{"t_start": 1596181604.0841467, "env_id": null}
r,l,t
63,200,3.407983
70,200,6.127144
71,200,8.974422
57,200,11.905132
66,200,14.677295
54,200,17.517023
60,200,20.768475
57,200,23.70444
60,200,26.759247
53,200,29.675618
63,200,33.167694
60,200,35.74485
68,200,38.089551
71,200,40.854725
69,200,43.7778
61,200,46.94404
74,200,49.794625
67,200,52.914301
60,200,55.889241
67,200,58.787747
62,200,61.858474
57,200,64.520857
58,200,67.395824
65,200,70.28464
66,200,73.375336
61,200,76.721729
61,200,79.537537
65,200,82.369111
67,200,84.879822
64,200,87.720804
54,200,90.926081
63,200,93.687625
62,200,96.513966
61,200,99.433464
59,200,102.284486
60,200,105.435938
60,200,108.333618
60,200,111.209462
58,200,114.180262
63,200,117.205817
57,200,120.506833
74,200,123.214496
64,200,126.132529
68,200,128.967069
58,200,131.715121
55,200,134.74558
63,200,137.788922
56,200,140.66759
63,200,143.667594
60,200,146.67659
67,200,150.021974
64,200,152.962991
69,200,155.992512
72,200,158.933744
57,200,161.801489
65,200,165.19872
66,200,168.136999
52,200,171.087792
53,200,174.134433
60,200,176.749445
67,200,179.966208
66,200,182.942318
57,200,185.795877
66,200,188.769319
59,200,191.746139
61,200,195.192272
65,200,198.221172
60,200,201.211841
68,200,204.164823
71,200,207.0564
65,200,210.435517
63,200,213.27406
64,200,216.144525
68,200,218.954213
67,200,221.434195
71,200,224.418214
67,200,227.291492
75,200,230.188246
65,200,233.245786
65,200,236.06821
63,200,239.443625
76,200,242.394627
67,200,245.49505
72,200,248.586814
61,200,251.612879
74,200,255.13092
67,200,258.241989
60,200,260.994081
62,200,263.79766
63,200,266.61922
69,200,269.687868
68,200,272.404905
68,200,275.434418
69,200,278.398864
63,200,281.292263
60,200,284.752813
58,200,287.764447
70,200,290.762803
55,200,293.733819
62,200,296.697212
57,200,300.184862
63,200,303.135209
61,200,305.72036
69,200,308.78145
61,200,311.86486
59,200,315.014248
58,200,317.217645
59,200,320.178903
63,200,323.24098
63,200,326.267381
75,200,329.993991
63,200,333.014493
63,200,335.99866
58,200,339.104189
55,200,342.0966
67,200,345.531114
73,200,348.575382
66,200,351.577478
57,200,354.650176
70,200,357.543939
66,200,361.023831
70,200,363.547241
59,200,366.263149
68,200,369.240716
71,200,372.136609
63,200,375.445773
65,200,378.297466
66,200,381.307506
61,200,384.167726
64,200,386.934707
58,200,390.062168
65,200,392.879187
69,200,395.800102
63,200,398.833079
59,200,401.845533
58,200,405.520661
68,200,408.349733
66,200,410.636258
66,200,413.169573
69,200,416.187925
72,200,420.054352
58,200,422.895404
58,200,425.937665
61,200,428.714823
70,200,431.695796
58,200,435.16738
74,200,438.190182
68,200,441.202635
68,200,444.128979
75,200,447.053995
68,200,450.63518
62,200,453.756895
66,200,456.411628
57,200,459.366035
61,200,462.154717
60,200,465.744978
71,200,468.719693
67,200,471.868731
69,200,474.68207
64,200,477.697938
62,200,481.214206
64,200,484.200351
70,200,487.260718
66,200,489.996195
62,200,493.003841
67,200,496.722425
61,200,499.754785
72,200,502.402839
63,200,504.721505
65,200,507.740954
62,200,511.210504
67,200,514.269149
64,200,516.928843
65,200,519.913585
70,200,523.017032
66,200,526.742693
75,200,529.933065
58,200,533.028884
62,200,535.948494
75,200,539.094679
67,200,542.93824
70,200,546.013639
66,200,548.79402
73,200,551.256748
62,200,554.043803
63,200,557.351296
67,200,560.220195
75,200,563.252232
69,200,566.071327
68,200,568.980031
66,200,572.50096
61,200,575.55729
64,200,578.74194
71,200,581.840045
69,200,584.991017
62,200,588.772552
77,200,591.826514
57,200,594.74728
63,200,597.040121
59,200,599.311611
70,200,603.009915
57,200,606.244419
63,200,609.215875
80,200,612.063195
70,200,615.07705
65,200,618.826657
64,200,621.888804
71,200,625.046986
78,200,628.104138
67,200,631.142997
65,200,634.59954
76,200,637.624728
71,200,640.648346
77,200,643.405993
62,200,646.254097
62,200,649.883562
66,200,652.782173
68,200,655.667245
54,200,658.679875
58,200,661.731735
59,200,665.7163
72,200,668.988485
67,200,672.030596
66,200,675.05844
72,200,678.008664
60,200,681.582721
65,200,684.573287
64,200,687.553011
61,200,689.932745
52,200,692.244948
63,200,695.858117
68,200,698.857334
74,200,701.70242
66,200,704.830865
73,200,707.683455
64,200,711.311742
68,200,714.139548
65,200,717.057734
71,200,720.010666
66,200,723.017294
67,200,726.62025
75,200,729.580293
65,200,732.479728
68,200,735.206299
77,200,737.740486
83,200,741.460764
53,200,744.401056
76,200,747.400793
62,200,750.320249
57,200,753.360189
59,200,757.259054
70,200,760.400904
61,200,763.376996
57,200,766.413104
63,200,769.371846
69,200,773.16367
70,200,776.037097
71,200,778.845255
70,200,781.599269
