#{"t_start": 1596379212.5657668, "env_id": null}
r,l,t
90,200,2.671015
80,200,4.982156
85,200,7.334281
87,200,9.832368
85,200,12.44989
70,200,14.911835
90,200,17.442623
84,200,20.216642
96,200,23.400648
89,200,26.237364
89,200,29.789192
80,200,32.424001
74,200,35.362425
87,200,38.456189
79,200,41.472626
89,200,44.980141
89,200,47.981272
75,200,51.171379
81,200,54.031563
91,200,56.981373
43,97,58.562226
84,200,61.572769
72,200,64.327585
73,200,67.19819
65,200,70.115285
40,110,72.314945
91,200,75.271846
64,200,78.281905
63,200,81.080403
63,200,83.862722
53,200,87.282197
61,200,90.412231
57,200,93.3615
33,114,95.031619
85,200,97.922322
67,200,101.109951
56,200,104.523644
71,200,107.804076
64,200,110.849608
70,200,113.890391
67,200,117.006927
65,200,120.332507
71,200,123.145197
65,200,126.193431
55,200,129.249575
62,200,132.25951
78,200,135.691105
15,71,136.811705
92,200,139.914248
73,200,142.712609
70,200,145.627234
75,200,148.799437
62,200,152.467423
64,200,155.78532
60,200,158.835923
72,200,161.815301
87,200,164.772907
70,200,168.328073
75,200,171.224242
68,200,174.234136
73,200,177.429921
77,200,180.580688
64,200,184.282406
72,200,187.325168
73,200,190.292817
77,200,193.55092
72,200,196.45342
79,200,200.316811
73,200,203.41178
76,200,206.415931
63,200,209.506243
69,200,212.505727
76,200,216.349839
73,200,219.4487
67,200,222.655018
77,200,225.745063
31,92,227.125705
90,200,230.871207
79,200,234.081684
65,200,237.149903
64,200,240.44642
70,200,243.457902
66,200,247.159337
67,200,250.16741
71,200,253.301222
66,200,256.502201
61,200,259.381797
64,200,262.74558
78,200,265.876084
70,200,268.956717
76,200,272.129471
73,200,275.383559
62,200,279.228059
69,200,282.168341
36,96,283.693693
95,200,286.651061
68,200,289.601995
77,200,292.571458
79,200,296.107992
63,200,299.111258
71,200,302.324053
61,200,305.269078
67,200,308.261504
76,200,311.714885
71,200,314.894162
73,200,318.152783
65,200,321.318609
78,200,324.340309
73,200,328.015267
70,200,330.952036
70,200,334.027534
81,200,337.144812
67,200,340.42516
74,200,344.17156
70,200,347.299207
69,200,350.35113
80,200,353.678704
76,200,356.744472
74,200,360.222285
63,200,363.234147
71,200,366.554432
71,200,369.740237
67,200,372.799058
66,200,376.408362
73,200,379.657522
79,200,382.622369
71,200,385.772178
71,200,389.119814
71,200,392.641531
71,200,395.636062
63,200,398.620716
65,200,401.558254
71,200,404.804761
65,200,408.209975
77,200,411.21447
53,200,414.18442
64,200,417.164339
68,200,420.344071
18,57,421.846112
97,200,424.901283
76,200,428.270472
78,200,431.531578
75,200,434.785496
73,200,438.717353
63,200,441.803658
69,200,444.976847
61,200,448.163789
64,200,451.341288
71,200,455.214914
46,149,457.581744
91,200,460.661088
72,200,463.843466
60,200,467.026378
87,200,470.259628
64,200,473.839467
67,200,477.12571
73,200,480.31922
73,200,483.261968
65,200,486.382291
80,200,490.253249
64,200,493.158938
66,200,496.39605
77,200,499.489064
76,200,502.536591
80,200,506.201141
76,200,509.424423
59,200,512.704835
68,200,515.628162
60,200,518.57553
77,200,522.431768
74,200,525.717914
57,200,528.618061
64,200,532.10548
67,200,534.973158
68,200,538.04952
66,200,540.851694
70,200,543.415431
70,200,546.125144
74,200,548.913966
75,200,552.094578
64,200,554.67839
73,200,557.399607
89,200,559.916703
67,200,562.53402
62,200,565.819211
70,200,568.671431
68,200,571.287428
69,200,574.1455
71,200,576.868721
75,200,580.032451
70,200,582.652593
71,200,585.257781
85,200,588.225206
70,200,591.148502
76,200,594.366134
79,200,597.012601
72,200,599.832349
66,200,602.384014
