#{"t_start": 1596440401.9388728, "env_id": null}
r,l,t
75,200,3.451818
88,200,7.401888
87,200,13.036109
91,200,19.265927
90,200,25.509825
88,200,31.589149
83,200,37.719727
85,200,43.955453
91,200,50.240995
79,200,56.528353
97,200,63.163178
81,200,69.323888
81,200,75.239834
84,200,81.322505
84,200,87.465471
90,200,93.826953
99,200,99.893212
86,200,106.003262
88,200,111.898843
87,200,117.997458
87,200,124.398421
82,200,130.446633
87,200,136.382006
83,200,142.387726
80,200,148.297061
71,200,154.778911
97,200,160.964771
80,200,167.185214
89,200,173.42643
85,200,179.323781
79,195,185.507713
78,200,191.577616
66,200,198.376267
60,200,205.508631
62,200,212.686808
59,200,219.995237
72,200,227.1879
74,200,234.361414
66,200,241.577796
74,200,248.766554
70,200,256.111622
67,200,263.349425
59,200,270.510914
63,200,277.691339
69,200,284.829204
60,200,292.266197
60,200,299.527772
57,200,306.888028
75,200,313.934308
71,200,321.026105
76,200,328.389746
62,200,335.426124
63,200,342.422781
73,200,349.518914
41,121,353.813683
80,200,361.043317
68,200,367.993389
73,200,375.02391
75,200,382.34092
71,200,389.518313
82,200,397.001044
72,200,404.118749
76,200,411.196129
72,200,417.848744
66,200,425.168311
68,200,432.765504
76,200,439.617418
76,200,446.583272
71,200,453.550892
75,200,460.431819
70,200,467.881284
76,200,474.796308
66,200,481.778153
59,200,489.067048
66,200,496.286258
62,200,503.583193
57,200,510.621021
78,200,517.789353
70,200,524.822002
67,200,531.80597
75,200,539.549288
7,33,540.747633
85,200,547.936935
70,200,554.97173
62,200,561.926686
74,200,569.006862
71,200,576.575956
68,200,583.81987
68,200,590.809025
77,200,597.644809
74,200,604.411457
63,200,611.836353
81,200,618.766433
62,200,625.893968
67,200,633.208042
73,200,640.063995
70,200,647.603392
70,200,654.745623
67,200,661.993257
74,200,669.036374
70,200,675.989959
63,200,683.109866
66,200,690.245553
60,200,697.626342
50,156,703.530881
78,200,710.294506
76,200,717.739832
77,200,724.518872
58,200,731.327724
68,200,738.425142
63,200,745.477568
