#{"t_start": 1596400807.9265535, "env_id": null}
r,l,t
80,200,4.021501
83,200,8.904962
69,148,11.900837
83,200,16.149987
70,200,20.663902
67,200,25.011527
56,200,29.325256
84,200,33.47205
59,200,37.902771
70,200,42.278457
61,200,47.060698
60,200,51.088224
66,200,55.825309
61,200,60.495351
64,200,65.122468
76,200,69.938718
84,200,74.413909
65,200,78.987571
62,200,83.414557
62,200,88.023323
66,200,92.590051
61,200,96.594961
66,200,100.564351
65,200,104.769873
62,200,109.103797
56,200,114.135745
70,200,118.513515
76,200,122.388037
65,200,127.627249
64,200,132.001803
59,200,136.753312
63,200,141.292012
77,200,145.51807
60,200,149.795543
62,200,153.577878
66,200,158.562522
59,200,162.918008
6,14,163.181215
87,200,167.376029
65,200,171.69419
65,200,175.831703
71,200,180.183148
65,200,184.655453
69,200,188.694726
61,200,192.958322
84,200,197.195015
64,200,201.847225
72,200,206.146969
65,200,210.528609
67,200,214.928002
73,200,218.919161
72,200,223.613463
71,200,227.504521
66,200,231.641533
66,200,235.977268
54,200,240.336351
61,200,245.36768
67,200,250.026867
68,200,254.327517
73,200,258.826946
81,200,263.100658
71,200,268.163633
61,200,272.420032
71,200,276.631961
64,200,281.327772
59,200,286.038309
68,200,290.429594
63,200,294.795166
75,200,299.386495
80,200,304.077844
64,200,308.648978
70,200,313.459297
70,200,317.695872
73,200,321.850457
66,200,326.074399
68,200,330.307636
49,200,335.080703
72,200,339.493913
68,200,343.790826
62,200,348.213045
87,200,352.347607
80,200,357.679145
75,200,362.058829
71,200,366.444099
66,200,370.876282
73,200,374.677077
62,200,379.221605
73,200,384.029767
67,200,388.439031
79,200,392.580606
61,200,396.780753
80,200,401.655311
66,200,405.863183
66,200,410.024888
63,200,414.063733
59,200,418.306505
70,200,423.574203
69,200,428.028579
65,200,432.540799
62,200,436.999336
71,200,441.392695
65,191,446.07224
81,200,450.457155
64,200,455.153598
68,200,459.460281
73,200,464.176558
58,200,468.824337
84,200,473.043759
70,200,478.00186
76,200,482.35069
64,200,487.227123
66,200,491.731117
68,200,495.876702
66,200,500.564955
70,200,504.713022
72,200,509.036152
79,200,514.120291
65,200,519.032976
76,200,523.059936
76,200,527.337797
75,200,531.726371
71,200,536.736627
69,200,541.068429
26,101,543.046987
79,200,546.973963
71,200,551.680186
72,200,556.098511
67,188,560.031747
82,200,564.456968
76,200,569.040238
66,200,573.289327
61,200,578.255815
63,200,582.151126
61,200,586.740155
64,200,590.864341
73,200,595.101902
57,200,600.289808
70,200,604.373288
75,200,608.6875
80,200,613.061743
70,200,618.004954
73,200,623.238075
81,200,627.666774
76,200,631.66011
58,200,635.639367
66,200,640.237535
70,200,645.145089
68,200,650.024938
63,200,654.973089
76,200,658.737
67,200,663.222406
60,200,668.724047
83,200,673.100341
82,200,677.36284
66,200,682.018971
81,200,686.171025
61,200,690.852588
67,200,695.125988
62,200,699.964703
70,200,704.251091
83,200,709.025948
68,200,713.696113
77,200,718.21745
77,200,722.506628
81,200,726.914629
76,200,731.716191
60,200,736.739611
64,200,741.072817
72,200,745.015048
77,200,749.194448
69,200,753.580329
60,200,758.333515
69,200,762.122056
72,200,766.4113
73,200,770.863529
75,200,775.484908
76,200,780.449132
73,200,784.62861
83,200,788.963238
71,200,793.579432
77,200,797.898233
77,200,802.773549
85,200,807.203381
73,200,811.925858
75,200,816.404411
72,200,820.931195
73,200,825.808985
69,200,830.296389
68,200,834.634538
71,200,839.270824
77,200,843.901848
32,85,845.618762
86,200,850.789597
69,200,855.298493
91,200,859.800701
69,200,864.317551
74,200,868.735829
67,200,874.031456
75,200,878.864687
25,96,881.391149
88,200,885.472216
63,200,890.042524
68,200,895.260064
79,200,899.887014
71,200,904.15975
75,200,908.63604
69,200,913.491884
69,200,918.610315
71,200,923.239885
75,200,927.602148
67,200,931.918997
73,200,936.496368
79,200,941.982943
71,200,946.663881
64,200,950.915993
68,200,955.195427
76,200,959.603745
65,200,964.692046
71,200,969.209642
65,200,973.955246
67,200,978.450661
10,17,978.795435
91,200,983.155499
71,200,988.014154
79,200,992.198375
85,200,997.243968
79,200,1001.538253
69,200,1005.772598
70,200,1010.840218
65,200,1015.194742
59,200,1019.690658
63,200,1024.515141
76,200,1028.586059
66,200,1033.657511
71,200,1037.848986
79,200,1042.270219
74,200,1046.461537
74,200,1050.874978
79,200,1055.493474
74,200,1059.786367
69,200,1064.389325
72,200,1068.550046
76,200,1073.262002
61,200,1078.080653
65,200,1082.518366
72,200,1086.766704
80,200,1091.116323
73,200,1096.009222
81,200,1100.84381
60,200,1105.519843
77,200,1109.839262
67,200,1114.196376
72,200,1118.466747
68,200,1123.51619
73,200,1128.007438
66,200,1132.448832
71,200,1137.135512
75,200,1141.768718
71,200,1146.833411
74,200,1151.363892
75,200,1155.709579
82,200,1160.074694
82,200,1164.86653
74,200,1169.992745
71,200,1174.476245
74,200,1179.222816
75,200,1184.046037
66,200,1188.686303
86,200,1193.844613
75,200,1198.24117
78,200,1202.623128
66,200,1206.918487
65,200,1211.106201
86,200,1216.093637
75,200,1220.69979
65,200,1225.479738
69,200,1230.010832
71,200,1234.450861
73,200,1239.662247
85,200,1244.36783
66,200,1248.858393
70,200,1252.609787
91,200,1257.17392
72,200,1262.139159
75,200,1266.876574
87,200,1271.156933
70,200,1275.486589
66,200,1279.381541
80,200,1284.189677
77,200,1288.354628
74,200,1292.738697
68,200,1297.180166
64,200,1301.55379
75,200,1306.826514
65,200,1311.143461
81,200,1315.755596
87,200,1320.491887
87,200,1325.062803
65,200,1329.954225
74,200,1334.511832
37,110,1336.797179
77,200,1341.381986
82,200,1345.919928
82,200,1351.041678
67,200,1356.548547
75,200,1360.874342
72,200,1365.162065
74,200,1369.320593
74,200,1374.209415
16,47,1375.337931
84,200,1380.349143
53,200,1384.963591
78,200,1389.423691
89,200,1393.866737
81,200,1397.908614
74,200,1402.585301
77,200,1407.066787
67,200,1411.346205
65,200,1415.740288
83,200,1419.86064
82,200,1425.187807
70,200,1429.603333
70,200,1433.809058
85,200,1438.10351
76,200,1442.474023
84,200,1447.618754
87,200,1452.301479
84,200,1456.981223
91,200,1461.569533
68,200,1465.928797
82,200,1471.466971
88,200,1476.178188
76,200,1480.292451
68,200,1484.894091
88,200,1489.451301
75,200,1494.572284
82,200,1499.060478
75,200,1503.197016
75,200,1508.414902
74,200,1512.643482
76,200,1517.97259
78,200,1522.619697
72,200,1526.800658
77,200,1531.229496
81,200,1536.015708
70,200,1540.925066
69,200,1545.136949
73,200,1549.268562
76,200,1554.249032
67,200,1558.622982
75,200,1564.076122
76,200,1568.537086
77,200,1572.742031
63,200,1577.07008
73,200,1581.27357
89,200,1586.458922
71,200,1591.186027
70,200,1595.956
78,200,1600.194035
80,200,1604.432816
84,200,1609.330892
72,200,1613.805314
70,200,1617.951357
68,200,1622.593342
73,200,1627.187155
79,200,1632.347142
68,200,1636.602005
70,200,1641.315531
90,200,1646.116733
80,200,1650.119787
82,200,1655.004054
72,200,1659.634979
19,52,1660.730721
87,200,1665.15022
88,200,1669.934448
83,200,1674.796142
71,200,1679.42547
67,200,1683.931776
88,200,1688.429186
76,200,1693.241338
80,200,1698.92553
78,200,1703.045594
65,200,1706.839268
78,200,1711.116834
72,200,1715.315567
75,200,1720.454645
68,200,1724.605427
57,200,1728.838245
69,200,1734.003293
66,200,1738.444293
67,200,1743.614885
68,200,1748.162329
80,200,1752.62576
69,200,1757.057819
69,200,1761.291757
75,200,1766.244709
66,200,1770.578761
79,200,1775.296288
68,200,1779.72785
74,200,1784.212132
59,200,1789.312256
79,200,1793.304923
69,200,1797.348012
76,200,1801.646818
67,200,1806.051993
67,200,1811.204872
92,200,1815.735954
83,200,1820.207056
78,200,1824.333003
78,200,1828.947844
82,200,1834.505111
70,200,1838.821085
82,200,1842.946807
73,200,1847.216463
78,200,1851.304151
69,200,1856.451289
76,200,1861.020526
67,200,1865.748178
79,200,1870.08473
79,200,1874.268333
68,200,1880.277422
73,200,1884.888062
81,200,1889.312225
86,200,1893.765772
65,200,1898.62957
80,200,1903.860042
76,200,1908.963666
71,200,1913.132903
68,200,1917.164543
69,200,1921.489022
75,200,1926.706137
78,200,1931.057818
74,200,1935.81823
0,1,1935.83683
83,200,1939.857833
64,200,1944.109384
66,200,1949.983623
66,200,1954.655383
79,200,1959.38851
82,200,1963.384048
66,200,1967.499805
67,200,1972.713951
68,200,1977.542799
77,200,1981.970991
78,200,1986.318202
80,200,1990.606115
