#{"t_start": 1596282575.2078264, "env_id": null}
r,l,t
72,200,3.8402
80,200,8.046752
91,200,12.484897
84,200,17.348435
85,200,22.271137
85,200,27.197319
75,200,33.087377
87,200,38.305
89,200,44.02291
90,200,49.251693
91,200,55.383491
75,200,61.398153
73,200,67.048885
93,200,72.710562
92,200,77.902396
83,200,83.527632
91,200,88.831834
86,200,94.801542
47,100,97.561606
103,200,103.269231
72,200,109.363219
65,200,115.278236
69,200,120.928204
70,200,126.46614
62,200,132.058329
71,200,138.247597
61,200,143.932057
53,200,149.364194
64,200,155.431727
59,200,161.100818
80,200,167.164297
71,200,172.863684
76,200,178.425547
55,200,183.686239
70,200,189.421034
71,200,195.579102
69,200,201.070635
70,200,206.901173
63,200,212.971374
66,200,219.145098
70,200,225.296023
73,200,230.883443
55,200,236.672467
63,200,242.464771
66,200,248.301682
64,200,254.304044
57,200,259.800668
52,200,265.267174
77,200,270.686095
66,200,276.536536
73,200,282.386977
67,200,287.997739
76,200,293.542991
66,200,299.191725
71,200,305.401461
77,200,312.102049
63,200,317.730736
72,200,323.397887
65,200,329.601843
71,200,335.758456
72,200,341.755222
78,200,347.120289
73,200,352.97862
78,200,358.824206
77,200,364.465809
60,200,370.458492
72,200,376.600025
77,200,382.470387
78,200,387.783653
64,200,393.590704
62,200,399.752618
66,200,405.618236
72,200,411.393795
63,200,416.902705
73,200,422.255699
72,200,428.513416
63,200,434.012149
65,200,439.792699
55,200,445.70413
71,200,451.507168
67,200,457.579488
77,200,462.907615
69,200,469.158161
70,200,475.522851
79,200,481.193462
75,200,487.901944
66,200,493.373557
74,200,498.875896
72,200,504.47809
69,200,510.207871
72,200,516.578834
64,200,522.55028
13,33,523.432458
77,200,528.906839
70,200,534.401543
72,200,540.055413
68,200,546.254302
65,200,552.203974
72,200,558.212518
71,200,563.846435
73,200,569.630409
71,200,575.974525
79,200,581.368621
63,200,586.904462
60,200,592.337436
60,200,597.458409
66,200,603.621899
62,200,609.343292
63,200,614.956928
71,200,620.758702
66,200,626.626132
73,200,632.95048
64,200,638.573562
74,200,644.609904
80,200,650.527078
73,200,656.553685
66,200,662.827112
72,200,668.67699
64,200,674.259516
77,200,680.219469
72,200,685.851587
