#{"t_start": 1596147269.2180986, "env_id": null}
r,l,t
59,200,4.793093
69,200,11.059759
61,200,17.943032
59,200,25.156831
57,200,33.057637
61,200,41.873363
56,200,50.586895
65,200,59.245885
64,200,68.119896
47,200,76.918219
59,200,85.482763
66,200,93.672516
62,200,102.302684
63,200,110.765803
60,200,119.712483
57,200,128.513282
68,200,137.145941
67,200,145.299822
57,200,153.768479
57,200,161.87969
61,200,171.048697
68,200,179.699443
62,200,188.35462
61,200,197.452471
65,200,205.825934
53,200,214.689721
70,200,223.456697
64,200,231.71254
54,200,240.260069
62,200,248.863147
53,200,258.382618
67,200,267.002853
62,200,275.742942
67,200,284.445673
51,200,293.231696
57,200,302.345675
64,200,310.770556
63,200,319.287713
61,200,327.699644
65,200,336.298185
65,200,345.187289
57,200,353.461991
61,200,362.113247
60,200,370.873156
66,200,379.273227
56,200,388.516876
65,200,397.032785
52,200,405.762043
55,200,414.202142
60,200,423.187025
69,200,431.704415
59,200,439.951234
68,200,448.42536
75,200,457.537476
68,200,465.981418
61,200,474.561363
53,200,483.27782
64,200,491.24438
62,200,500.006687
62,200,508.132859
64,200,517.195463
71,200,526.011914
53,200,534.701013
67,200,543.477218
63,200,552.306799
61,200,561.601086
60,200,569.829223
63,200,577.910389
69,200,586.994906
62,200,595.547136
66,200,604.112753
66,200,612.568669
62,200,621.332334
63,200,629.999516
65,200,638.596212
62,200,648.112657
63,200,656.992792
67,200,665.546219
67,200,674.363088
56,200,682.685594
69,200,692.287194
71,200,700.943674
70,200,709.754383
63,200,718.240389
60,200,726.360181
68,200,735.570341
68,200,744.252874
68,200,752.738387
58,200,761.185014
52,200,769.965783
60,200,779.213232
63,200,787.911916
64,200,796.612326
67,200,804.842135
69,200,813.255219
61,200,822.243405
69,200,831.024911
59,200,839.858532
59,200,848.609979
61,200,857.047053
64,200,865.919735
67,200,874.300406
62,200,882.859005
64,200,891.678843
62,200,900.409286
62,200,909.272384
56,200,918.470454
60,200,926.956895
50,200,935.286788
70,200,944.543248
72,200,953.331538
62,200,961.422457
68,200,969.856594
63,200,978.493585
60,200,987.283577
65,200,996.963896
59,200,1006.106366
52,200,1014.725132
63,200,1023.474436
59,200,1032.377065
69,200,1041.295801
62,200,1049.9265
63,200,1058.441822
76,200,1066.890086
62,200,1075.347504
66,200,1084.881622
66,200,1093.376247
65,200,1102.664911
59,200,1111.125279
71,200,1119.824677
62,200,1129.597929
62,200,1137.901096
60,200,1146.401686
68,200,1155.319337
65,200,1164.057922
59,200,1173.22489
61,200,1181.822796
58,200,1190.720156
68,200,1199.437508
66,200,1207.930163
61,200,1216.982009
68,200,1225.291139
70,200,1233.867307
61,200,1242.215714
63,200,1250.91081
