#{"t_start": 1596032909.1471424, "env_id": null}
r,l,t
38,200,2.883893
43,200,5.395498
41,200,7.911987
44,200,10.415977
44,200,12.941061
42,200,15.504183
43,200,18.062048
42,200,20.636213
37,200,23.217872
37,200,25.892993
46,200,29.143759
40,200,31.872293
41,200,34.604799
37,200,37.382962
48,200,40.331667
39,200,43.508568
45,200,46.231771
45,200,49.137309
42,200,51.937381
41,200,54.825257
41,200,58.052965
42,200,60.79898
45,200,63.559964
38,200,66.540391
45,200,69.598598
45,200,73.327667
40,200,76.678545
41,200,80.038652
35,200,83.334735
51,200,86.485595
38,200,90.053656
39,200,93.289387
41,200,96.507603
57,200,99.723524
42,200,102.908863
31,200,106.600091
42,200,110.033212
43,200,113.570069
45,200,117.354549
44,200,120.860309
41,200,125.065721
43,200,128.601352
46,200,132.159904
43,200,136.190609
40,200,139.756047
38,200,143.957565
41,200,147.639178
47,200,151.288549
45,200,155.008024
50,200,158.592628
46,200,162.802615
46,200,166.457598
44,200,170.103021
56,200,173.826688
40,200,177.544595
39,200,181.843341
39,200,185.415977
45,200,189.209084
44,200,192.995912
46,200,196.614374
40,200,200.783621
41,200,204.580593
44,200,208.291759
39,200,212.118064
40,200,215.523649
44,200,219.613777
40,200,223.311255
45,200,227.014456
50,200,230.545501
41,200,234.4591
45,200,238.794604
48,200,242.340604
37,200,245.999567
39,200,249.70223
37,200,253.365279
44,200,257.449645
42,200,261.218143
40,200,264.99018
42,200,268.602847
46,200,272.075869
36,200,276.498359
42,200,280.03294
48,200,283.613218
52,200,287.539475
45,200,291.217948
47,200,295.260058
47,200,298.91112
45,200,302.737761
43,200,306.192068
44,200,309.836458
45,200,314.314295
45,200,317.947327
41,200,321.562533
47,200,325.278129
42,200,329.009816
50,200,333.10396
43,200,336.731051
55,200,340.494273
41,200,344.096747
46,200,347.728183
45,200,352.19132
48,200,355.831707
44,200,359.400832
42,200,362.941314
45,200,366.708752
37,200,370.797854
46,200,374.488253
45,200,378.29437
47,200,381.874231
38,200,385.494961
49,200,389.741
53,200,393.421509
46,200,397.217987
51,200,400.83292
41,200,404.550486
50,200,408.825459
43,200,412.567065
38,200,416.166959
42,200,419.891621
41,200,423.45438
43,200,427.682065
43,200,431.271939
46,200,434.822412
41,200,438.602962
45,200,442.314526
40,200,446.696944
49,200,450.375728
44,200,454.200995
45,200,457.826488
42,200,461.338872
53,200,465.608688
50,200,469.160372
46,200,473.027598
43,200,476.721875
49,200,480.398495
37,200,484.573
45,200,488.25495
50,200,491.845702
33,200,495.426958
45,200,498.952944
38,200,503.186671
47,200,506.89172
50,200,510.72736
41,200,514.487151
41,200,518.129716
48,200,522.40311
45,200,526.074358
47,200,529.879798
50,200,533.745207
46,200,537.539473
50,200,541.839015
48,200,545.691846
50,200,549.479939
48,200,553.22714
40,200,556.99232
47,200,561.45024
47,200,565.229023
45,200,569.034944
47,200,572.6556
43,200,576.26555
45,200,580.600152
48,200,584.382968
42,200,588.091443
47,200,591.844287
49,200,595.495487
44,200,599.759533
48,200,603.465697
44,200,607.288575
36,200,611.020207
39,200,614.78109
45,200,619.074542
43,200,622.846216
45,200,626.734456
52,200,630.48091
37,200,634.219141
47,200,638.486327
47,200,642.229659
47,200,645.987129
42,200,649.772416
39,200,653.412802
53,200,657.764888
45,200,661.5361
36,200,665.199204
45,200,668.890237
50,200,672.630289
47,200,676.832992
44,200,680.345248
44,200,684.055457
43,200,687.815468
47,200,691.420342
43,200,695.888377
40,200,699.783507
55,200,703.506397
52,200,707.250306
47,200,711.181474
37,200,715.666588
41,200,719.376499
56,200,722.977621
48,200,726.55332
48,200,730.122851
54,200,734.63138
45,200,738.430095
46,200,742.191658
48,200,746.033988
44,200,749.753958
46,200,754.034119
46,200,757.803757
44,200,761.575324
47,200,765.4303
49,200,769.178007
51,200,773.600887
39,200,777.241564
50,200,781.071986
47,200,784.798746
44,200,788.527448
48,200,792.973998
46,200,796.709368
34,200,800.31928
43,200,804.071249
38,200,807.820454
40,200,812.172105
48,200,815.837126
51,200,819.419822
38,200,823.05583
59,200,826.832251
48,200,830.939331
45,200,834.464392
47,200,838.21219
35,200,842.004826
41,200,846.003681
50,200,850.361434
39,200,853.916248
43,200,857.736527
49,200,861.602148
47,200,865.25384
49,200,869.564494
44,200,873.203583
45,200,876.714966
52,200,880.4703
60,200,884.235177
44,200,888.570691
50,200,892.3608
47,200,896.149987
47,200,899.73011
52,200,903.643408
44,200,908.204812
50,200,911.858365
48,200,915.630661
47,200,919.288423
47,200,923.170751
43,200,927.633395
39,200,931.384258
55,200,935.18482
41,200,938.988366
47,200,942.692861
44,200,947.148408
47,200,950.896269
50,200,954.692464
46,200,958.420473
39,200,962.079804
47,200,966.55921
40,200,970.282989
46,200,974.081692
45,200,977.654513
46,200,981.187346
52,200,985.66502
56,200,989.390582
46,200,993.183003
51,200,996.923293
51,200,1000.588718
51,200,1004.878898
45,200,1008.48925
40,200,1012.152498
42,200,1015.849448
47,200,1019.604517
48,200,1024.05716
53,200,1027.877332
48,200,1031.603995
45,200,1035.339302
49,200,1039.09246
47,200,1043.60127
43,200,1047.160485
43,200,1050.860916
47,200,1054.533602
44,200,1058.435001
47,200,1063.101613
47,200,1067.006752
51,200,1070.791854
47,200,1074.613487
45,200,1078.317779
56,200,1083.165126
49,200,1086.91998
40,200,1090.686859
51,200,1094.493734
42,200,1098.313725
47,200,1102.772854
44,200,1106.46963
34,200,1110.426952
46,200,1114.301382
57,200,1118.039583
43,200,1122.626184
43,200,1126.17512
49,200,1129.884998
43,200,1133.752673
48,200,1137.368065
50,200,1141.8644
52,200,1145.692222
56,200,1149.350862
49,200,1153.16811
53,200,1156.980037
46,200,1161.258499
55,200,1164.843731
52,200,1168.734136
49,200,1172.575034
48,200,1176.145456
43,200,1180.87534
53,200,1184.703314
50,200,1188.462195
56,200,1192.241029
50,200,1195.975014
57,200,1200.385473
56,200,1204.210502
50,200,1207.965152
45,200,1211.621348
58,200,1215.50138
45,200,1220.052536
41,200,1223.980489
52,200,1227.804255
49,200,1231.56364
49,200,1235.418113
59,200,1240.119467
52,200,1243.902963
45,200,1247.645684
44,200,1251.366865
44,200,1255.096919
52,200,1259.680511
51,200,1263.426454
47,200,1267.248137
47,200,1270.961238
43,200,1274.767352
60,200,1279.33378
43,200,1283.089109
47,200,1286.642095
40,200,1290.49359
54,200,1294.242597
46,200,1298.788588
53,200,1302.417836
41,200,1306.205743
49,200,1309.93335
51,200,1313.676721
58,200,1318.061761
57,200,1321.709552
56,200,1325.500415
43,200,1329.270977
48,200,1333.041314
45,200,1337.755649
52,200,1341.571907
51,200,1345.400711
47,200,1349.134011
52,200,1353.090848
46,200,1357.651293
56,200,1361.501306
51,200,1365.336929
48,200,1369.079134
57,200,1372.797686
50,200,1377.314923
62,200,1381.231425
49,200,1384.986904
50,200,1388.65701
52,200,1392.338542
50,200,1396.81953
46,200,1400.57222
