#{"t_start": 1596352301.7332783, "env_id": null}
r,l,t
89,200,2.567066
88,200,4.40868
80,200,6.433202
90,200,8.42838
84,200,10.555286
80,200,12.957293
83,200,15.459498
106,200,18.01184
100,200,20.471457
81,200,23.067473
94,200,26.135738
77,200,28.728966
80,200,31.195913
82,200,33.661586
88,200,36.072709
90,200,38.903221
89,200,41.444435
77,200,44.002028
90,200,46.529722
87,200,49.107275
93,200,52.158551
80,200,54.615628
92,200,57.224568
93,200,59.812762
90,200,62.42195
71,200,65.48582
96,200,68.107604
77,200,70.774134
91,200,73.197996
61,148,75.128528
73,200,78.001115
66,200,80.643602
74,200,83.28972
70,200,85.979053
61,200,88.806037
68,200,91.883459
66,200,94.491429
57,200,97.141794
71,200,99.747907
71,200,102.327451
74,200,105.151208
72,200,107.681974
79,200,110.270887
67,200,112.821518
74,200,115.314039
66,200,118.465411
65,200,121.129436
56,200,123.693849
69,200,126.331828
73,200,128.900082
65,200,131.971535
68,175,134.30409
82,200,136.710693
66,200,139.227431
74,200,142.050746
65,200,144.891147
71,200,147.364826
59,200,149.85915
86,200,152.417998
68,200,155.0885
66,200,158.33406
67,200,161.044654
65,200,163.690694
68,200,166.330837
76,200,168.997735
61,200,172.134491
60,200,174.727013
66,200,177.301773
72,200,179.821276
64,200,182.357056
58,200,185.488993
61,200,188.034393
66,200,190.733986
60,200,193.464132
67,200,196.051815
66,200,199.274705
68,200,201.745214
68,200,204.491579
78,200,207.015189
76,200,209.582772
71,200,212.477343
86,200,215.060346
78,200,217.622108
60,159,219.660286
51,116,221.042403
92,200,223.757075
61,200,226.942171
63,200,229.400357
63,200,232.042301
72,200,234.57556
66,200,237.155644
67,200,240.259155
67,200,242.671637
68,200,245.140232
74,200,247.778608
71,200,250.288821
74,200,253.629717
14,54,254.313113
80,200,256.992523
69,200,259.508923
68,200,262.294425
67,200,265.534602
65,200,268.342069
64,200,271.016239
78,200,273.779445
77,200,276.376877
61,200,279.49753
74,187,281.845746
82,200,284.457678
71,200,286.99389
74,200,289.610806
61,200,292.60846
62,200,295.196338
70,200,297.822083
70,200,300.362385
71,200,302.924117
79,200,306.084051
65,200,308.688352
72,200,311.361631
70,200,314.055717
63,200,316.75152
77,200,319.801608
76,200,322.351642
81,200,324.977246
74,200,327.489218
81,200,330.032989
70,200,333.320834
77,200,335.783586
70,200,338.441672
75,200,341.172039
60,200,343.792647
65,200,347.130434
73,200,349.852699
72,200,352.531032
84,200,355.180176
68,200,357.779904
65,200,360.962555
77,200,363.581796
78,200,366.086731
64,200,368.640813
71,200,371.237683
79,200,374.505774
81,200,377.152482
70,200,379.764452
71,200,382.197486
67,200,384.812422
70,200,388.046773
64,200,390.770019
74,200,393.451262
75,200,396.232777
58,200,398.793155
76,200,402.029096
49,153,404.094976
86,200,406.617441
77,200,409.211091
71,200,411.818459
64,169,413.989671
88,200,417.132334
15,63,417.975976
93,200,420.641269
67,200,423.284801
18,45,423.871518
93,200,426.325796
84,200,429.541582
63,200,432.149734
73,200,434.73353
67,200,437.457147
76,200,439.99455
69,200,443.277105
77,200,445.902508
61,200,448.512147
80,200,451.045981
63,200,453.599399
76,200,456.673124
72,200,459.369026
72,200,462.200869
74,200,464.76945
84,200,467.400376
63,200,470.505901
65,200,473.185232
72,200,475.944765
68,200,478.617978
66,200,481.38926
77,200,484.789781
70,200,487.472673
67,200,490.098153
70,200,492.623721
71,200,495.447018
81,200,498.696545
73,200,501.360976
60,200,504.027778
70,200,506.658111
65,200,509.309357
74,200,512.611191
72,200,515.323967
59,200,517.994432
68,200,520.614835
72,200,523.037607
75,200,526.297878
84,200,528.901103
88,200,531.457195
62,200,534.000785
79,200,536.648319
72,200,539.993061
85,200,542.681906
74,200,545.102018
67,200,547.723881
70,200,550.377817
78,200,553.604239
68,200,556.278705
69,200,558.817977
73,200,561.563707
64,200,564.255835
65,200,567.435646
66,200,570.135798
