#{"t_start": 1596609429.810042, "env_id": null}
r,l,t
84,200,3.574139
54,200,6.832384
23,200,9.830066
54,200,13.005509
39,200,16.236857
73,200,19.417042
73,200,22.316422
74,200,25.254355
52,101,26.98163
17,200,30.378701
7,200,34.341786
10,200,37.643377
14,200,40.760629
13,200,44.026106
15,200,47.37496
17,200,50.939025
11,200,54.358611
14,200,57.52921
13,200,60.72721
13,200,63.969311
11,200,67.145769
18,200,70.37036
13,200,73.512353
11,200,76.670343
9,200,79.886535
10,200,83.723891
9,200,87.037216
16,200,90.13713
12,200,93.562135
11,200,96.896128
10,200,100.38971
8,200,103.60749
9,200,106.80342
15,200,109.545961
13,200,112.437518
12,200,116.025868
11,200,119.212113
9,200,122.484361
8,200,125.793002
11,200,129.047485
6,200,132.773248
11,200,136.064545
12,200,139.249149
10,200,143.004178
14,200,146.731051
8,200,150.880522
15,200,154.05448
18,200,157.634465
10,200,161.581544
10,200,165.246088
6,200,169.132965
9,200,172.451606
13,200,175.751411
12,200,179.414867
11,200,182.83197
18,200,186.990854
11,200,190.551255
12,200,194.151295
13,200,197.79303
11,200,201.245237
9,200,205.006397
10,200,208.575174
9,200,212.093897
10,200,215.608873
10,200,219.201682
8,200,223.329723
11,200,226.952748
12,200,230.494254
15,200,234.167353
7,200,237.726685
15,200,241.794643
10,200,245.373821
18,200,248.667496
10,200,252.148955
13,200,255.76008
12,200,259.96719
12,200,263.638115
17,200,267.368879
12,200,271.02358
11,200,274.603289
9,200,278.990509
14,200,282.686323
15,200,286.541502
11,200,290.125849
11,200,293.761278
10,200,297.291759
14,200,300.542295
13,200,304.176852
14,200,307.801406
10,200,311.422366
12,200,315.612496
9,200,319.38908
12,200,323.132768
10,200,326.773427
15,200,330.45787
15,200,334.623129
11,200,338.208398
11,200,341.884189
12,200,345.022108
12,200,348.59063
12,200,352.846065
20,200,356.511836
14,200,360.383855
10,200,364.082178
8,200,367.769363
8,200,372.012006
8,200,375.624209
14,200,379.256858
9,200,382.860569
13,200,386.647083
11,200,390.702974
10,200,394.35184
10,200,398.091497
15,200,401.896694
12,200,405.542151
15,200,409.730762
13,200,413.272553
12,200,416.854279
12,200,420.376162
6,200,423.905272
9,200,428.264161
9,200,432.007531
14,200,435.77265
10,200,439.039176
6,200,442.639569
12,200,446.838815
8,200,450.476088
8,200,454.206805
11,200,458.070386
13,200,461.711612
12,200,465.966797
9,200,469.566692
11,200,473.291833
10,200,476.791975
14,200,480.470443
12,200,484.542996
9,200,487.658773
19,200,491.450596
8,200,495.218798
11,200,499.155252
14,200,503.069831
17,200,506.775545
15,200,510.451684
14,200,514.313455
7,200,518.023096
8,200,522.320114
12,200,526.014903
10,200,529.707582
12,200,532.993045
11,200,536.567375
14,200,540.979761
18,200,544.675413
10,200,548.419149
14,200,552.04981
18,200,555.861342
10,200,560.289392
11,200,563.813731
14,200,567.441245
16,200,571.07871
8,200,574.722567
12,200,578.831812
13,200,582.236863
9,200,586.245785
6,200,589.833351
11,200,593.618908
16,200,597.82528
10,200,601.429014
16,200,605.339633
20,200,609.161679
14,200,612.765199
14,200,617.061158
15,200,620.978287
13,200,624.62213
15,200,627.692826
21,200,631.38631
8,200,635.80407
12,200,639.545954
13,200,643.175142
14,200,646.905259
11,200,650.667696
18,200,654.981345
12,200,658.684561
18,200,662.21527
14,200,665.949886
15,200,669.60381
15,200,673.811915
11,200,677.142794
13,200,680.78862
13,200,684.49566
10,200,688.020822
18,200,692.34988
12,200,696.072573
19,200,699.666888
16,200,703.553305
10,200,707.293799
14,200,711.608053
12,200,715.363096
22,200,719.0722
11,200,722.20656
12,200,725.701018
11,200,730.080653
12,200,733.718003
18,200,737.598315
12,200,741.391886
13,200,745.099262
19,200,749.718362
13,200,753.281194
16,200,756.979269
17,200,760.983356
14,200,764.764819
11,200,768.780171
16,200,771.980995
15,200,775.882509
9,200,779.315612
17,200,783.111818
14,200,787.447965
15,200,791.145285
14,200,794.5948
9,200,798.321257
14,200,802.089801
13,200,806.376368
17,200,809.994727
15,200,813.830487
12,200,817.119924
14,200,820.639877
9,200,825.108814
15,200,828.802306
15,200,832.530113
10,200,836.286692
19,200,839.877482
14,200,843.885456
19,200,847.568405
19,200,851.25029
14,200,854.937221
19,200,858.76108
18,200,863.173372
14,200,866.522357
17,200,870.117303
17,200,873.723315
8,200,877.574764
14,200,881.885979
17,200,885.560289
16,200,889.168032
18,200,892.814168
14,200,896.394898
14,200,900.81426
10,200,904.598291
8,200,908.410192
14,200,911.824995
19,200,915.425725
10,200,919.977869
14,200,923.729905
13,200,927.448111
15,200,931.408238
22,200,935.106134
15,200,939.542617
13,200,943.369686
20,200,947.08236
16,200,950.845015
14,200,954.53875
13,200,958.504946
13,200,962.026653
13,200,965.889819
16,200,969.597237
16,200,973.314675
14,200,977.53282
16,200,981.299515
13,200,984.985261
16,200,988.875215
18,200,992.829082
17,200,997.393229
16,200,1001.139536
21,200,1004.664931
20,200,1008.049878
22,200,1011.793843
13,200,1016.428919
10,200,1020.270516
19,200,1024.07062
15,200,1028.108895
20,200,1031.747263
13,200,1036.120528
13,200,1039.861374
17,200,1043.589161
12,200,1047.39271
13,200,1051.022844
17,200,1055.173936
10,200,1059.117154
16,200,1062.796417
23,200,1066.602618
14,200,1070.339278
14,200,1074.686702
18,200,1078.358978
15,200,1082.269815
14,200,1085.994367
15,200,1089.635066
16,200,1094.114358
19,200,1097.811662
18,200,1101.304551
13,200,1104.928681
21,200,1108.664536
17,200,1113.158717
15,200,1116.952126
13,200,1120.571038
17,200,1124.322038
10,200,1128.205351
11,200,1132.615706
11,200,1136.378352
19,200,1140.155225
17,200,1144.040988
18,200,1147.325854
9,200,1152.005565
14,200,1155.892866
12,200,1159.649026
14,200,1163.514628
15,200,1167.187923
16,200,1171.698941
18,200,1175.411043
19,200,1179.341696
18,200,1183.033283
14,200,1186.975498
18,200,1191.471191
15,200,1194.674258
14,200,1198.176008
17,200,1202.17411
23,200,1206.014426
12,200,1210.391971
15,200,1214.148014
16,200,1217.796298
17,200,1221.5171
12,200,1225.244087
16,200,1229.644463
16,200,1233.571689
15,200,1237.337101
13,200,1240.771508
16,200,1244.486206
17,200,1248.972906
17,200,1252.900908
14,200,1256.715742
20,200,1260.459991
17,200,1264.28617
20,200,1268.640817
19,200,1272.410702
14,200,1276.008264
