#{"t_start": 1596007999.5315645, "env_id": null}
r,l,t
34,200,3.399494
43,200,6.476978
40,200,9.756481
44,200,13.448874
46,200,17.572096
45,200,21.938269
50,200,26.721016
38,200,31.49125
42,200,36.159875
42,200,40.813993
49,200,45.862851
40,200,50.661502
37,200,55.380301
47,200,60.053673
42,200,64.58175
44,200,69.865603
43,200,74.530125
35,200,79.175065
40,200,83.861819
37,200,88.588126
39,200,93.821373
41,200,98.269794
42,200,102.991771
43,200,107.874312
40,200,112.37616
37,200,117.862012
50,200,122.58164
50,200,127.41815
41,200,132.193619
42,200,136.929263
45,200,142.062543
46,200,146.890742
42,200,151.470497
38,200,156.268785
47,200,160.890421
42,200,165.934052
38,200,170.69468
43,200,175.442247
40,200,180.208474
39,200,184.858144
38,200,190.006246
39,200,194.725428
39,200,199.385885
45,200,204.096419
41,200,208.74579
41,200,213.925135
34,200,218.646223
43,200,223.520054
43,200,228.264763
41,200,233.193873
41,200,238.180161
43,200,242.895127
45,200,247.602479
38,200,252.31537
37,200,256.918185
37,200,261.735143
42,200,266.51316
47,200,271.410663
50,200,276.096397
41,200,280.915548
43,200,285.828722
50,200,290.907401
36,200,295.741659
48,200,300.472786
41,200,305.193744
43,200,310.295463
43,200,314.934045
45,200,319.615667
44,200,324.517845
40,200,329.178083
43,200,334.237336
48,200,339.027478
48,200,343.802092
42,200,348.500465
42,200,353.313883
44,200,358.537794
43,200,363.244279
50,200,367.968462
46,200,372.814741
41,200,377.657698
42,200,382.940561
47,200,387.708145
41,200,392.829124
46,200,397.678468
41,200,402.321949
48,200,407.793549
49,200,412.473737
37,200,417.20467
43,200,421.932492
42,200,426.679966
37,200,432.015157
36,200,436.459398
48,200,441.191295
37,200,446.047049
37,200,450.817969
43,200,456.130606
38,200,460.949063
38,200,465.74647
52,200,470.591187
55,200,475.414156
46,200,480.455095
48,200,485.073405
42,200,489.817211
43,200,494.368698
43,200,499.305087
45,200,504.737414
37,200,509.500385
36,200,514.497744
38,200,519.345909
44,200,524.202698
44,200,529.445086
41,200,534.14023
39,200,538.713406
42,200,543.425375
43,200,547.963802
48,200,553.304854
44,200,558.167742
43,200,562.662261
44,200,567.499351
38,200,572.387901
38,200,577.525439
49,200,582.382942
46,200,587.045357
46,200,591.707642
52,200,596.554445
46,200,601.809695
35,200,606.588619
49,200,611.409156
41,200,616.024731
54,200,621.071772
51,200,626.531803
52,200,631.072321
54,200,635.859424
46,200,640.48724
45,200,645.118939
49,200,650.377712
44,200,655.123191
55,200,659.786659
42,200,664.475408
52,200,669.214284
47,200,674.479182
52,200,679.507483
50,200,684.491519
43,200,689.09503
48,200,694.006403
55,200,699.157928
48,200,704.243611
52,200,708.917835
56,200,713.517227
44,200,718.38315
41,200,723.789233
45,200,728.579415
46,200,733.375296
42,200,738.013532
57,200,742.725831
43,200,748.395134
47,200,753.091812
51,200,758.022635
49,200,762.888267
48,200,767.344237
42,200,772.706537
42,200,777.537441
50,200,782.336439
49,200,787.420262
56,200,792.049396
53,200,797.533839
43,200,802.276543
49,200,806.972147
37,200,811.846242
47,200,816.5259
44,200,821.814552
38,200,826.62715
46,200,831.708966
46,200,836.326091
43,200,840.969831
58,200,846.542332
57,200,851.573218
46,200,856.084993
48,200,860.903151
51,200,865.478163
48,200,870.47863
42,200,875.258929
52,200,879.869106
51,200,884.692401
43,200,889.584411
45,200,894.832058
48,200,899.62471
53,200,904.225791
47,200,909.014354
48,200,913.817725
53,200,919.089642
46,200,924.011816
60,200,928.640876
50,200,933.421707
51,200,938.437671
51,200,943.658529
45,200,948.324553
46,200,953.160941
57,200,957.877375
43,200,962.423271
49,200,967.894984
43,200,972.638772
49,200,977.444142
50,200,982.421469
40,200,987.374978
45,200,992.435754
43,200,996.911681
49,200,1001.622084
48,200,1006.290697
49,200,1010.958909
55,200,1016.362923
46,200,1021.060822
49,200,1026.037098
47,200,1030.948003
47,200,1035.747194
56,200,1041.236352
49,200,1045.731184
50,200,1050.51243
46,200,1055.303272
53,200,1060.29783
