#{"t_start": 1596187047.2239256, "env_id": null}
r,l,t
65,200,5.094853
58,200,9.991223
60,200,15.260741
60,200,20.374967
60,200,25.235321
63,200,28.840444
62,200,34.381553
55,200,40.118224
53,200,45.206117
53,200,50.599217
59,200,56.628252
69,200,61.829713
65,200,67.854979
73,200,72.383449
65,200,76.533376
66,200,82.500785
66,200,88.224961
62,200,93.737346
60,200,98.917945
57,200,104.423148
67,200,110.009159
63,200,115.544498
68,200,119.666431
59,200,124.670074
68,200,129.916917
58,200,135.978679
57,200,141.222223
63,200,146.754327
64,200,152.416507
63,200,157.882714
64,200,163.138063
74,200,166.954637
72,200,171.685025
56,200,177.271902
66,200,182.563445
62,200,188.524929
56,200,193.788045
61,200,199.006486
64,200,204.209208
62,200,209.740008
60,200,213.994767
56,200,219.410661
66,200,224.723103
62,200,229.982893
61,200,235.464493
49,200,241.482524
55,200,246.490534
58,200,251.812783
63,200,257.510076
60,200,261.443285
74,200,267.066654
69,200,272.253241
67,200,277.765038
57,200,283.066069
60,200,288.708548
58,200,294.818396
65,200,300.410396
62,200,305.78125
75,200,310.181378
68,200,315.635903
65,200,321.706529
60,200,327.046881
60,200,331.954505
67,200,337.555789
71,200,343.157197
63,200,348.808932
56,200,352.876708
68,200,357.946799
62,200,363.674336
57,200,369.398737
65,200,375.225026
70,200,380.815025
75,200,386.157089
70,200,391.603315
66,200,396.598904
66,200,400.407401
68,200,405.924817
68,200,411.670686
64,200,416.835422
63,200,422.285287
75,200,428.321576
67,200,433.763454
65,200,439.408136
66,200,444.122977
66,200,448.312117
66,200,454.60893
63,200,460.201209
62,200,465.775331
74,200,471.387412
62,200,476.990186
60,200,482.913636
78,200,488.414522
61,200,492.291759
62,200,496.960533
69,200,502.635975
64,200,508.710493
70,200,514.137274
66,200,519.79792
63,200,525.252037
64,200,530.397856
72,200,536.359743
64,200,539.781461
56,200,544.992363
55,200,550.1329
69,200,555.362756
66,200,561.744353
66,200,567.525235
68,200,572.535838
64,200,578.318264
63,200,583.668083
68,200,587.998485
56,200,593.120885
68,200,598.641478
70,200,604.229494
68,200,609.670081
68,200,615.524715
60,200,621.126582
63,200,626.340699
69,200,631.554115
70,200,635.317793
64,200,641.323797
61,200,646.864054
76,200,652.377542
66,200,657.930004
64,200,663.877449
64,200,670.069
68,200,675.585037
66,200,679.623614
67,200,684.371605
61,200,689.928866
67,200,695.931134
68,200,701.66846
71,200,707.416219
71,200,712.727762
59,200,718.485079
60,200,724.240178
69,200,728.139458
63,200,733.493376
72,200,739.213701
64,200,744.664438
65,200,750.990144
61,200,756.637708
71,200,762.177812
71,200,767.492052
69,200,772.515371
67,200,777.887034
69,200,783.663036
71,200,787.478121
67,200,791.117316
63,200,795.756189
72,200,801.262216
77,200,805.805733
62,200,810.442137
65,200,815.327991
62,200,820.216443
75,200,824.839152
58,200,829.65826
60,200,834.649233
71,200,839.157895
64,200,843.82688
58,200,849.22223
72,200,854.107518
64,200,858.975937
68,200,863.527509
70,200,868.268431
74,200,873.258543
64,200,878.12868
63,200,882.651424
74,200,887.461702
59,200,892.194805
61,200,897.360329
73,200,901.881829
67,200,906.355401
66,200,911.332477
61,200,916.040257
73,200,920.76829
64,200,925.587267
53,200,930.250387
61,200,934.858439
64,200,939.344067
57,200,944.795544
59,200,949.332397
64,200,954.069515
66,200,958.783763
66,200,963.091165
72,200,968.109203
63,200,973.057211
59,200,977.755623
63,200,982.055504
62,200,986.715104
71,200,992.255211
58,200,996.981851
73,200,1001.622801
64,200,1006.470335
77,200,1010.919111
60,200,1016.371245
66,200,1021.177071
63,200,1026.146502
67,200,1030.726509
69,200,1035.620997
66,200,1040.915564
62,200,1045.456509
60,200,1050.221196
63,200,1054.905169
59,200,1059.286875
70,200,1064.882017
65,200,1069.781698
63,200,1074.33765
60,200,1078.667985
70,200,1083.516226
72,200,1088.701652
78,200,1093.034848
62,200,1097.488585
75,200,1102.49918
68,200,1107.048615
70,200,1112.39872
65,200,1116.895554
63,200,1121.742408
67,200,1126.504793
62,200,1131.326145
70,200,1136.43546
67,200,1140.959415
55,200,1145.933404
67,200,1150.787638
67,200,1154.896393
65,200,1160.152371
71,200,1165.072543
70,200,1169.452274
58,200,1174.088854
58,200,1178.900844
83,200,1184.01825
61,200,1188.658465
75,200,1193.453928
71,200,1197.938736
64,200,1202.448747
57,200,1207.813495
67,200,1212.517536
62,200,1216.80311
70,200,1221.652153
60,200,1226.609789
74,200,1231.819664
60,200,1236.194259
64,200,1241.008432
71,200,1245.932144
66,200,1250.744504
71,200,1256.078071
62,200,1260.820313
67,200,1265.368993
68,200,1270.500583
65,200,1275.113437
68,200,1280.350389
56,200,1284.864434
67,200,1289.750388
55,200,1294.105081
73,200,1298.83722
65,200,1304.033601
67,200,1308.722994
76,200,1312.906632
72,200,1317.719408
58,200,1322.587016
78,200,1327.643745
68,200,1332.104561
78,200,1336.895847
52,200,1341.412532
64,200,1346.365206
69,200,1351.697738
67,200,1356.232784
62,200,1361.097646
69,200,1366.090253
71,200,1370.771384
79,200,1376.317636
71,200,1380.87466
71,200,1385.710797
70,200,1390.259129
75,200,1394.798398
72,200,1400.40846
71,200,1405.10074
60,200,1409.634635
75,200,1414.445472
63,200,1419.033005
74,200,1424.734814
70,200,1429.310708
73,200,1433.721841
63,200,1438.12819
66,200,1442.886069
69,200,1448.327748
66,200,1452.759372
63,200,1457.442612
73,200,1462.055676
66,200,1466.438272
70,200,1471.704436
60,200,1476.365979
47,200,1480.668678
75,200,1485.132404
68,200,1489.708055
62,200,1495.490157
67,200,1499.806518
62,200,1504.569053
67,200,1509.172178
79,200,1513.523163
73,200,1518.850659
65,200,1523.507114
69,200,1528.179834
68,200,1532.444991
70,200,1537.185131
69,200,1542.82153
65,200,1547.292194
67,200,1551.981156
73,200,1556.606391
71,200,1561.069782
60,200,1566.416417
58,200,1571.059335
73,200,1575.776703
65,200,1580.241138
69,200,1584.821567
81,200,1590.097579
68,200,1594.62791
69,200,1599.389858
68,200,1604.022629
74,200,1608.332374
74,200,1613.510699
61,200,1618.32003
62,200,1623.033961
67,200,1627.378723
71,200,1631.955097
69,200,1637.19754
62,200,1641.490444
58,200,1646.389982
74,200,1651.072317
64,200,1655.596056
67,200,1660.885548
64,200,1665.781207
58,200,1670.237298
71,200,1674.918762
74,200,1679.617212
75,200,1684.978766
71,200,1689.513884
68,200,1694.476017
58,200,1699.332809
65,200,1703.716562
65,200,1709.118903
65,200,1713.887916
67,200,1718.78855
68,200,1723.657705
73,200,1728.035773
67,200,1733.212364
67,200,1737.813842
75,200,1742.767889
57,200,1747.126178
72,200,1751.668612
74,200,1757.042854
64,200,1761.922899
71,200,1766.455472
75,200,1771.432834
71,200,1776.349741
63,200,1781.717436
71,200,1786.369695
65,200,1791.162909
59,200,1796.083094
70,200,1800.611292
72,200,1805.965374
71,200,1810.553176
66,200,1814.970145
59,200,1819.966886
63,200,1824.916049
67,200,1830.264817
73,200,1834.832501
63,200,1839.641302
70,200,1844.330162
71,200,1848.933786
66,200,1854.629649
67,200,1859.359685
79,200,1863.80049
72,200,1868.560199
63,200,1873.231132
71,200,1878.407465
77,200,1882.926498
77,200,1887.643904
72,200,1892.230895
64,200,1896.833863
74,200,1902.319166
69,200,1906.95516
69,200,1911.615458
68,200,1916.585583
78,200,1921.364709
66,200,1926.911235
68,200,1931.697648
67,200,1936.425073
73,200,1940.90939
68,200,1945.306357
69,200,1950.656437
69,200,1955.342181
74,200,1959.605647
79,200,1963.958831
81,200,1968.828377
65,200,1974.086657
69,200,1978.966043
58,200,1983.338067
70,200,1988.021416
71,200,1992.663435
72,200,1998.593811
72,200,2002.949968
81,200,2007.566703
75,200,2012.390384
76,200,2017.139749
71,200,2022.227182
69,200,2026.948431
67,200,2031.882202
64,200,2036.024306
73,200,2040.818621
62,200,2046.380424
68,200,2050.887465
67,200,2055.689126
72,200,2060.188668
73,200,2064.67626
68,200,2069.641296
66,200,2074.554436
80,200,2079.358349
72,200,2083.566966
55,200,2088.346217
79,200,2093.955689
76,200,2098.468969
70,200,2102.704603
73,200,2107.458452
66,200,2112.1514
67,200,2117.634421
69,200,2122.278695
63,200,2127.071188
62,200,2131.712024
78,200,2136.178822
69,200,2141.465517
66,200,2145.961183
72,200,2150.735843
67,200,2155.43566
62,200,2159.819615
69,200,2165.183485
65,200,2169.944938
67,200,2174.736228
65,200,2179.081265
63,200,2183.930681
64,200,2189.390246
74,200,2194.003659
72,200,2198.622309
64,200,2203.528264
63,200,2208.299061
63,200,2213.774114
56,200,2218.521125
69,200,2223.361428
69,200,2227.800246
67,200,2232.710202
72,200,2237.747573
73,200,2242.185374
64,200,2247.021733
68,200,2251.972649
69,200,2256.711475
62,200,2261.92038
69,200,2266.678275
61,200,2271.647771
64,200,2276.546698
57,200,2281.157804
66,200,2286.71423
72,200,2291.154607
69,200,2295.969508
68,200,2300.553359
69,200,2305.113215
83,200,2310.712844
63,200,2315.516146
72,200,2319.942632
80,200,2324.779619
62,200,2329.759305
57,200,2335.159106
74,200,2339.212791
66,200,2343.982161
71,200,2348.831806
73,200,2353.439648
77,200,2358.938909
67,200,2363.688309
77,200,2368.383879
77,200,2373.079982
64,200,2377.430234
68,200,2382.96896
70,200,2387.408768
74,200,2392.135176
73,200,2396.410272
67,200,2401.017513
82,200,2406.929453
62,200,2411.619014
59,200,2415.932054
74,200,2420.874286
68,200,2425.70428
62,200,2431.39048
70,200,2435.909578
66,200,2440.748448
72,200,2445.515015
75,200,2449.935657
68,200,2455.257068
67,200,2460.163834
59,200,2464.791844
66,200,2469.52172
59,200,2473.995579
66,200,2479.372051
63,200,2484.100804
74,200,2488.723676
66,200,2493.434504
64,200,2497.923937
68,200,2503.423204
75,200,2508.186361
73,200,2512.391996
63,200,2517.011388
69,200,2521.820227
81,200,2527.210386
68,200,2531.814555
63,200,2536.432094
71,200,2540.824685
66,200,2545.473783
68,200,2551.308532
65,200,2555.867213
62,200,2560.365442
67,200,2564.852679
62,200,2569.707061
66,200,2575.021286
64,200,2579.755396
74,200,2584.418277
63,200,2589.05697
67,200,2593.149134
61,200,2598.807531
71,200,2603.561479
65,200,2608.064896
58,200,2612.544322
80,200,2617.117221
70,200,2622.559371
72,200,2627.483402
69,200,2632.07273
74,200,2636.698749
60,200,2641.158852
71,200,2646.89077
76,200,2651.456835
66,200,2655.990561
75,200,2660.757337
72,200,2665.59297
69,200,2671.180884
