#{"t_start": 1596352293.2174017, "env_id": null}
r,l,t
88,200,3.395128
84,200,6.884628
86,200,10.718114
90,200,15.164676
75,200,19.807537
90,200,24.693442
78,200,30.308321
87,200,36.101145
91,200,41.804041
84,200,47.669978
82,200,54.246691
90,200,59.878959
72,200,65.617208
87,200,71.365903
87,200,77.100628
83,200,83.370297
80,200,89.227391
86,200,94.969181
80,200,100.690892
83,200,106.561002
88,200,112.53508
93,200,118.370984
90,200,124.043719
88,200,129.69544
88,200,135.460396
82,200,141.795778
85,200,147.655195
82,200,153.374706
82,200,159.290091
72,200,164.820193
90,200,170.865535
94,200,176.742644
90,200,182.455301
82,200,188.411014
80,200,194.392564
86,200,200.670207
78,200,206.830282
84,200,212.775909
83,200,218.806759
81,200,224.75577
90,200,231.051862
73,200,236.832196
86,200,243.102335
70,200,249.030566
87,200,255.315926
82,200,261.505248
87,200,267.377943
90,200,273.180584
74,200,279.091544
101,200,284.878511
88,200,291.011001
80,200,296.908746
86,200,302.74482
81,200,308.788018
94,200,314.628152
83,200,320.847481
76,200,326.494209
73,200,332.379212
79,200,338.162784
90,200,344.06964
87,200,350.165192
85,200,356.303793
82,200,362.141348
87,200,368.03492
91,200,373.906176
89,200,380.666255
86,200,386.60661
83,200,392.774971
93,200,398.66349
90,200,404.670486
95,200,410.885216
89,200,416.894021
48,124,420.611206
80,200,426.447262
73,200,432.536789
61,200,439.061043
68,200,445.170456
64,200,451.028553
64,200,456.945504
65,200,463.079861
67,200,469.468515
77,200,475.639435
92,200,481.731698
71,200,487.613019
61,200,493.72847
60,200,500.323267
66,200,506.297256
62,200,512.351495
66,200,518.403518
69,200,524.34231
72,200,530.648809
58,200,536.569264
63,200,542.679038
73,200,548.564612
63,200,554.734831
65,200,561.525238
73,200,567.693903
73,200,573.985039
66,200,580.152268
70,200,586.213428
81,200,592.697332
0,10,593.013113
81,200,598.892801
69,200,604.890759
75,200,610.916049
63,200,616.967
73,200,623.607142
72,200,629.753637
73,200,635.874881
69,200,641.714724
56,200,647.812614
68,200,654.108402
63,200,660.13449
70,200,666.210304
72,200,672.101428
66,200,678.200702
74,200,684.893106
87,200,691.026924
75,200,697.231528
71,200,703.220867
63,200,709.337968
71,200,715.941745
76,200,721.966758
78,200,727.895847
69,200,734.22574
63,200,740.34809
63,200,746.820487
83,200,752.874804
62,200,758.655823
71,200,764.730668
67,200,770.764948
80,200,777.351242
74,200,783.513526
83,200,789.805001
67,200,795.855247
76,200,801.910044
75,200,808.635776
69,200,814.87362
79,200,820.950699
57,200,826.912835
73,200,832.991058
75,200,839.733064
84,200,845.655317
82,200,851.581936
74,200,857.50592
77,200,863.476311
73,200,870.269807
78,200,876.590451
65,200,882.589671
74,200,888.607829
86,200,894.786336
80,200,901.849645
68,200,907.685078
75,200,913.744887
63,200,919.90992
76,200,926.006582
81,200,932.686917
66,200,938.660649
69,200,944.600537
78,200,950.825953
85,200,956.716809
75,200,963.156006
80,200,969.195025
82,200,975.267232
80,200,981.058168
66,200,987.132387
63,200,993.850794
73,200,999.955666
73,200,1006.09283
69,200,1012.158826
60,200,1018.270163
72,200,1024.957644
86,200,1030.884454
82,200,1036.772129
67,200,1042.7146
76,200,1048.738572
68,200,1055.613142
70,200,1061.922288
73,200,1067.920346
72,200,1074.108692
75,200,1080.280171
73,200,1087.091051
74,200,1093.048792
79,200,1099.270987
73,200,1105.409832
74,200,1111.438888
77,200,1117.830512
78,200,1123.861376
72,200,1130.029303
17,40,1131.208995
97,200,1137.083541
83,200,1143.260618
74,200,1149.698825
71,200,1155.880169
74,200,1161.829401
64,200,1167.984446
63,200,1173.999381
74,200,1180.602304
82,200,1186.58831
91,200,1192.480593
74,200,1198.640422
68,200,1204.540262
63,200,1211.057054
69,200,1217.04424
61,200,1223.159172
65,200,1229.176733
75,200,1235.206784
79,200,1241.94466
68,200,1247.812264
71,200,1253.77475
74,200,1259.884875
74,200,1265.960712
72,200,1272.491335
79,200,1278.520978
67,200,1284.535631
68,200,1290.92944
77,200,1296.844905
72,200,1303.638879
67,200,1309.627132
62,200,1315.869512
67,200,1321.748154
68,200,1327.781147
38,117,1332.098937
89,200,1338.079847
61,200,1344.178401
71,200,1350.206406
61,200,1356.197949
