#{"t_start": 1596282594.0115998, "env_id": null}
r,l,t
92,200,6.031618
83,200,14.61422
75,200,23.142313
86,200,31.54919
86,200,40.504734
82,200,48.903142
84,200,57.93173
79,200,67.156967
101,200,75.576648
79,200,84.957256
84,200,94.193668
94,200,103.219386
75,200,111.877919
91,200,121.270989
92,200,129.980254
88,200,139.071494
89,200,148.033702
79,200,156.986693
89,200,166.156753
77,200,175.87587
69,150,182.495327
89,200,191.789681
60,200,200.750262
76,200,209.998404
62,200,219.303606
69,200,228.244179
77,200,236.87138
71,200,246.409383
74,200,255.446843
70,200,264.779328
63,200,274.455114
81,200,283.643367
77,200,292.457427
73,200,302.2676
64,200,311.009421
75,200,319.988147
72,200,329.382543
59,200,338.457588
56,200,347.403455
75,200,356.353279
70,200,365.755292
61,200,375.179609
72,200,384.022828
71,200,393.130155
72,200,402.439274
68,200,411.663306
67,200,420.836953
62,200,429.942843
67,200,438.64654
72,200,447.964852
73,200,457.051298
65,200,466.356044
76,200,475.17781
67,200,484.982437
58,200,494.464847
58,200,504.091314
67,200,513.113761
62,200,522.204731
73,200,531.581907
69,200,540.412315
62,200,550.381907
86,200,559.482793
78,200,569.097421
74,200,578.993906
72,200,588.552181
69,200,598.012262
70,200,607.214196
91,200,616.343574
69,200,625.772506
80,200,635.129107
68,200,644.870574
65,200,654.395386
82,200,664.327492
57,200,673.410909
78,200,682.711725
73,200,692.567835
68,200,701.764409
78,200,711.99855
70,200,721.953489
68,200,731.321473
79,200,742.017724
79,200,752.180066
78,200,761.804016
85,200,770.835132
63,200,780.548289
74,200,791.063337
67,200,800.587806
66,200,809.681823
74,200,819.067493
65,200,828.606812
69,200,838.253937
75,200,847.941099
76,200,857.83602
65,200,867.515067
58,200,877.407196
71,200,887.231239
67,200,896.936527
53,200,906.437287
80,200,916.658642
67,200,926.184402
79,200,935.857256
79,200,945.79284
73,200,955.369103
58,200,964.624652
69,200,974.355483
79,200,984.249754
73,200,993.737548
75,200,1003.562747
66,200,1012.914977
64,200,1022.362068
5,11,1022.850697
90,200,1033.062276
80,200,1043.017843
73,200,1052.160442
70,200,1061.341209
72,200,1070.994542
63,200,1080.408231
73,200,1090.305745
69,200,1099.92257
71,200,1110.197121
74,200,1119.109951
78,200,1129.447842
70,200,1138.787687
63,200,1148.292311
74,200,1158.561819
78,200,1168.006837
84,200,1178.243891
75,200,1188.636219
78,200,1198.549925
79,200,1207.928941
72,200,1218.390383
67,200,1228.15964
77,200,1238.327268
72,200,1248.122905
75,200,1257.410275
73,200,1267.230196
70,200,1277.555163
70,200,1287.721685
61,200,1297.059893
64,200,1306.409224
72,200,1315.950696
70,200,1326.07141
