#{"t_start": 1596352318.0249898, "env_id": null}
r,l,t
86,200,3.865195
93,200,7.259201
91,200,10.389085
89,200,13.718667
84,200,16.964087
94,200,20.248012
86,200,23.534976
52,108,25.309563
79,200,28.703098
60,200,32.174387
80,200,36.041481
62,200,39.577415
63,200,43.021502
69,200,46.448058
53,200,49.755339
72,200,53.560077
66,200,57.118125
69,200,60.69141
73,200,63.962213
79,200,67.474811
73,200,71.450865
73,200,74.732935
61,200,78.012008
71,200,81.263435
65,200,84.860357
66,200,88.970417
43,121,91.041634
83,200,94.665097
84,200,98.140212
70,200,101.504793
63,200,105.368127
68,200,108.681497
69,200,112.020779
71,200,115.261964
70,200,118.647281
64,200,122.519159
63,200,125.911058
61,200,129.479469
75,200,132.789816
62,200,136.304616
66,200,140.427557
60,200,143.861778
69,200,147.241609
65,200,150.655799
67,200,154.130276
63,200,157.973535
67,200,161.374792
62,200,164.932832
67,200,168.4257
69,200,171.859201
70,200,175.621451
76,200,179.056902
65,200,182.375474
71,200,185.814692
62,200,189.387843
69,200,193.477667
65,200,196.948002
68,200,200.509639
68,200,203.961015
77,200,207.48464
77,200,211.486813
68,200,214.959765
67,200,218.338768
49,145,220.890461
98,200,224.4254
65,200,227.804247
67,200,231.705061
74,200,235.179566
64,200,238.6318
67,200,242.320006
61,200,245.718626
76,200,249.675663
54,200,253.053356
55,200,256.589602
70,200,260.143045
74,200,263.736211
69,200,267.767467
70,200,271.177778
67,200,274.744757
78,200,278.075451
87,200,281.365781
67,200,285.629746
71,200,289.162871
68,200,292.808102
61,200,296.262546
63,200,299.82598
74,200,303.553742
67,200,307.008748
64,200,310.43572
59,200,314.01876
60,200,317.307156
61,200,321.302128
69,200,324.910426
71,200,328.294491
69,200,331.726626
72,200,335.186428
74,200,339.312778
85,200,342.750092
66,200,346.223532
68,200,349.595922
74,200,353.110935
73,200,357.022306
78,200,360.356853
67,200,363.844795
69,200,367.347968
75,200,370.913577
56,200,374.864274
78,200,378.357379
69,200,381.814333
79,200,385.136416
65,200,388.763737
72,200,392.953109
67,200,396.458116
71,200,399.884544
73,200,403.430725
78,200,406.975337
62,200,411.026887
60,200,414.520623
71,200,418.095723
79,200,421.560921
71,200,425.084542
71,200,429.116636
59,200,432.57317
77,200,435.973718
66,200,439.519037
68,200,443.070104
84,200,447.430012
63,200,450.909412
88,200,454.269834
68,200,457.838067
74,200,461.343874
77,200,465.075129
70,200,468.404992
75,200,471.900368
61,200,475.513715
73,200,478.923992
65,200,483.146847
62,200,486.403161
62,200,490.051176
71,200,493.579571
57,200,497.019331
67,200,501.287084
70,200,504.790461
65,200,508.315319
73,200,512.035691
79,200,515.667725
70,200,519.811925
80,200,523.478033
76,200,526.861274
82,200,530.261256
62,200,533.733647
77,200,537.86231
72,187,540.932602
82,200,544.408696
75,200,547.810077
77,200,551.086583
75,200,555.100003
66,200,558.728223
67,200,562.486522
66,200,565.691462
65,200,569.326743
71,200,573.432432
67,200,577.026152
81,200,580.532688
72,200,583.87943
11,26,584.347031
85,200,587.581685
67,200,591.172551
92,200,594.488532
74,200,597.820946
70,200,601.311441
72,200,604.727045
75,200,608.840115
73,200,612.454265
64,200,616.133391
73,200,619.68858
75,200,623.079178
62,200,627.190078
66,200,630.813248
84,200,634.440778
82,200,637.991934
68,200,641.272236
76,200,645.392702
79,200,648.951837
76,200,652.474407
73,200,656.0443
70,200,659.659945
72,200,663.909884
70,200,667.528341
71,200,670.946526
75,200,674.635689
78,200,678.17
68,200,682.366577
68,200,685.834206
85,200,689.277494
68,200,693.02363
72,200,696.700497
67,200,700.980336
69,200,704.620507
69,200,708.122834
74,200,711.649606
