#{"t_start": 1596609345.8775065, "env_id": null}
r,l,t
81,200,2.989123
52,200,5.270312
27,200,7.520872
50,200,9.784042
38,200,12.028702
75,200,14.363433
80,200,16.760458
77,200,19.099038
53,114,20.41713
19,200,22.681157
10,200,25.204904
6,200,26.995419
6,200,29.070099
8,200,31.376861
11,200,33.716241
10,200,36.320123
10,200,38.608146
8,200,40.862631
9,200,43.103113
9,200,45.403255
20,200,47.970794
14,200,50.231296
14,200,52.51049
13,200,54.813825
11,200,57.107701
9,200,59.810884
7,200,62.167734
7,200,64.145
11,200,65.961796
11,200,68.187793
12,200,70.807112
13,200,73.09198
11,200,75.408625
14,200,77.702304
14,200,79.996544
11,200,82.698172
9,200,85.221807
10,200,87.938361
11,200,90.520014
7,200,93.067125
18,200,95.947273
16,200,98.481791
13,200,100.98574
10,200,103.582493
7,200,105.659305
9,200,108.289364
10,200,110.958791
15,200,113.717713
5,200,116.458774
15,200,119.020692
17,200,121.928918
12,200,124.476337
15,200,127.084898
9,200,129.613309
11,200,132.255889
17,200,135.115739
8,200,137.582933
12,200,140.167775
19,200,142.847081
9,200,145.364242
17,200,148.123149
6,200,150.102953
7,200,152.408305
10,200,154.973889
14,200,157.595178
11,200,160.551832
12,200,163.204113
15,200,165.815883
11,200,168.26134
9,200,170.832755
5,200,173.688904
11,200,176.274271
16,200,178.831748
14,200,181.34692
19,200,183.921732
12,200,186.95213
12,200,189.615399
17,200,191.831064
10,200,193.971854
8,200,196.301193
10,200,199.428784
9,200,202.140023
20,200,204.638956
11,200,207.089648
12,200,209.678767
14,200,212.853121
15,200,215.594558
13,200,218.212805
9,200,220.767437
10,200,223.364487
12,200,226.528697
9,200,229.191299
13,200,232.24668
19,200,235.198065
13,200,237.548085
12,200,240.56146
12,200,243.523875
11,200,246.378924
14,200,249.361795
14,200,251.859779
10,200,255.058348
16,200,257.628439
11,200,260.383942
10,200,263.279586
18,200,266.376674
13,200,269.666631
14,200,272.458571
12,200,275.278604
9,200,278.071848
11,200,280.978707
13,200,284.064973
12,200,286.395304
16,200,289.147192
12,200,291.877832
13,200,294.738836
9,200,298.101315
13,200,300.887538
14,200,303.728339
12,200,306.616464
10,200,309.446978
21,200,312.736523
12,200,315.559016
10,200,318.330409
16,200,320.961465
12,200,323.760044
15,200,327.126552
7,200,330.031398
7,200,332.548666
13,200,334.930418
12,200,337.640764
13,200,341.045887
14,200,343.723552
7,200,346.577332
10,200,349.348414
21,200,352.046373
15,200,355.402696
12,200,358.057354
18,200,360.957469
17,200,363.80693
10,200,366.638824
14,200,369.861433
8,200,372.801131
10,200,375.565744
14,200,378.17517
10,200,380.472383
16,200,383.573175
17,200,386.447311
12,200,389.19006
15,200,391.979924
6,200,394.905231
16,200,398.281651
20,200,401.163081
12,200,403.991474
10,200,406.728492
9,200,409.583087
9,200,413.027877
11,200,415.8263
9,200,418.993508
18,200,421.765069
10,200,424.791595
15,200,427.634321
13,200,430.075491
16,200,432.819582
12,200,435.54922
16,200,438.409363
13,200,441.65238
13,200,444.481894
12,200,447.204554
15,200,450.158993
10,200,453.006854
13,200,456.177307
15,200,459.004468
10,200,461.968021
15,200,464.846371
