#{"t_start": 1596147302.7689288, "env_id": null}
r,l,t
56,200,4.699659
66,200,9.719538
67,200,14.424018
59,200,18.965757
62,200,23.972261
64,200,28.595556
65,200,32.775479
67,200,37.255456
70,200,42.288437
57,200,46.459507
60,200,51.943678
67,200,56.472783
57,200,61.314437
72,200,65.751355
59,200,70.487525
67,200,75.596263
58,200,80.11811
64,200,84.752035
68,200,89.679441
57,200,94.201611
72,200,99.105394
52,200,103.889694
67,200,108.359808
55,200,112.943635
68,200,117.772129
55,200,122.461775
70,200,126.686827
61,200,131.327388
67,200,136.092386
63,200,140.508022
55,200,145.210487
70,200,150.033989
69,200,154.729823
63,200,159.230602
57,200,165.064404
61,200,169.995953
52,200,174.95217
59,200,179.70308
64,200,184.375175
65,200,188.980848
66,200,194.254594
65,200,199.532269
59,200,204.149672
60,200,209.211248
65,200,214.180517
64,200,218.57158
58,200,223.236334
62,200,228.411901
69,200,232.979091
62,200,237.951994
64,200,242.705829
63,200,247.431719
66,200,251.865096
66,200,256.557662
63,200,260.876568
63,200,266.398796
67,200,271.054691
53,200,275.810552
54,200,280.355063
59,200,285.166652
66,200,290.183944
67,200,295.074695
63,200,299.692137
55,200,304.322496
65,200,309.044981
63,200,313.622527
70,200,318.447819
60,200,322.55642
62,200,326.921873
55,200,331.43065
65,200,336.529055
66,200,341.177526
63,200,345.462621
64,200,350.175498
60,200,354.621672
72,200,359.778075
63,200,364.660145
71,200,369.258465
65,200,373.910196
66,200,378.410187
52,200,383.315122
72,200,388.294002
64,200,392.906566
62,200,397.604983
62,200,401.976166
70,200,407.403727
75,200,412.057534
66,200,417.045061
58,200,421.976156
70,200,426.271669
67,200,431.668705
75,200,436.789655
56,200,441.970706
70,200,446.402224
63,200,450.836461
58,200,456.576532
68,200,460.943985
61,200,465.607181
63,200,470.387657
59,200,475.29334
67,200,480.225103
61,200,485.018484
55,200,489.645083
66,200,494.190905
68,200,499.042166
69,200,504.030436
69,200,508.812036
68,200,512.904458
64,200,517.422919
67,200,522.196215
59,200,527.140529
68,200,531.875261
67,200,536.310245
62,200,540.85578
52,200,545.80167
66,200,550.705372
64,200,555.043594
65,200,559.597491
75,200,564.78241
73,200,569.810862
64,200,574.874961
65,200,579.631967
67,200,584.196358
59,200,588.906322
67,200,594.262909
61,200,599.627733
66,200,604.247167
67,200,608.611495
60,200,614.026835
59,200,619.620643
73,200,624.73954
74,200,629.539713
57,200,634.279036
58,200,639.19311
63,200,643.796419
62,200,649.063166
65,200,653.421005
67,200,658.031819
67,200,663.023822
62,200,667.632626
59,200,672.603168
66,200,677.118525
58,200,681.83142
58,200,686.360389
66,200,691.039555
59,200,696.332652
67,200,701.107029
64,200,705.697042
67,200,710.238497
63,200,715.001986
59,200,719.960562
61,200,725.177898
66,200,729.607714
59,200,734.606642
60,200,739.193041
71,200,744.829777
68,200,749.458644
71,200,753.630018
68,200,758.284153
55,200,762.75438
63,200,768.102005
75,200,772.684645
64,200,776.922455
61,200,781.092777
57,200,786.219233
70,200,791.198066
66,200,795.464233
64,200,800.162521
70,200,804.758892
70,200,809.40152
60,200,814.488901
57,200,819.030813
60,200,823.735605
67,200,828.646799
63,200,833.555519
63,200,838.373934
66,200,843.547832
54,200,848.008452
77,200,852.387915
71,200,857.072659
63,200,862.490754
64,200,867.642297
62,200,872.21387
78,200,876.78959
76,200,881.331212
63,200,886.281497
64,200,890.732787
74,200,895.650416
75,200,900.22258
60,200,904.760423
67,200,909.501949
62,200,913.93489
66,200,918.686399
67,200,923.863816
72,200,928.289629
59,200,933.518448
65,200,938.292386
70,200,943.015654
59,200,947.511107
66,200,952.08533
70,200,957.323928
64,200,961.500278
65,200,966.087018
71,200,970.474759
55,200,975.239648
68,200,980.358426
69,200,984.745118
70,200,989.700135
73,200,994.558075
58,200,999.39396
64,200,1005.026309
68,200,1009.713564
59,200,1014.332458
73,200,1018.53193
59,200,1023.261395
66,200,1028.115031
66,200,1032.894909
66,200,1037.520185
67,200,1042.26711
58,200,1046.867857
61,200,1052.300969
65,200,1056.559532
57,200,1061.775174
69,200,1066.236838
69,200,1071.221343
71,200,1076.476904
