#{"t_start": 1596400757.3523774, "env_id": null}
r,l,t
89,200,4.009594
92,200,7.740284
94,200,11.965394
94,200,16.179512
77,200,20.567337
88,200,25.216396
91,200,29.166307
86,200,33.444394
96,200,37.700361
84,200,42.174475
72,200,47.062148
77,200,52.005813
82,200,56.744473
89,200,61.930326
76,200,66.844194
85,200,72.430882
99,200,77.424902
85,200,82.74974
75,200,87.372612
87,200,92.641992
91,200,98.058737
82,200,103.028635
95,200,108.426171
79,200,113.377119
89,200,118.524791
92,200,124.316484
87,200,129.618598
88,200,135.016295
85,200,140.392635
85,200,145.152365
77,200,151.189544
68,190,156.042473
78,200,161.416093
65,200,166.416584
47,129,169.861088
83,200,174.409035
69,200,179.616975
62,200,185.210137
68,200,190.399473
17,57,191.834459
78,200,197.384092
69,200,203.214418
61,200,208.447309
62,200,213.834962
61,200,219.052391
68,200,224.269524
71,200,230.096393
70,200,235.410827
66,200,240.916035
67,200,246.04456
81,200,251.596597
74,200,257.112983
57,200,262.320451
67,200,267.84135
61,200,273.149163
58,200,278.438818
70,200,284.941183
76,200,290.314743
65,200,295.703548
61,200,300.67247
72,200,305.904497
62,200,311.905307
75,200,316.535157
65,200,321.803421
74,200,327.064217
62,200,332.487635
81,200,338.024165
72,200,342.888294
70,200,348.151185
71,200,353.482078
58,200,358.581353
65,200,364.817978
54,200,370.098294
71,200,375.398405
67,200,380.259221
70,200,386.207388
64,200,392.38215
56,200,397.412311
61,200,402.589668
74,200,407.614985
78,200,413.096668
69,200,419.044986
59,145,423.272293
81,200,428.957447
67,200,434.344415
73,200,440.110569
66,200,445.953345
75,200,451.608072
58,200,456.187555
65,200,462.087793
86,200,467.447069
69,200,473.142491
68,200,478.157134
69,200,483.12876
69,200,488.216628
14,43,489.6054
87,200,495.105744
73,200,500.852714
80,200,505.6846
61,200,510.790922
66,200,515.873405
67,200,521.749023
75,200,527.741626
67,200,533.089722
68,200,538.222288
62,193,542.733053
90,200,548.181954
13,32,548.926003
94,200,554.595549
78,200,560.323996
67,200,565.572066
65,200,570.393371
62,200,575.771248
57,200,581.315576
67,200,586.810699
76,200,592.105203
68,200,597.348562
77,200,603.029045
58,200,609.102833
72,200,614.601148
74,200,620.079938
67,200,625.1071
67,200,630.265807
68,200,635.994659
70,200,641.505135
78,200,647.048751
83,200,652.141243
70,200,656.920331
65,200,662.488997
66,200,668.24266
72,200,673.761103
70,200,679.642179
65,200,684.670882
68,200,690.861916
73,200,696.351569
76,200,701.503446
73,200,706.885726
72,200,712.788503
76,200,718.366574
65,169,723.008034
82,200,728.470258
66,200,733.375503
38,122,736.187592
96,200,741.935017
63,200,747.731238
79,200,753.428928
80,200,758.529187
66,200,763.294386
79,200,769.399321
79,200,775.017552
75,200,780.248926
65,200,785.040353
79,200,790.377315
79,200,796.08264
66,200,801.740218
76,200,807.450431
80,200,812.577894
71,200,817.70559
66,200,823.144887
51,200,829.046335
74,200,834.690162
69,200,839.600882
70,200,845.220233
66,200,851.57011
72,200,856.998684
69,200,862.105243
74,200,867.443115
68,200,873.012378
78,200,878.459421
74,200,883.794117
73,200,888.626984
77,200,894.084029
69,200,899.564542
65,200,905.371325
62,200,910.749063
82,200,915.867798
75,200,921.272767
63,200,926.550379
73,200,932.625071
71,200,937.163728
79,200,942.302773
74,200,947.693547
80,200,953.107273
79,200,959.349065
74,200,963.922121
86,200,969.387955
75,200,974.732762
63,200,980.51203
87,200,986.026666
81,200,990.647556
65,200,995.523801
82,200,1001.115009
68,200,1006.677626
92,200,1012.692981
70,200,1017.421728
67,200,1022.734428
61,200,1028.000539
62,200,1033.173335
78,200,1039.460324
74,200,1044.255517
74,200,1048.786847
73,200,1054.466149
69,200,1059.904085
61,200,1065.853247
67,200,1070.959711
0,8,1071.141963
88,200,1076.197159
64,200,1081.393313
70,200,1087.054624
71,200,1093.079763
74,200,1098.878517
76,200,1104.334271
65,200,1109.461056
76,200,1114.885891
73,200,1120.261538
69,200,1125.746526
76,200,1131.014061
70,200,1136.253069
73,200,1141.912361
72,200,1147.567035
85,200,1153.478398
75,200,1158.490492
73,200,1163.913687
82,200,1169.37161
75,200,1175.518725
75,200,1181.003109
76,200,1186.151417
63,200,1191.428004
61,200,1196.674179
86,200,1202.360639
71,200,1207.702134
76,200,1213.230945
68,200,1218.354444
78,200,1223.338125
68,200,1229.661467
75,200,1234.729598
79,200,1240.497672
73,200,1245.464695
72,200,1250.657519
77,200,1257.043808
74,200,1261.967441
66,200,1267.334404
91,200,1272.014766
65,200,1276.949202
3,11,1277.246324
100,200,1283.011479
75,200,1288.25689
72,200,1293.79799
69,200,1298.968917
73,200,1303.519378
82,200,1309.257519
75,200,1314.689543
74,200,1320.079783
77,200,1325.439995
80,200,1330.488991
79,200,1336.368304
69,200,1341.897718
74,200,1347.050534
74,200,1352.818141
77,200,1357.674713
67,200,1364.007264
82,200,1369.710715
84,200,1374.804192
77,200,1380.734385
77,200,1385.643801
77,200,1391.232904
82,200,1396.387299
72,200,1400.857413
63,200,1406.020808
67,200,1411.259462
75,200,1416.984732
78,200,1422.225016
70,200,1427.099566
77,200,1432.650521
76,200,1437.787419
73,200,1443.403972
82,200,1448.728034
73,200,1454.41936
73,200,1460.032401
69,200,1465.627071
68,200,1471.184473
65,200,1475.933766
70,200,1481.436163
72,200,1487.052801
7,26,1487.703663
79,200,1492.962221
80,200,1499.106891
76,200,1504.098503
70,200,1509.386975
77,200,1514.837678
62,200,1520.384003
74,200,1525.716157
79,200,1530.402982
80,200,1535.768276
74,200,1541.101198
78,200,1546.260472
65,200,1552.501367
68,200,1557.822499
77,200,1563.533077
74,200,1568.998189
64,200,1574.600775
71,200,1580.965489
82,200,1586.491233
72,200,1591.829314
69,200,1597.637757
64,200,1602.652995
57,158,1607.892396
87,200,1612.745581
73,200,1617.769435
67,200,1623.500706
76,200,1628.68327
87,200,1635.096356
91,200,1640.270083
74,200,1645.07793
76,200,1650.53474
73,200,1655.706279
69,200,1662.132898
68,200,1667.617443
79,200,1672.916988
75,200,1677.824038
74,200,1682.576344
79,200,1688.675024
74,200,1694.04513
84,200,1699.168683
73,200,1704.089272
74,200,1709.661875
65,200,1715.805399
82,200,1721.143888
69,200,1726.481196
80,200,1731.290456
79,200,1736.649786
80,200,1743.203125
65,200,1748.319859
91,200,1753.832314
61,200,1758.775381
80,200,1764.370443
74,200,1770.194673
83,200,1775.760618
83,200,1780.715521
69,200,1785.478225
71,200,1790.90325
90,200,1797.052262
80,200,1802.540422
70,200,1807.653216
93,200,1813.071227
74,200,1818.129953
73,200,1824.753232
55,137,1828.315287
94,200,1833.5714
77,200,1838.706534
87,200,1843.982724
75,200,1849.897002
80,200,1855.38713
77,200,1860.192827
84,200,1865.627858
87,200,1870.767395
72,200,1876.476482
69,200,1881.796701
68,200,1886.988413
88,200,1892.461492
78,200,1897.449452
71,200,1904.013151
77,200,1908.637999
73,200,1913.798625
82,200,1919.120314
93,200,1924.494808
88,200,1930.704168
88,200,1935.759592
73,200,1941.494132
72,200,1946.998466
92,200,1951.976669
73,200,1957.614291
78,200,1962.023455
83,200,1967.520113
63,200,1973.193697
87,200,1978.642096
73,200,1984.847088
76,200,1989.30592
80,200,1994.606097
78,200,1999.881241
82,200,2005.018856
77,200,2011.054858
74,200,2015.950918
78,200,2021.485504
71,200,2027.001263
64,200,2032.602096
91,200,2038.234149
70,200,2043.562605
65,200,2048.801268
80,200,2053.905314
65,200,2059.388896
74,200,2065.21027
72,200,2070.908617
74,200,2075.897449
82,200,2081.620618
69,200,2087.374113
69,200,2093.412263
80,200,2098.322985
71,200,2103.562619
81,200,2108.892536
70,200,2113.914226
87,200,2119.747479
76,200,2124.22813
75,200,2128.161061
91,200,2132.620676
78,200,2137.113403
76,200,2142.09663
77,200,2146.520801
69,200,2150.499469
86,200,2154.65031
80,200,2158.988402
81,200,2164.168765
72,200,2168.568953
74,200,2172.863891
80,200,2177.187737
85,200,2181.784295
71,200,2187.393465
69,200,2191.735948
81,200,2195.995743
92,200,2200.016817
78,200,2204.433042
60,200,2209.497976
72,200,2214.036003
68,200,2218.596998
80,200,2223.500639
70,200,2228.235009
53,200,2233.332719
79,200,2237.64725
76,200,2241.983766
86,200,2246.340016
71,200,2250.350877
87,200,2255.332473
87,200,2259.802369
75,200,2264.322042
87,200,2268.59194
81,200,2272.740151
60,200,2277.839485
90,200,2282.200191
63,200,2286.695822
79,200,2291.235131
86,200,2295.267606
83,200,2300.801613
82,200,2305.231818
76,200,2309.552565
72,200,2313.852824
70,200,2317.960255
75,200,2323.021054
86,200,2327.361959
64,200,2331.683569
89,200,2336.202358
80,200,2340.335465
67,200,2345.315949
62,174,2349.236273
95,200,2353.838291
80,200,2358.344744
78,200,2362.714237
67,200,2366.734703
72,200,2372.050777
77,200,2376.489315
68,200,2381.085147
74,200,2385.492708
82,200,2389.352116
78,200,2394.484727
73,200,2398.957767
81,200,2403.426248
81,200,2408.023515
79,200,2411.948493
80,200,2416.922288
88,200,2421.269838
76,200,2425.609828
76,200,2430.035391
76,200,2434.160364
72,200,2439.153366
79,200,2443.613012
84,200,2448.022641
78,200,2452.367805
93,200,2456.612524
76,200,2461.552692
76,200,2466.043931
72,200,2470.463338
82,200,2474.818919
66,200,2479.372663
81,200,2484.437965
74,200,2488.884273
81,200,2493.171289
79,200,2497.462879
68,200,2501.908702
